,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://www.natkinparis.com/,,,,,,,,,,,
0,http://www.bey-begi.com,,,,,,,,,,,
0,http://www.fehtmc.ru,,,,,,,,,,,
0,http://www.shvana.ru,shvanayoga@mail.ru,+7-977-757-54-74,,https://www.instagram.com/shvana.ru/,https://www.facebook.com/shvanayoga,,https://shvana.ru/raspisanie,Йога на Краснопресненской,,,
0,http://www.hc-grad.ru,,+7 (495) 663-83-00,,,http://www.facebook.com/,https://hc-grad.ru/cache/resized/55a77fc7d038d30ad6de83443f540b7f.jpg,http://hs-grad.ru/index.php/teams/schedule,"Хоккейный комплекс Град - хоккейная команда, каток, прокат коньков, аренда льда, СДЮСШОР",,,
0,http://WWW.VICING-REGBI.RU,,,,,,,,,,,
0,http://stasov.music.mos.ru/,dmsh36stasova@mail.ru,+7 (495) 105-96-91,,,,https://stasov.music.mos.ru/upload/iblock/a48/banner_dmsh_v.v.stasova.jpg,https://stasov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени В.В. Стасова»: Главная,,,
0,http://Printari.ru,mail@printari.ru,+7(495)744-33-27,https://vk.com/printariru,https://www.instagram.com/printariru,https://www.facebook.com/printariru,https://printari.ru/wp-content/themes/shabloner_3199/files/ct_block_item_106595_588560_5_image.jpg https://sun9-45.userapi.com/c639119/v639119153/247f2/0w0tU7zHeoc.jpg?ava=1,,,,"Ленинградский проспект, 80к32",Сокол
0,http://www.kolibristar.ru/,kolibristar@mail.ru,+7(999)999-99-99,http://vk.com/club30686427,http://instagram.com/kolibristar,, https://sun1-88.userapi.com/YHbkRBrZMZmrkMgPgGb-KzCWJ203cXL0tO_9fA/UBmCgVwnEuE.jpg?ava=1,http://kolibristar.ru/category/raspisanie-zanyatiy/,Спорт клуб художественной гимнастики КолибриСтар,,,
0,http://www.rishf.ru,info@leaderacademy.ru,+7 (929) 906-05-65,https://vk.com/russiarollerkey,https://www.instagram.com/russiarollerkey/,https://www.facebook.com/russiarollerkey/, https://sun9-70.userapi.com/c858436/v858436884/18ecc0/-s03dNGjOKo.jpg?ava=1,,Главная,,,
0,http://take2canada.me/hockey,,,,,,,,,,,
0,http://hs.club-expromt.ru/,,,,,,,,,,,
0,https://storage-box.ru,,,,,,,,,,,
0,http://cska-rugby.ru,info@cska-rugby.ru,+7 (978) 221-98-40,https://vk.com/cska_rugby,https://www.instagram.com/cska_rugby/,http://facebook.com/cska.rugby/, https://sun1-27.userapi.com/c852236/v852236197/11103d/X1gcj772oCE.jpg?ava=1,https://www.cska-rugby.ru/calendar/kalendar-2019/,Главная,,,
0,https://t.me/etojudo,,,,,,,,,,,
0,http://dzudo.ru/,info@reg.ru,8-800-555-34-78,,,,,,,,,
0,http://www.chessshop.ru,,,,,,,,chessshop.ru - Данный веб-сайт выставлен на продажу! -&nbspchessshop Ресурсы и информация.,,,
0,http://www.vestadance.ru/dance-clubdance.html,svetlana@vestadance.ru,8-909-658-08-64,http://vk.com/vestaclub,,http://www.facebook.com/VestaDance,http://www.vestadance.ru/images/sensei74_1_m.jpg https://sun1-84.userapi.com/uT2XDi-niIn_XDQu5scv4AhGkw18tEO3Ew16nQ/6CZpc9BZNiw.jpg?ava=1,,Клубные танцы - Танцы - VestaDance.Ru,,,
0,http://www.judokan.ru/,judokan.ru@gmail.com,8 (925) 884-90-22,https://vk.com/judokanru,https://www.instagram.com/judokanru/,https://www.facebook.com/club.judokan/,http://judokan.ru/wp-content/themes/tempelate/img/logo.png https://sun9-38.userapi.com/c631230/v631230938/11138/BqZQ-Iizun0.jpg?ava=1,http://judokan.ru/raspisanie/,,,улица Стромынка 20 корп 1,Преображенская площадь
0,http://www.BadmintonBlog.ru,,,,,,,,,,,
0,"http://sochi2014.com/, http://www.fskate.ru/",reembolso@rio2016.com,3 196 231 14 19,http://vk.com/share.php?url=https://www.olympic.org/sochi-2014&title=Sochi Olympics - 2014 Winter Games in Russia results & videos&description=Sochi Olympics - 2014 Winter Games in Russia results & videos&image=,https://www.instagram.com/olympics/,https://www.facebook.com/olympics,https://stillmed.olympic.org/Global/Images/News/2014-02/23/ClosingCeremony_BG.jpg ,https://www.olympic.org/museum/visit/calendar,Sochi 2014 bids farewell,,,
0,http://kupitennis.ru/,,,,,,,,,,,
0,http://sfoot.ru,,,,,,,,,,,
0,http://www.rugby-mephi.ru/,,,,,,,,,,,
0,http://www.pirogovski.ru/index.php?page_id=77&id...,info@rocit.ru,8-800-555-34-78,http://vk.com/regru,http://instagram.com/regru/,https://www.facebook.com/REG.RU,https://www.reg.ru https://sun1-96.userapi.com/c857628/v857628684/1b682c/RmVahTFctuo.jpg?ava=1,,"Домен pirogovski.ru продаётся. Цена: 55 000,00 р.",https://ok.ru/regru,,
0,http://www.chessmoscow.ru/index.php?topicID=5,ict@ynmoscow.ru,8-916) 542-52-24,,,,http://www.chessmoscow.ru/pictures/detschool-logo.png,,Москва Шахматная. Клуб,,,
0,http://www.schoolball.ru,,,,,,,,,,,
0,http://млюсщь,,,,,,,,,,,
0,http://aleksandrov.music.mos.ru,dmshaleksandrova@culture.mos.ru,+7 (499) 249-10-17,,,,,https://aleksandrov.music.mos.ru/education_activities/schedule/,"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ДОПОЛНИТЕЛЬНОГО ОБРАЗОВАНИЯ ГОРОДА МОСКВЫ ""ДЕТСКАЯ МУЗЫКАЛЬНАЯ ШКОЛА ИМЕНИ А.Н. АЛЕКСАНДРОВА"": Главная",,,
0,http://www.ofparts.ru,,,,,,,,,,,
0,http://роо50.рф,info@joinsport.io,+7 911 923 97 82,https://vk.com/id428202092,,,https://st.joinsport.io/news/1029177/5e63f28aeb2a9_440x293.jpg ,http://xn--50-emcai.xn--p1ai/tournament/1008558/calendar,НАРОДНЫЙ ХОККЕЙ 50+. Официальный сайт,,,
0,http://www.sambo70.ru,bitza@sambo70.ru,+7 (499) 134-24-30,,,,http://xn---70-5cdf9dpu.xn--p1ai/file_handler.php?image=24768,http://xn---70-5cdf9dpu.xn--p1ai/sport/calendar,Самбо-70 - Добро пожаловать!,,,
0,http://www.dancelab.ru,,,,,,,,dancelab.ru,,,
0,https://volleyplay.club/,admin@volleyplay.club,,https://vk.com/VolleyPlay.Club/,https://www.instagram.com/papa_n1ck,https://facebook.com/VolleyPlay.Club/, ,,🇷🇺 VOLLEY CLUB 🏐 | Волейбольный клуб! - Home,,,
0,http://www.kremlin-gkd.ru/index.htm,,,,,,,,,,,
0,http://www.rugby-tushino.ru/gallery.shtml,,,,,,,,,,,
0,http://www.pfc-cska.com,pr@pfc-cska.com,8 (495) 540 38 83,http://vk.com/pfc_cska,https://www.instagram.com/pfc_cska/,https://www.facebook.com/PFCCSKAMOSCOW/,https://www.pfc-cska.com/upload/iblock/aef/i_Jw7cgCC_X3.jpg https://sun1-92.userapi.com/c205828/v205828931/39415/WCdCDxiX5Dk.jpg?ava=1,https://events.pfc-cska.com/calendar,ПФК ЦСКА – официальный сайт,,"3-я Песчаная улица, 2А",
0,http://selenaart.ru/rubric/1976923/profile/friends,larisa09876@hotmail.com,,,,,http://img1.liveinternet.ru/images/attach/c/10/111/871/111871239_4278666_306823.png,,Для графически редакторов | Записи в рубрике Для графически редакторов | Дневник SelenaART : LiveInternet - Российский Сервис Онлайн-Дневников,,,
0,http://www.volley.ru,org@volley.ru,+7(831)281-40-60,https://vk.com/volleyballvfv,https://www.instagram.com/volleyballvfv/,https://www.facebook.com/volleyballvfv/, https://sun9-36.userapi.com/c854128/v854128777/20d847/0A9femng_Ps.jpg?ava=1,,Volley.ru - Всероссийская Федерация Волейбола,https://ok.ru/volleyballvfv,"Лужнецкая набережная, 8",Воробьёвы горы
0,http://ranetki.ru,support@onlinepatent.ru,+7 495 230-17-45,,,,,,домен продается,,,
0,http://fight-magaz.ru/,zakaz.poyasa@yandex.ru,+7 (916) 303-65-95,http://www.vk.com/kimonoru,http://www.instagram.com/fight_magaz/,http://www.facebook.com/groups/1707545809488131/,http://fight-magaz.ru/image/catalog/fight_magaz.jpg https://sun9-63.userapi.com/c638431/v638431235/17644/iomZb607b7Y.jpg?ava=1,,"Экипировка и одежда Киокушинкай, Кудо, Тхэквондо",,,
0,http://www.bolshoi.ru,pr@bolshoi.ru,+7 495) 926-18-00,http://vk.com/bolshoitheatre,http://instagram.com/bolshoi_theatre,http://www.facebook.com/bolshoitheatre, https://sun1-99.userapi.com/c824603/v824603359/feefa/it0PQuaFjr0.jpg?ava=1,,Большой театр – официальный сайт,,,
0,http://4erta.ru (сайт в разработке),,,,,,,,,,,
0,http://www.football-tv.ru,net@football-tv.ru,,,,https://www.facebook.com/,,,"Телеканал Футбол, Онлайн трансляции Чемпионшип, футбол онлайн",,,
0,http://souvenirstudio.ru,Info@SouvenirStudio.ru,+7(925)654-34-92,,https://www.instagram.com/souvenirstudio.ru/,,,,Студия печати Souvenirstudio,,,
0,http://www.msk.nhliga.org/team/view/4688#command_tab1,msk@nhliga.com,+7 (499) 145-37-67,http://vk.com/nighthockeyleague,https://instagram.com/nhliga/,https://www.facebook.com/nhliga/, https://sun1-88.userapi.com/c857428/v857428048/1b804b/8j3mPy1VDog.jpg?ava=1,,Керамик,,,
0,http://hockpuck.ru,,,,,,,,,,,
0,http://www.sambo.ru/,sambo@sambo.ru,+7 (495) 638-52-63,https://vk.com/sambo_federation,https://www.instagram.com/sambo.federation/,https://www.facebook.com/sambo.federation/, https://sun9-72.userapi.com/c858216/v858216003/1a97b5/n1vlmSuqUus.jpg?ava=1,,Всероссийская федерация самбо,,"Лужнецкая наб., 8",
0,http://www.aprioriclub.com,,,,,,,,,,,
0,http://Временно не работает!,,,,,,,,,,,
0,http://www.rugby-fili.ru,,,,,,,,,,,
0,http://www.iceday.club,,,,,,,,,,,
0,http://hockeychance.ru,info@hockeychance.ru,+7 (495) 795-88-35,http://vk.com/hockeychance,http://instagram.com/hockeychance,https://www.facebook.com/groups/hockeychance/, https://sun9-64.userapi.com/c622423/v622423350/422a6/5DunLiiGxN0.jpg?ava=1,https://hockeychance.ru/raspisanie/,Главная,,,
0,http://rcdynamo.ru/,,,,,,,,,,,
0,http://www.classytees.ru,,,,,,,,,,,
0,http://dancepilates.ru,,,,,,,,,,,
0,http://www.assgard.ru/,,,,,,,,,,,
0,http://Когданибуть создадим =)),,,,,,,,,,,
0,http://www.horseslive.spybb.ru/,help@forumbb.ru,,,,,http://s56.radikal.ru/i152/0901/3d/3ba673b8580f.jpg,,/-Мустанги и Люди ~ Борьба за свободу -\,,,
0,http://www.ultravolley.ru,,,,,,,,,,,
0,http://xn----7sbc0bejjeajzidn.xn--p1ai/,bills@beget.com,+7 499 350 85 23,,,,http://xn----7sbc0bejjeajzidn.xn--p1ai/path/to/image.jpg,,Футболки оптом от производителя с гарантией качества низкой цены,,,
0,http://s4mossport.ru/sambo,s4@mossport.ru,8 (499) 211-20-61,https://www.vk.com/mossport4,,, https://sun9-44.userapi.com/c858016/v858016520/1af101/x2dPgyWb8gs.jpg?ava=1,http://s4mossport.ru/raspisanie-onlajn-trenirovok-na-18-04-2020-g/,Самбо | Спортивная школа №4,,"ул. 1-ая Вольская, дом 15, корп. 1",Некрасовка
0,https://www.sportaeg.ee/,paul.razlaf@sportaeg.ee,,https://www.vk.com/eestifootball,,https://www.facebook.com/sportaeg/,https://i0.wp.com/www.sportaeg.ee/wp-content/uploads/2020/04/0_gettyimages-1206949753.jpg?resize=310%2C165&ssl=1 https://sun9-60.userapi.com/c855236/v855236109/217003/0XW-BMl_CdE.jpg?ava=1,,Всё о чемпионате Эстонии по футболу,,,
0,http://www.naten.org,rabota@naten.org,+7-499-653-60-20,https://vk.com/ttnaten,https://www.instagram.com/ttnaten/?ref=badge,https://www.facebook.com/Naten.org, https://sun9-29.userapi.com/c637229/v637229510/2e49a/iKUv6eT4Uc4.jpg?ava=1,,Поиграть в настольный теннис в Москве! Клуб настольного тенниса NATEN,,"улица 1905 года, 7с1",Улица 1905 года
0,http://rg4u.clan.su/,rg4u@ya.ru,8 952 858 50 98,,https://www.instagram.com/plastic_gymnastic/,,,http://rg4u.clan.su/tournaments/List_IRGT_FC.htm?calendar2020,Художественная гимнастика для Вас - Главная страница,,,
0,http://www.avangard-football.ru,camp@avangard-football.ru,+7 (495) 410-57-20,https://vk.com/afm_avangard,https://www.instagram.com/afm_avangard/,, https://sun9-41.userapi.com/c855632/v855632265/1e0ed9/N7k_FlylvqU.jpg?ava=1,https://avangard-football.ru/novosti/akademii/raspisanie-onlajn-trenirovok-v-mae,Академия Футбольного Мастерства,,"улица Адмирала Руднева, дом 4",Улица Горчакова
0,http://www.vcdynamo.ru,,,,,,,,,,,
0,http://www.wmfl.ru,info@amfr.ru,+7 911 923 97 82,https://vk.com/rfleague,https://www.instagram.com/rfleague,https://www.facebook.com/RFLeagueRUS/,https://st.joinsport.io/news/1031041/5e96f504e6a71_440x293.jpg https://sun9-16.userapi.com/c824604/v824604032/a4f7/kbvlwHSjL5E.jpg?ava=1,http://www.wmfl.ru/tournament/1006549/calendar?round_id=1012304,Женский футбол России. Официальный сайт,,,
0,http://ttleader.ru,promo@ttleader.ru,8 (800) 234-24-20,http://vk.com/ttleader,,https://www.facebook.com/ttleaderclub, https://sun9-4.userapi.com/c857736/v857736964/1945f4/hCK5ULyrPCg.jpg?ava=1,,TTLeadeR - сеть клубов настольного тенниса,,"5th Kabelnaya Street, 2с1",Авиамоторная
0,http://scarfsworld.my1.ru/photo/205,rves_germany@hotmail.de,,,,,http://scarfsworld.my1.ru/_ph/219/1/828292688.jpg?1588429925,,Lindros' groups collection - Foto - Scarfsworld,,,
0,http://ff678.ru,supports-FamilySharing@2x-f58f31bc78fe9fe7be3565abccbecb34.png,0 270 750 90 75,https://vk.com/ff678,https://www.instagram.com/ff678_official/,https://www.facebook.com/ff678,http://ff678.ru/images/map.png https://sun9-43.userapi.com/c848532/v848532624/1deac9/bPz9DJtQQ1U.jpg?ava=1,,"Российская федерация футбола «8 на 8», «7 на 7», «6 на 6»",,"Дмитровское шоссе, 71Б",Верхние Лихоборы
0,http://www.russiabasket.ru,it@russiabasket.ru,+7 (950) 758-30-00,http://vk.com/russiabasket,http://instagram.com/russiabasket,http://facebook.com/russiabasket,http://russiabasket.ru:80/Files/Publications/qupt0lo2.jpg https://sun1-83.userapi.com/c858024/v858024658/1cebfc/63ztzs_DOxw.jpg?ava=1,,Главная страница / Российская Федерация Баскетбола,,,
0,http://10playmaker.ru,,,,,,,,,,,
0,https://t.me/futboltv1/,,,,,,,,,,,
0,http://www.mixfightclub.com/,,,,,,,,,,,
0,http://sambo-club.ru,Rating@Mail.ru,8-800-555-34-78,,,,,,Истёк срок регистрации домена,,,
0,http://russ-com.com/projekts/balnye-tantsy,,,,,,,,,,,
0,http://ЦЕНТРБАЛЕТА.РФ,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,8 (963) 924 52 36,https://vk.com/centerballet,,https://www.facebook.com/centerballet/,"https://static.wixstatic.com/media/ccfb40_23ae4e50638e4cc19ab89c8c958adddf.jpg/v1/fill/w_181,h_121,al_c,q_80,usm_0.66_1.00_0.01,blur_2/ccfb40_23ae4e50638e4cc19ab89c8c958adddf.jpg https://sun9-52.userapi.com/c630017/v630017186/25735/M45hDWn9qbo.jpg?ava=1",https://www.xn--80aabpc9alyrf9a.xn--p1ai/raspisanie-i-ceny,Уроки хореографии для детей,,Школа Танцы Балет Хореография,
0,http://hock-store.ru,,,,,,,,накладная в иностранной валюте,,,
0,http://www.3Dballet.com,3dballet@mail.ru,+7 925 266 98 00,https://vk.com/mediabalet,https://www.instagram.com/russianmediaballet/,https://m.facebook.com/Russianmediaballet/,http://3dballet.com/wp-content/uploads/2018/06/Без-имени-1.png https://sun9-31.userapi.com/c604427/v604427685/2f18f/Jw_kpDAcgiI.jpg?ava=1,,Русский мультимедийный театр балета – Полномасштабные классические постановки без изменений в репертуаре,,Русский мультимедийный театр балета,
0,http://kosatka-club.ru/,kosatkaschool@yandex.ru,+7 (968) 658-76-00,https://vk.com/club28048932,,,http://kosatka-club.ru/wp-content/uploads/2019/10/20191027_143900-640x250.jpg https://sun1-21.userapi.com/hkAnv88ykilebuHtQ6pqHSFcpVxr1FHb3itf6w/H8JGZd7cC9A.jpg?ava=1,http://kosatka-club.ru/raspisanie/,КОСАТКА - клуб подводного плавания,,,
0,http://katanaclubmaster.com/,katanaclubmaster@gmail.com,+7 926 424 10 21,https://vk.com/katanaclubmoscow,,, https://sun9-69.userapi.com/c837325/v837325139/3d906/3kD998VRKZE.jpg?ava=1,,403: Доступ запрещён,,Садовническая ул. д. 54 стр.1,Новокузнецкая
0,http://www.fhr.ru,fhr@fhr.ru,8 (495) 933-43-20,https://vk.com/fhr,https://www.instagram.com/russiahockey/,https://www.facebook.com/Russiahockey/, https://sun1-89.userapi.com/c847217/v847217775/e7e0/51yk-phVJZc.jpg?ava=1,https://fhr.ru/calendar/,Федерация Хоккея России,https://ok.ru/russiahockey,http://www.hockey-palace.ru/,
0,http://vcolimp.ru,,,,,,,,,,,
0,http://www.lightpictures.ru,,,,,,,,,,,
0,http://vtu.su/,,,,,,,,,,,
0,http://www.rugby-nord.ru,,,,,,,,,,,
0,http://www.vsemayki.ru/popular?ref=293567,,,,,,,,,,,
0,http://lumiere-dance.ru,,,,,,,,,,,
0,http://www.elegymusic.ru,,,,,,,,,,,
0,http://tabletennis.com,info@tabletennis.com,,,https://www.instagram.com/tabletennis_com/,https://www.facebook.com/tabletennisdotcom/,,,is your source for all things table tennis/ping pong.,,,
0,http://www.virtualsoccer.ru/xv,partner@virtualsoccer.ru,+7 906 239 07 01,https://oauth.vk.com/authorize?client_id=4458665&redirect_uri=http://www.virtualsoccer.ru/managerzone.php&response_type=code&display=popup&v=5.60,,https://www.facebook.com/virtualsoccer, ,,Виртуальная Футбольная Лига: футбольный менеджер,,,
0,https:/denisboxingcoach.ru,,,,,,,,,,,
0,https://www.luk-tir.ru,,,,,,,,,,,
0,http://attina.ru/index/vakansii/0-37,,8-920-909-62-35,,,,,,Женский журнал. Красота. Здоровье. Семья. Дом. Досуг,,,
0,http://sites.google.com/site/class0mg/,,,,,,,,,,,
0,http://russballet.ru,mk_rusbalet@mosreg.ru,+7 (495) 108-68-29,https://vk.com/russkij_balet,https://www.instagram.com/theatre_russian_ballet/,https://www.facebook.com/russkijbalet, https://sun9-35.userapi.com/c626424/v626424062/34a92/sU44xf4-GRw.jpg?ava=1,,Театр балета Русский балет,,Волгоградский 121,
0,http://www.panna.pro/,info@panna.pro,+7 (981) 130-53-83,https://new.vk.com/panna,https://www.instagram.com/,,http://panna.pro/wp-content/uploads/2020/02/vk_site-720x400.jpg https://sun9-10.userapi.com/c830401/v830401176/c5536/NKIGiYQ73uE.jpg?ava=1,,7 этап,,Panna PRO | Турниры по уличному футболу 1х1,
0,http://Нету пока !!!,,,,,,,,,,,
0,http://muchflowers.ru,zakaz@muchflowers.ru,+7 (916) 120-00-01,,https://www.instagram.com/pena_b,,,,Коробки с макарони (макаруны) и цветами доставка по Москве недорого | Мачфлауэрс,,,
0,http://twilightfightofwishes.rolka.su/,,,,,,,,,,,
0,http://✔,,,,,,,,,,,
0,http://www.aprofs.ru,vds@timeweb.ru,,,,,,,Этот домен припаркован компанией Timeweb,,,
0,http://chess.com,support@chess.com,,,https://www.instagram.com/wwwchesscom,https://www.facebook.com/chess,https://www.chess.com/bundles/web/images/web/board-puzzles.600ddf36.png,,Play Chess Online - Free Games,,,
0,http://art-football.ru,pr@art-football.ru,8 (800) 200-18-38,http://vk.com/artfootballfest,http://instagram.com/artfootballfest,https://www.facebook.com/artfootballfest, https://sun9-21.userapi.com/c830608/v830608299/100530/Nr7DmeYq6PU.jpg?ava=1,,Футбольно-музыкальный фестиваль «Арт-Футбол»,https://ok.ru/artfootballfest,"Большая Черкизовская, 125 строение 1",
0,http://xhockeypro.ru/,,,,,,,,О здоровье человека,,,
0,http://bzik94.narod.ru/,,,,,,,,,,,
0,http://www.synchrorussia.ru/content/regclubs-trud,,,,,,,,,,,
0,http://www.wrestus.ru,,,,,,,,,,,
0,http://www.combatmoscow.com,,,,,,,,Construction office manager salary,,,
0,https://barmariska.ru/magazin/?utm_source=vk&utm_medium=group&utm_campaign=meny_info,,,,,,,,,,,
0,http://тайский-бокс.москва,urazov.2013@list.ru,+7 (977) 484-88-12,https://vk.com/thai_boxing_moskow,https://www.instagram.com/thaiboxing_diamond/?utm_source=ig_profile_share&igshid=p1ar6nzmgwcl,, https://sun1-19.userapi.com/c857020/v857020901/300e4/nhK_sCZZTTM.jpg?ava=1,,,,11-я текстильщиков д 2,Текстильщики
0,http://www.залбокса.рф,,+7 925 857-31-67,,,,,,Зал бокса на автозаводской - залбокса.рф,,,
0,http://daeshfizkultu.ru/,,3236 169 16 16,https://vk.com/daeshfizkulturu,https://www.instagram.com/konstantinskutin/,,http://daeshfizkultu.ru/img/portfolio/golden-preview.png https://sun9-23.userapi.com/c836622/v836622847/1eac4/vw1TKo4qhaI.jpg?ava=1,,Даешь Физкультуру!,,"Малая Тульская, д.16",
0,http://www.orimen.ru,,+7 (985) 232-51-69,,,,,,Клуб настольного тенниса на Авиомоторной — ОримеН,,,
0,http://wellgames.com/free_online/mate-in-one-move/,software@wellgames.com,8 056 770 14 73,,,https://www.facebook.com/Absolutist.games,https://wellgames.com/free_online/bubble-wobble/image_bubble-wobble.jpg,,Mate in One Move,,,
0,http://яраслава/спортивная/святослава,,,,,,,,,,,
0,http://www.musprofi.ru/,,,,,,,,,,,
0,http://www.mosmtk.ru,,,,,,,,,,,
