,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://kupibasket.tiu.ru,,,,,,,,,,,
0,http://wep.wf/dofp2i,,,,,,,,,,,
0,https://www.vsemayki.ru/?ref=31490,opt@vsemayki.ru,+7 (831) 280-82-73,https://vk.com/club_vsemayki,https://instagram.com/vsemayki/,https://www.facebook.com/vsemayki, https://sun1-95.userapi.com/c857216/v857216560/a95cd/fzWxxUfmrLA.jpg?ava=1,,👍 Футболки с принтами. Интернет-магазин одежды Vsemayki ✩,https://ok.ru/group/50868321255604,"Пресненская набережная, 2",
0,http://www.virgo-show.com,virgo-show@mail.ru,7 916 625 07 96,https://vk.com/virgoshow,https://www.instagram.com/ballet_virgo_show/,https://www.facebook.com/groups/715851365126338/?pnref=story,"https://static.wixstatic.com/media/bfe9f1_326659771f794bc1b8f9826ac53d0f23.jpg/v1/fit/w_2500,h_1330,al_c/bfe9f1_326659771f794bc1b8f9826ac53d0f23.jpg https://sun9-66.userapi.com/c852120/v852120275/11edbd/JNIcJIVQMuA.jpg?ava=1",,Шоу балет | Шоу балет VIRGO Show г.Москва | Москва,,3-я мытищинская д.3 стр.1,Алексеевская
0,http://xwt.ru/index.php/anounce/view/5160,,,,,,,,/index.php/anounce/view/5160 - Сервис регистрации доменов и хостинга *.RU-TLD.RU,,,
0,http://championika.ru/,pr@championika.ru,8 926 183 53 98,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике",,,
0,http://www.citi-box.ru,,,,,,,,,,,
0,http://sportover.ru/shop?page=shop.browse&category_id=63&vmcchk=1,,,,,,,,,,,
0,http://myprazdnikcentr.ru/,,,,,,,,,,,
0,http://e6.nm.ru,,,,,,,,,,,
0,http://www.bestkassa.ru/,,,,,,,,,,,
0,http://lafare.ru,pr@lafare.ru,,https://vk.com/lafare_ru?z=photo-100326371_415697734%2Falbum-100326371_00%2Frev,http://instagram.com/lafare.ru,http://facebook.com/lafare.ru, ,,Ляфаре - музыкальная школа,,,
0,http://вебсайта пока нет,,,,,,,,,,,
0,http://designsweetdream.wix.com/art-t-shirt,,,,,,,,,,,
0,http://www.bc-berkut.net,bodrov@bc-berkut.net,+7 (917) 517-29-24,,,,,http://www.bc-berkut.net/schedule/,Главная,,,
0,https://www.crvenazvezdafk.ru/,info@crvenazvezdafk.ru,+7-926-478-07-42,https://vk.com/crvenazvezdafk,https://www.instagram.com/rus.crvenazvezda/,https://www.facebook.com/crvenazvezda.ru, https://sun1-30.userapi.com/fpaswA1vDjK9tldpJH1DvPOzjs5MqvK0MG4RWg/Z7on7bPD_eU.jpg?ava=1,,ФК Црвена Звезда. Официальный сайт представительства в России,,,
0,https://HockeyFox.ru,sales@hockeyfox.ru,8 (916) 584 48 88,https://vk.com/hockeyfoxshop,http://instagram.com/hockeyfox,,https://HockeyFox.ru/upload/iblock/c3c/c3c4700d770e8ff00ec7e79c1153b40f.jpg https://sun9-8.userapi.com/c604322/v604322191/801ea/d_aPNTbaHis.jpg?ava=1,,Хоккейный магазин,,"46Н-04640, с6",
0,http://hood.su,,,,,,,,,,,
0,http://sphere650.com,,,,,,,,,,,
0,http://moscowff.ru,,,,,,,,,,,
0,http://ozstar.ru/,tomsk@zda24.ru,0 683 -693 49 48,,,,,,Продажа футболок и маек оптом и в розницу |Носки и термобелье по низким ценам,,,
0,http://www.tt.1100.ru,tt.1100@yandex.ru,8-916-685-34-08,,,,,,,,,
0,http://www.jamdancing.ru,,,,,,,,,,,
0,http://gay-sport.ru,info@gay-sport.ru,+7 (908) 737-10-81,http://vk.com/lgbtsport,,https://www.facebook.com/Russian.LGBT.Sports.Federation, https://sun9-62.userapi.com/c852320/v852320009/96bf6/tp_pA1m5BMk.jpg?ava=1,,Федерация ЛГБТ-спорта,,,
0,http://freecoworking.ru/,reception@freecoworking.ru,8 (495) 669-11-08,https://vk.com/coworkingnagatino,,https://www.facebook.com/CoworkingNagatino, https://sun9-52.userapi.com/c625725/v625725347/1d65b/1Stlejmr6xU.jpg?ava=1,http://freecoworking.ru/tariffs/kovorking-ceny/,Коворкинг «Свободное плавание» | Аренда рабочего места в офисе в Москве (метро Нагатинская),,,
0,http://www.sport.epson.ru,,,,,,,,,,,
0,http://boxsat.ru,info@boxsat.ru,+7 495 662-96-87,https://vk.com/boxsat,https://www.instagram.com/boxsatt/,https://facebook.com/boxsatt/,https://boxsat.ru/Content/Files/Products/1088/05ebaebb-7a97-414a-80a7-282af43dc6f1_medium.jpg https://sun9-30.userapi.com/c846121/v846121962/1d3b9/cNj-S1WoldQ.jpg?ava=1,,интернет магазин электроники в Москве,,Барклая ул.,
0,http://mephi.ru,tti@mepi.ru,8 (499) 725 24 43,http://vk.com/mephi_official,https://www.instagram.com/mephi_official/?hl=ru,https://www.facebook.com/527277280726874, https://sun1-27.userapi.com/c604826/v604826573/14472/qoEiXmCjnTc.jpg?ava=1,https://mephi.ru/students/Schedule/prava-i-obyazannosti-studentov.php,Официальный сайт НИЯУ МИФИ,,"Каширское шоссе, 31",Каширская (линия 2)
0,http://www.trideviatoe.ru,info@it-brush.ru,+7 (495) 796-50-49,https://vk.com/studiapandorabox,,https://www.facebook.com/Trideviatoe/,https://trideviatoe.ru/img/catalog_menu_hover_pic.png https://sun1-16.userapi.com/IEc-t8AiZbRQtmcPrwbnsPWgsjjkFf9Yg6jtXg/RmhR3XEIDBA.jpg?ava=1,,"Настольные игры, ролевые настольные игры и дайсы - Тридевятое",,Сокольнический вал д. 52,
0,https://mychamp.ru/championships/3103,,,,,,,,,,,
0,https://xn----7sbaj1cxbsw6a.xn--p1ai/,test@test.ru,+7 495 294 25 25,https://vk.com/chessrussia,,,https://xn----7sbaj1cxbsw6a.xn--p1ai/wa-data/public/shop/promos/1.jpg?v=1532690759 https://sun9-40.userapi.com/c844521/v844521684/a508f/1WqfCJo5gkM.jpg?ava=1,,Купить шахматы в интернет магазине Шахматы-в.рф в Москве,,Шахматы-в.рф,
0,http://5утят.рф,,,,,,,,,,,
0,http://www.hanumanboxing.ru,,,,https://www.instagram.com/almazovcoach/,,,,"HANUMAN. Бойцовский клуб Георгия Алмазова. Профессиональное обучение Тайскому боксу (Muay Thai), Боксу, Кикбоксингу, К-1",,,
0,http://pravoepolusharie.ru,,,https://vk.com/krasimmir,http://www.instagram.com/anastasiyaleonidovna/,, https://sun1-17.userapi.com/c626124/v626124499/290b2/gMvaKxoPTms.jpg?ava=1,,Правополушарное рисование - АртСтудия Анастасии Леонидовны,,,
0,http://olivdance.ru,,,,,,,,,,,
0,http://ecodezmaster.ru,,,,,,,,,,,
0,http://www.moscowbones.ru/,,,,,,,,,,,
0,http://dubrovka.belikepro.ru/?utm_source=vkontakte,ermilova@belikepro.ru,+7 (495)181-24-54,https://vk.com/be_like_pro?m=86,https://www.instagram.com/belikepro/,https://www.facebook.com/belikepro?fref=ts, ,http://belikepro.ru/raspisanie/,Дубровка,,,
0,http://самбо-70.рф/sport/zapas/konek,miss.polkovnik@mail.ru,+7 (495) 424-22-08,,,,http://xn---70-5cdf9dpu.xn--p1ai/file_handler.php?image=6117,http://xn---70-5cdf9dpu.xn--p1ai/sport/calendar,Самбо-70 - Конёк Чайковской,,,
0,http://Upyachka.ru,,,,,,,,,,,
0,http://www.realchess.ru,realchess@inbox.ru,+7 (926) 794-31-31,https://vk.com/realchess,,, https://sun9-37.userapi.com/c848628/v848628164/13ff4c/6qthVk5I6ng.jpg?ava=1,,Realchess — Частная школа шахмат,,"Вспольный Переулок, Дом 6",Баррикадная
0,http://www.футбол.ru,,,,,,,,,,,
0,http://ecoman-box.ru,,,https://vk.com/ecoman_ru,https://www.instagram.com/ecoman.box,https://www.facebook.com/ecoman.ru, https://sun9-64.userapi.com/c857320/v857320260/8c40/pxNCroe4n8I.jpg?ava=1,,Подарочные наборы с термосом,,"2-хуторская, 29",Дмитровская
0,http://present-box.ru,irvmarket@mail.ru,8 (499) 288-02-48,http://vk.com/,https://www.instagram.com/presentbox.ru6/,https://www.facebook.com/PresentBoxRu1/?modal=admin_todo_tour, ,,Интернет магазин подарков и посуды,https://www.ok.ru/group/55232466845808,,
0,http://paladincenter.ru,info@paladin.fit,+7 (495) 134-51-61,http://vk.com/club10012543,https://www.instagram.com/paladingroup/,https://www.facebook.com/PaladinGroup, https://sun1-22.userapi.com/c858332/v858332710/116c13/ywxD4RXyJjs.jpg?ava=1,,,,"Волгоградский проспект, 32к8",Волгоградский проспект
0,http://www.s-dance.ru/,webmaster@s-dance.ru,8-926-575-62-85,https://vk.com/club2135680,,,http://www.s-dance.ru/1main/life/2019-20/step2-1t.jpg https://sun1-96.userapi.com/O6nbREK53HYGtbQ04AJSH2P7VUrlNkDmBw6Vlg/Kv_LZB1t7L0.jpg?ava=1,,"Школа бального танца для взрослых, начинающих и продолжающих",,"Электролитный проезд, д.3",
0,http://DanceSecret.ru,ask@dancesecret.ru,+7 962 975 55 23,,https://www.instagram.com/ballerinkasol/,https://www.facebook.com/DanceSecret/,,https://calendar.google.com/calendar/embed?src=cWdoNG1vOGFsM3AzOWhrdHJhaDZqNzkwbGtAZ3JvdXAuY2FsZW5kYXIuZ29vZ2xlLmNvbQ,Балетная студия DanceSecret,,,
0,http://www.обучение-музыке.рф,,7-499-648-06-92,https://vk.com/ulyanov_school,https://instagram.com/ulyanov_music_school/,https://facebook.com/groups/ulyanovschool2/,http://обучение-музыке.рф/wp-content/uploads/2020/04/KYH1xjJQWTg-360x270.jpg https://sun9-46.userapi.com/c856016/v856016130/5573e/xR03OMWZJVI.jpg?ava=1,,Музыкальная школа для взрослых и детей | Обучение музыке в Москве,,"Сумской проезд, 8к3",Чертановская
0,http://www.boxlab.ru/,info@boxlab.ru,+7 (000) 456-78-90,https://vk.com/boxlab_berloga,https://www.instagram.com/aspro_ru/,https://www.facebook.com/boxlab.ru/,http://www.boxlab.ru/upload/iblock/937/8f5c63c56b87f5dc2f3a1fedea2789a6.png https://sun9-41.userapi.com/c845520/v845520734/198fce/AyV8al2NzUw.jpg?ava=1,,Boxlab мобильные здания из контейнеров,,"Дзержинское шоссе, вл. 7/7",
0,http://batalovballet.ru,,,http://vk.com/batalovballet,https://www.instagram.com/batalovballet/,https://www.facebook.com/BatalovBalletDance/, https://sun9-26.userapi.com/c857128/v857128227/166159/GV79KLj1K1s.jpg?ava=1,,Home,,"ул.Арбат, д.23, стр.1",Арбатская (линия 4)
0,http://chessbw.com,chessbw@yandex.ru,+7 903-113-42-23,https://vk.com/yeschess,https://www.instagram.com/chess_bw/,https://www.facebook.com/groups/493043304202247/, https://sun9-44.userapi.com/c852024/v852024497/1b89fa/h3LEi-qT6Io.jpg?ava=1,,Обучение шахматам | Москва | Шахматная школа Black&White,,,
0,http://maghockey.com/,magic_hockey@list.ru,8 (925) 380-55-65,https://vk.com/magic_hockey,https://www.instagram.com/magic_of_hockey/,https://www.facebook.com/magiyahokkeya/,https://maghockey.com/bitrix/templates/idw_mh/assets/img/test.jpg https://sun9-49.userapi.com/c625329/v625329330/8175/fkK_FtnO8Pc.jpg?ava=1,https://maghockey.com/tseny-na-trenirovki-po-hokkeyu/,"Школа хоккея в Москве | Хоккейная школа ""Магия хоккея"" » Спортивный хоккейный центр",,Маршала Катукова ул. 22,
0,https://xn--80ajbodasfe0byb8f9ae.xn--p1ai/,,,,,,,,,,,
0,http://BoKs,,,,,,,,,,,
0,https://www.textil-print.ru/,textil-print@mail.ru,8 (495) 763-06-67,http://vk.com/textilprint,,http://www.facebook.com/sharer.php?u=https://www.textil-print.ru/,https://www.textil-print.ru/images/articles/Futbolki (1).jpg https://sun9-63.userapi.com/c626328/v626328198/3996d/0JK3cJImfrk.jpg?ava=1,,Печать на футболках - Скидка за репост 10%,,,
