,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://футболки-на-заказ.рф,Rating@Mail.ru,+7 495 419 18 31,https://vk.com/tshirt_zakaz,,,https://sun9-34.userapi.com/c854416/v854416314/229639/j52TOcJOFg8.jpg https://sun9-50.userapi.com/c847216/v847216938/1709d0/_V3ptusOVOY.jpg?ava=1,,"Футболки, свитшоты, худи, майки, с принтом на заказ купить недорого в интернет-магазине - Футболки-на-заказ.рф",,футболки-на-заказ.рф,
0,http://gubkin.ru/faculty/humanities/chairs_and_departments/physical_education/track-and-field_athletics/,,,,,,,,,,,
0,http://combatmarkt.com,info@combatmarkt.com,8 (800) 500-30-46,https://vk.com/combatmarkt,https://www.instagram.com/combatmarkt/,https://www.facebook.com/Combatmarktshop/, https://sun1-85.userapi.com/c836730/v836730552/38473/3Rw5Qk6sSYo.jpg?ava=1,,Официальный дистрибьютор товаров adidas для бокса и единоборств и правообладатель бренда Clinch,,"улица Земляной Вал, 52/16с1",Таганская (линия 5)
0,http://dancefirst.ru/hastl-prospekt-mira,,,,,,,,,,,
0,http://volleyup.ru,,,,,,,,,,,
0,http://soccer365.ru,,,,,,,,,,,
0,http://www.beachschool.ru,,,,,,,,,,,
0,http://www.11x11.ru/?ref=302902,info@in-artist.ru,,,,,,,,,,
0,http://www.goo.gl/RfEfo,,,,,,,,,,,
0,http://www.rowing-no-died.narоd.ru,,,,,,,,,,,
0,http://www.pentathlon.org,it@pentathlon.org,0222019-11-12,http://vk.com/worldpentathlon,https://www.instagram.com/theuipm/,https://www.facebook.com/WorldPentathlon, https://sun9-4.userapi.com/c830409/v830409166/17677a/U2lxepXCjOc.jpg?ava=1,https://www.uipmworld.org/news/uipm-suspends-global-development-sports-calendar-until-june-2020,Home,,,
0,http://ski-portal.ru,,,,,,,,,,,
0,http://basket-store.ru/,,,,,,,,,,,
0,http://mpgu.su/,kp@mpgu.su,+7 (383) 363 03 33,,https://www.instagram.com/mpgu_official/,http://facebook.com/mpgu.edu,,http://mpgu.su/news-calendar/,МПГУ — официальный сайт Московского педагогического государственного университета,,,
0,http://futurefc.ru,,,https://vk.com/futurefc,https://www.instagram.com/future.fc/?hl=ru,https://www.facebook.com/FutureFC/, https://sun9-41.userapi.com/c846324/v846324038/14b60e/chXGXk5lw-U.jpg?ava=1,,Футбольная академия,,,
0,http://forum.hustleclub.ru/,ajrat@hustleclub.ru,8 927 205 93 05,,,,,http://forum.hustleclub.ru/index.php?s=7aa5144d70a2681f864f279d0622f1c8&act=calendar,"Форум Хастл-клубов, г. Москва, Самара, Коломна (Работает на Invision Power Board)",,,
0,http://www.badmintonschool.ru,,,,,,,,,,,
0,http://www.party-box.ru,,,,,,,,,,,
0,http://footballforkids.ru/,,,,,,,,,,,
0,https://mmabazar.ru/,ep@mmabazar.ru,8 (495) 235 - 77 - 72,,,,https://mmabazar.ru/image/cache/catalog/brands/bad_boy-130x100.png,,MMA одежда - интернет-магазин экипировки для единоборств в Москве,,,
0,https://www.twitch.tv/antonteh,,,,,,,,,,,
0,http://www.hockey-planet.ru,hockey_planet@mail.ru,+7-925-407-83-63,http://vk.com/hockeyplanet,https://www.instagram.com/hockeyplanetcamp/,https://m.facebook.com/hockeyplanetcamp/?ref=bookmarks,http://www.hockey-planet.ru/images/bi_2020/lkl_simple_v1.jpg https://sun9-21.userapi.com/c836538/v836538904/25e82/5F5JwTYuVkc.jpg?ava=1,,Хоккейные сборы - ИХТЛ Планета хоккея,,"улица Маршала Савицкого, 7",
0,http://www.irb.com/jwrt,,,,,,,,,,,
0,http://www.rugby.ru/,press@rugby.ru,8 908 011-36-27,https://vk.com/rugby,https://www.instagram.com/official_rur/,https://www.facebook.com/RussianRugby, https://sun1-22.userapi.com/c850608/v850608552/142953/VnLkKBYqJS8.jpg?ava=1,,Федерация регби России,https://www.ligastavok.ru/?utm_source=rugby.ru&utm_medium=cpm&utm_campaign=base&utm_content=banner,"Садовая-Кудринская улица, 11 с1",Баррикадная
0,http://приглошаем людей,,,,,,,,,,,
0,http://ballet-reverence.ru/about/,,,,,,,,,,,
0,http://www.baseballrussia.ru/?page_id=8411,,,,,,,,,,,
0,http://www.xbadm.ru,rslopen@xbadm.ru,8-926-262-37-56,https://vk.com/xbadm,https://www.instagram.com/khimki_bc/,https://www.facebook.com/xbadm/, https://sun9-63.userapi.com/c626431/v626431745/44e1c/zKNKH--421I.jpg?ava=1,https://xbadm.ru/schedule/rent,Бадминтон в Москве - бадминтонный клуб Khimki Badminton Club,https://ok.ru/profile/561813598451,"Дыбенко ул., 5",
0,http://www.cska.ru,pr@cska.ru,8 (495) 613-43-65,https://vk.com/public77467403,https://instagram.com/teamcska,https://www.facebook.com/teamcska, ,,ЦСКА,,,
0,http://fanstrit.ru/,shop@fanstrit.ru,8-964-180-88-00,,,,https://fanstrit.ru/wa-data/public/photos/71/00/71/71.970x0.jpg,,"Футбольный интернет магазин Fanstrit, футбольная экипировка и атрибутика",,,
0,http://dance-kids.ru/,,,,,,,,Студия Бального спортивного танца,,,
0,http://mcbf.ru,,,,,,http://rcba.ru/img/rcba_ru.jpg,,Московская Федерация Шахбокса,,,
0,http://www.khl.ru,,,,,,,,,,,
0,http://needfprint.ru,,,,,,http://needfprint.ru/uploads/sanki-kolyaska-nika-7-2-kupit.jpg,,"Юла - доска объявлений в Красноярске, бесплатные частные объявления",,,
0,http://www.championika.ru,pr@championika.ru,+7 916 307 89 10,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике",,,
0,http://wheelchairrugby.ru,runyugin@mail.ru,,https://vk.com/krasnoperov_evgeny,,https://www.facebook.com/russianwheelchairrugby,http://wheelchairrugby.ru/images/items/regbi_slide.jpg ,,Регби на колясках - Wheelchair Rugby,,,
0,http://club_boxing_tula,,,,,,,,,,,
0,http://wsdance.com,,+7(915) 056-66-26,https://vk.com/wsdance,https://instagram.com/wsdance,https://www.facebook.com/wsdance,https://wsdance.com/bitrix/templates/wsdanc/images/logo.png https://sun1-83.userapi.com/cAPlaU_GBDLSY1AT8FiONjpygwNM_4RvRG9RZQ/LRL7McToNq4.jpg?ava=1,,Школа танцев в Москве,,"1-я Тверская-Ямская улица, 8",
0,http://www.tariverdiev.ru/,tariverdi@mail.ru,7 495 995 00 09,,,http://www.facebook.com/pages/Mikael-Tariverdiev-Микаэл-Таривердиев/174271662684200?ref=ts,,,"Микаэл Таривердиев - официальный сайт композитора, народного артиста России",,,
0,http://www.game-sport.net,,,,,,,,,,,
0,http://www.basketball.ru,,,,,,,,,,,
0,http://sportbar-tornado.ru,,,,,,,,,,,
0,http://botabox.ru,,,,,,,,,,,
0,http://www.dancelife.ru,dancelife.ru@gmail.com,+7 926 216 55 77,https://vk.com/gracemsu?w=wall-20464915_11294,https://www.instagram.com/grace_msu/,https://www.facebook.com/groups/703428989735160/?multi_permalinks=2135067269904651&notif_id=1556473819281297&notif_t=feedback_reaction_generic,https://sun9-72.userapi.com/Wad8VTkWK_oVCsuT5rqdu98kXRFucHVrLsMCXw/wUsUuljcc0o.jpg ,http://www.dancelife.ru/index.php/otvety/raspisanie,Новости,,,
0,https://akihabara.su,,,,,,,,,,,
0,http://www.box-brateevo.ru,,,,,,,,,,,
0,http://www.tatl-shop.ru,,,,,,,,,,,
0,https://championika.ru/,pr@championika.ru,+7 916 307 89 10,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике",,,
0,https://favoritnr1.com,,,,,,,,,,,
0,http://lokomotiv_podslyshka,,,,,,,,,,,
0,http://Apples and apples,,,,,,,,,,,
0,https://fcformula.ru,,,,,,,,,,,
0,http://shiyanbin.ru/AboutKids,,,,,,,,,,,
0,http://www.nightproject.ru,gr.stas@lenta.ru,,https://vk.com/nightprojectcs,,,https://nightproject.ru/files/miniatures/standart.jpg https://sun9-67.userapi.com/c857416/v857416802/aea22/lAHLiQ3xdF4.jpg?ava=1,,Главная страница,,,
0,http://www.universal-public.ru,info@universal-public.ru,8 (495) 790-91-31,,,,,,"Школа брейк данса, хип-хопа, хастла и грязные танцы. Школа Танцев в Москве ""UNIVERSAL-PUBLIC""",,,
0,http://fc-alektan.narod.ru,info@amfr.ru,+7 495 926-13-17,,,,,,"Официальный сайт ФК ""АЛЕКТАН"" Москва",,,
0,http://football-health.ru,,,,,,,,,,,
0,http://www.fecht.ru/,,,,,,,,,,,
0,http://hodori.ru/,sambo-dinamo@mail.ru,+7 (926) 111-16-04,,,,,,"Клуб спортивных единоборств ""Ходори""",,,
0,http://t.me/MLBchat,,,,,,,,,,,
0,http://scsw.ru,info@scsw.ru,9 (999) 999-99-99,https://vk.com/scswru,https://www.instagram.com/scsw.ru/,https://www.facebook.com/sportclubsunnywind/?fref=ts,https://scsw.ru/wp-content/uploads/2017/02/VLS3001-150x150.png https://sun9-43.userapi.com/c845124/v845124736/1f4694/SQQalE8BMcg.jpg?ava=1,,Клуб активного отдыха Sunny wind,,"парк Сокольники, 3-й Лучевой просек д.1 с.3",Сокольники
0,http://@volleyberigi,,,,,,,,,,,
0,http://rusvoin.info,info@rusvoin.info,8 (925) 373-84-21,https://vk.com/rusvoin2019,,, https://sun9-15.userapi.com/c847216/v847216544/18c115/BQlED6vVtt0.jpg?ava=1,,"Клуб единоборств ""Русский воин"": секции самбо, ММА, кикбоксинг, каратэ, бокс",,"Сущёвская улица, 17",Новослободская
0,http://dufl.ru,dufl.msk@mail.ru,8 926 903 65 46,https://vk.com/dufl_moscow,,,https://st.joinsport.io/news/1028969/5e67a019f006d_440x293.png https://sun9-54.userapi.com/c858232/v858232265/153f16/B2QHciPWtfk.jpg?ava=1,https://dufl.ru/tournament/1007681/calendar?round_id=1013213,Детская юношеская футбольная Лига (ДЮФЛ). Официальный сайт,,"Братеевская, 21, корпус 2",Борисово
0,http://kurkino.football.tilda.ws,,,,,,,,,,,
0,https://www.scsambo70julebino.ru/,,,,,,,,,,,
0,http://lfl.ru/club1094 http://lfl.ru/club2212,,,,,,,,,,,
0,http://sport-print.ru,info@sport-print.ru,+7 926 825 66 08,https://vk.com/sport_print,https://www.instagram.com/sport_print/,https://facebook.com, https://sun9-21.userapi.com/c847123/v847123398/7c86b/FJ4ecz49M6g.jpg?ava=1,,"Спорт-Принт - спортивная форма на заказ в Москве, пошив спортивной и корпоративной формы с логотипом на команду, производство",,"Дмитровское ш., 157, стр. 12, Москва",Алтуфьево
0,http://www.timacad.ru/faculty/ped/fizkultura/index.php,,,,,,,,,,,
0,http://hockey24.vesti.ru,info@vesti.ru,+7 (495) 728-73-81,https://vk.com/vesti,https://instagram.com/vesti24/,https://www.facebook.com/vesti.ru,https://www.vesti.ru/i/logo_fb.png https://sun1-96.userapi.com/c858216/v858216961/e5108/4Nq-k2MBjng.jpg?ava=1,,Вести.Ru: видео,,,
0,http://футболдетям.рф,studio-dra-ru@mail.ru,8-800-333-16-58,,,,,,футболдетям.рф,,,
0,http://allmlb.ru,,,,,,,,,,,
0,http://baseball-moscvich.umi.ru,,,,,,,,,,,
0,http://forum.wsdance.com/index.php?act=idx,secondlife@2x.jpg,8 915 470 43 51,,,,,,Мир социального танца!,,,
0,http://rosa-more.ru,rosamoreru@gmail.com,8 (968) 860-65-22,https://vk.com/rosa_more,https://www.instagram.com/rosamore.msk/,https://www.facebook.com/Premium_roses-777024082489167/, https://sun9-37.userapi.com/c638226/v638226054/5ad15/Ta2MDosVAq8.jpg?ava=1,,RosaMore - Розы в коробке премиум качества.,,Остаповский проезд 3с6,
0,http://www.boxinghall.ru,,7 (495) 287-90-39,http://vk.com/boxing.hall,https://www.instagram.com/boxinghall,,http://boxinghall.ru/boxing/wp-content/themes/boxing/images/logo.png https://sun9-65.userapi.com/c629205/v629205102/c1b9/Maq4AScLCU4.jpg?ava=1,,,,,
0,http://lilballerine.ru,mail@mail.ru,8-910-280-88-53,https://vk.com/lil_ballerine,https://www.instagram.com/lilballerine/,https://www.facebook.com/groups/185067208581359Ndbnnth, https://sun9-70.userapi.com/c626928/v626928054/b801/CTKt3VE1Mww.jpg?ava=1,http://lilballerine.ru/khabarovsk/schedule,Выбор филиала | Детская школа балета Lil Ballerine,https://ok.ru/group/53052791849164,"Ленинградская улица, 53к1",
0,http://athockey.ru,mail@athockey.ru,+7 (495) 151-21-52,http://vk.com/athockey,https://instagram.com/athockey.ru,https://www.facebook.com/athockey/,https://athockey.ru/wp-content/themes/wpshopbiz/images/logon.png https://sun9-70.userapi.com/c622526/v622526353/423bd/Xhnsmja2YT4.jpg?ava=1,https://athockey.ru/tsenyi/,Хоккейная школа. Тренировки по хоккею в Москве ‒,,"Кутузовский проспект, д.14 , Москва",
0,http://www.kungfu-moskva.ru,,,,,,,,,,,
0,http://www.cska-mini.ru,,,,,,,,,,,
0,http://www.varyag-club.ru/,info@varyag-club.ru,8 (495) 236 14 67,https://vk.com/skbivaryagclub,https://www.instagram.com/varyag_club/,https://www.facebook.com/varyagclub/, https://sun1-29.userapi.com/XaFEPHNJrw3xHxM0AhHEBRDOzbuUn4zyzWdFMg/XJKZZi_5sZw.jpg?ava=1,,– Единоборства в Москве,,"Хорошёвский проезд, 14",
0,http://96.music.mos.ru/,uslugi@mos.ru,8-916-524-70-99,,,,https://96.music.mos.ru/upload/iblock/c85/na_sayt.jpg,https://96.music.mos.ru/other/calendar-of-events/detail/1520255.html,ГБУДО г. Москвы «Детская музыкальная школа №96»: Главная,,,
0,http://imperialdance.ru/,,,https://vk.com/tsk_imperial,https://www.instagram.com/imperialdance.ru,,https://imperialdance.ru/wp-content/uploads/2020/01/news-326x245.jpg https://vk.com/images/community_200.png?ava=1,https://imperialdance.ru/raspisanie-krasnodar/,ImperiAL — школа танцев в Краснодаре.,,,
0,http://www.ultra-fitness.ru,Rating@Mail.ru,+7 (499) 500-44-59,https://vk.com/ultra_fitness,https://www.instagram.com/ultrafitnes/,https://www.facebook.com/ultrafitness24,https://ultra-fitness.ru/wp-content/uploads/2017/07/cards_02.png https://sun9-42.userapi.com/c840332/v840332296/54443/0mzoCCL2amQ.jpg?ava=1,,Ultra-Fitness | Фитнес-клуб в Люберцах,,"ул. Побратимов, 7",
