,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://www.SmileDance.ru/discojam,positive@smiledance.ru,+7 (495) 105-98-39,https://vk.com/feed?section=search&q=%23%D0%B4%D0%B8%D1%81%D0%BA%D0%BE%D0%B4%D0%B6%D0%B5%D0%BC,https://www.instagram.com/smiledance/,,"https://static.wixstatic.com/media/97cf6f_8528f682796d4b6cb85be12ebb625c25%7Emv2_d_2420_1278_s_2.png/v1/fit/w_2500,h_1330,al_c/97cf6f_8528f682796d4b6cb85be12ebb625c25%7Emv2_d_2420_1278_s_2.png ",,ДИСКО-ДЖЕМ,,,
0,http://www.helpboxer.ru,,,,,,,,,,,
0,http://lhf.lv,lhf@lhf.lv,,,https://instagram.com/latvijashokejafederacija,https://www.facebook.com/lhf.lv,,,Latvijas Hokeja federācija,,,
0,http://www.galatasaray.org/basketbol/,info@galatasaray.org,0850 724 33 44,,http://instagram.com/galatasaray,https://www.facebook.com/Galatasaray?fref=ts,,,GALATASARAY.ORG,,,
0,http://хеттрик.рф,,,,,,,,,,,
0,http://vk/com,,,,,,,,,,,
0,http://www.schelkunchik.ru,post@schelkunchik.ru,8(499) 135-08-79,http://vk.com/httpwww.schelkunchik.ru32,,https://www.facebook.com/groups/schelkunchik32/,https://schelkunchik.ru/images/stories/sk_b5_2020_2.jpg https://sun1-15.userapi.com/eMIrBoFRs5Hf456veckpLD7wM2Hyj5VyG1J8_Q/iHSCyQrE58M.jpg?ava=1,https://schelkunchik.ru/section/raspisanie.html,Щелкунчик Школа балета,,,
0,http://vldinamo.ru/,info@vcdynamo.ru,+7 (495) 534 61 53,https://vk.com/vldinamo,https://www.instagram.com/vldinamo/,https://www.facebook.com/vldinamo, https://sun9-48.userapi.com/c857120/v857120432/13dcdc/9dSLzubjVEk.jpg?ava=1,http://vldinamo.ru/calendar/,Женский волейбольный клуб «Динамо» (Москва).,,"ул. Садовническая, д. 24, строение 6",Новокузнецкая
0,http://www.sportkult.ru,,,,,,,,,,,
0,http://ok.ru/group52523880153183,,,https://ok.ru/dk?cmd=logExternal&st.cmd=logExternal&st.sig=VQH4G4O_HnwBwRKNjbcf-FbZsR2joGVyL143_Dn9EX4&st.link=https%3A%2F%2Fvk.com%2Fvvkucherenko&st.name=externalLinkRedirect&st.tid=66964945040735&st._aid=WideFeed_openLink,,,https://i.mycdn.me/i?r=AzGBqNaF5OQp2lMpnhRx4DEFiB1bDauVVpl1tmeWMJT1riPK78DvFuGwxaG1OhhVNuU ,,"Школа Фигурного Катания ""МАСТЕР-КЛАСС"" г. Чехов",https://ok.ru/dk?st.cmd=anonymMain,,
0,http://basketballterritory.ru/,mail@newbasket.ru,+7 (910) 467-60-43,https://vk.com/basketterritory,https://instagram.com/basketterritory?igshid=1xtaddj3c34io,https://www.facebook.com/basketterritory/, https://sun9-54.userapi.com/c854428/v854428657/19a566/eoH4Ayv-IGw.jpg?ava=1,,Баскетбольный лагерь «Территория баскетбола»,,"Олимпийская улица, 4",
0,http://thaiboxing.ru,wpfl@list.ru,+7 (915) 006-43-72,https://vk.com/academy_muaythai,https://www.instagram.com/amt/,https://www.facebook.com/academymuaythai, https://sun9-9.userapi.com/c845419/v845419624/1a28a9/aP9ih8QQuwk.jpg?ava=1,http://thaiboxing.ru/raspisanie.html,THAI BOXING | Академия Муай Тай - Москва,https://m.ok.ru/,Академическая Б. ул.38,
0,http://novikov.music.mos.ru/,dmshnovikova@culture.mos.ru,8(495) 674-56-92,,,,,https://novikov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Г. Новикова»: Главная,,,
0,http://edinoborec77.ru,,,,,,,,Welcome to nginx!,,,
0,http://www/ru,,,,,,,,,,,
0,http://extrimpower.ru,boxsila@mail.ru,7 (495) 649-64-23,https://vk.com/mirboksa,https://instagram.com/udarnik_boxing/,http://www.facebook.com/mirboksa,http://extrimpower.ru/images/o_klube/sektsia-boksa-v-moskve-shkola-boksa-udarnik.jpg https://sun1-17.userapi.com/c638521/v638521848/2ae68/WSfK5FQYkFw.jpg?ava=1,http://extrimpower.ru/raspisanie-i-tseny,Секция бокса в Москве «Ударник» - тренировки по боксу,https://ok.ru/udarnikboxing,Большая Семеновская улица д. 42,Электрозаводская
0,http://www.angelritma.ru,,,,,,,,,,,
0,http://msu-boxing.ru/,,,,,,,,MSU Boxing Team :: Бокс в МГУ :: Бокс в МГУ,,,
0,http://dolphins.prekrasnoe.ru/adres.php,,,,,,,,,,,
0,http://easy.run/,1701@easy.run,,https://vk.com/easyrun,https://www.instagram.com/easy.run/,https://www.facebook.com/easyrunrun, https://sun9-64.userapi.com/c638717/v638717200/524b6/OEH5-DL2Vz0.jpg?ava=1,,"Бег, велоспорт, плавание, йога, советы по ЗОЖ",,"Easy.run - бег, велоспорт, плавание, йога",
0,http://www.1perchatka.ru/,,,,,,,,,,,
0,http://sport.natjob.ru/,,,https://vk.com/rabota_sport_football,,, https://sun9-36.userapi.com/c836329/v836329280/19e09/_Yyv4RlZxrk.jpg?ava=1,,Национальный центр занятости,,Работа. Спорт. Футбол.,
0,http://www.hockeyplus.ru,likvidaciya-exp@yandex.ru,+7 (499) 288-88-61,,,,,,Ликвидация юридических лиц в Москве под ключ,,,
0,http://trumarballet.ru/,,,,https://www.instagram.com/trumar_ballet,,,http://trumarballet.ru/schedule/,Главная ⋆,,,
0,http://3liga.ru; zolostsport.ru;  http://burevestnik-sport.narod.ru/;  http://mos.f-ball.ru/,,,,,,,,,,,
0,https://www.balletlpp.com/,info@balletlpp.com,,https://vk.com/balletlpp,https://www.instagram.com/ballet.lpp_moscow/,https://www.facebook.com/balletlpp/,"https://static.wixstatic.com/media/0aa51a_7fdb270764bd4a5f9f8bc6d53b3ff3f9%7Emv2_d_5527_3587_s_4_2.jpg/v1/fit/w_2500,h_1330,al_c/0aa51a_7fdb270764bd4a5f9f8bc6d53b3ff3f9%7Emv2_d_5527_3587_s_4_2.jpg https://sun9-44.userapi.com/c824503/v824503361/167a01/0rqnwvrUliY.jpg?ava=1",,Школа балета для детей и взрослых Le Premier Pas,,"Азовская ул., 32",
0,http://www.fctf.ru,,,,,,,,,,,
0,http://savate.moscow/,,,,,,,,Федерация савата города Москвы,,,
0,http://www.japan-sumo.ru,reklama@umh.com.ua,+7 (495) 721-80-88,,,,,,Сумо. Традиции и современность японской борьбы,,,
0,http://mu.onfireparadise.com/,,,,,,,,,,,
0,http://в контакте,,,,,,,,,,,
0,http://www.sambo-totem,,,,,,,,,,,
0,http://dshi-mitino.ru/,,,,,,,,,,,
0,"http://plavanie.info , nickolaevajulya.wix.com/swimeasy",,,,,,,,,,,
0,https://t.me/Box_set,,,,,,,,,,,
0,http://VSVSVSVSVSVSVSVSVSVSVSVSVSVSVS,,,,,,,,,,,
0,https://lyadov.music.mos.ru/,dmshlyadova@culture.mos.ru,+7 495 777-77-77,,,,https://lyadov.music.mos.ru/upload/iblock/494/05.04.20_site.jpg,https://lyadov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.К. Лядова»: Главная,,,
0,http://www.reveranss.ru/,,,,,,,,,,,
0,http://www.fili-rugby.ru,,,,,,,,,,,
0,http://www.protiv klonov.ru,,,,,,,,,,,
0,http://rokaclub.ru/,reklama@jumpica.ru,+7 926 235 46 79,https://vk.com/public142789954,https://www.instagram.com/rokajudo/,https://www.facebook.com/rokajudo/, ,http://rokaclub.ru/raspisanie.html,Школа комплексного развития РОКА ДЗЮДО основана в 1998 году - Главная,,,
0,http://zveri.rutiki.ru/moi-hudozhestva/,,,,,,,,,,,
0,http://dancelab.pro/,,,,,,,,,,,
0,https://studiogrig.ru/,grigorysha24@mail.ru,+7 (917) 573 38 33,https://vk.com/club130783116,https://www.instagram.com/StudioGrig/,https://www.facebook.com/%D0%A1%D1%82%D1%83%D0%B4%D0%B8%D1%8F-%D0%9E%D0%BB%D1%8C%D0%B3%D0%B8-%D0%93%D1%80%D0%B8%D0%B3-644124972449230/, https://sun9-40.userapi.com/c840122/v840122146/669b8/qYSepwrvJW8.jpg?ava=1,,"Студия танцев ""Grig Studio"" в Москве: студия хореографии и одежда для танцев",,Хамовнический Вал 24,Спортивная
0,http://www.icewolves.ru,press@icewolves.ru,8 495 137 88 11,https://vk.com/icewolves_official,https://www.instagram.com/ice_wolves/,http://www.facebook.com/icewolves.ru/,http://www.icewolves.ru/wp-content/uploads/2019/12/udPesahEroc.jpg https://sun9-19.userapi.com/c845521/v845521714/14b59/eq7G_hVke5Y.jpg?ava=1,,"ХК ""Ледяные Волки"" – Сайт любительского хоккейного клуба ""Ледяные Волки""",,,
0,http://www.студенческийспорт.рф,school@sportacadem.ru,+7 903 266 30 10,https://vk.com/albums-102164757,,,http://mrsss.ru/misc/2_rsss.jpg ,http://xn--d1acamfetmilbedfmd5e.xn--p1ai/calendar,,,,
0,http://fc-z.ru,,,,,,,,,,,
0,http://к сожалению его нет,,,,,,,,,,,
0,http://www.marynoboxingclub.ru,,8 800 333-45-45,,,,,,ГЛАВНАЯ,,,
0,http://tripolitaniya-box.jimdo.com,brisanta@ya.ru,+7-905-713-59-59,,,http://www.facebook.com/sharer.php?u=https://tripolitaniya-box.jimdofree.com/&t=Main%20page,,,Main page,,,
0,http://nashhockey.myprintbar.ru,,,,,,,,,,,
0,http://www.maiki-na-zakaz.ru,,,,,,,,,,,
0,http://www.tmgame.ru/reg/reg.php?ref=d227b80f8984ae593d64beaef24ba50d,bugs@tmgame.ru,,"http://api.vk.com/oauth/authorize?client_id=2698997&scope=offline,email&redirect_uri=http://tmgame.ru/callbacks/vk_callback.php&response_type=code",,https://www.facebook.com/dialog/oauth?client_id=251298861591826&redirect_uri=https://tmgame.ru/callbacks/fb_callback.php&scope=email, ,,Техномагия,,,
0,http://tariverdiev.music.mos.ru/,uslugi@mos.ru,+7 (495) 105-96-91,,,,,https://tariverdiev.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени М.Л. Таривердиева»: Главная,,,
0,http\\vkontakte,,,,,,,,,,,
0,https://combat-sambo.tiu.ru,support@tiu.ru,8 (800) 555 50 53,https://vk.com/share.php?url=https://combat-sambo.tiu.ru/&image=https://images.ru.prom.st/357424490_w100_h100_357424490.jpg,,https://www.facebook.com/share.php?u=https://combat-sambo.tiu.ru/, ,,"""Боевое Самбо / Combat Sambo"" - контакты, товары, услуги, цены",,,
0,http://www.ofpaper.ru/,,,,,,,,,,,
0,http://www.terrasport.ru,info@domainparking.ru,,,,,http://terrasport.ru/06-18/css/img/cs-original/00/02/2025/ogon_myach_letit_polt_myacha_31-3388.jpg,,. Domain is for sale,,,
0,http://golovanov.music.mos.ru,dmshgolovanova@culture.mos.ru,+7 495-105-96-91,https://vk.com/shkola_golovanova,https://www.instagram.com/shkola_golovanova/,https://www.facebook.com/ShkolaGolovanova/, https://sun9-30.userapi.com/c845420/v845420050/eed89/x-yyyM-D7b0.jpg?ava=1,https://golovanov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Н.С. Голованова»: Главная,,"Мневники, д. 7, корп. 1",
0,http://www.studentsport.ru www.msgpa.ru,,,,,,,,,,,
0,http://www.box-41.ru,sinterson@bk.ru,,,,,,,Группа Box-41,,,
0,https://n116557.yclients.com/,,,,,,,,,,,
0,http://hustledance.ru,Rating@Mail.ru,+7 495 777 21 23,,,,,http://hustledance.ru/raspisanie-zanjatij,Главная - Танцевальный клуб Движение,,,
0,http://www.2015kallista.com,2015kallista@mail.ru,+7(909)910-54-25,,,https://www.facebook.com/zelenogradsports/,http://www.2015kallista.com/images/photo/36200b6f-b061-426c-b64a-5c3b88ed38c8.jpeg,,Центр единоборств Каллиста Зеленоград,https://ok.ru/profile/576268318381,,
0,http://www.100fit.ru,info@100fit.ru,8-967-132-42-33,https://vk.com/fitness100,https://www.instagram.com/100fit/,https://www.facebook.com/fitness100, https://sun9-29.userapi.com/c857420/v857420462/1e5f43/7hyeuf7ifu8.jpg?ava=1,,"Фитнес-центр 100% | Фитнес клуб в Москве (Солнцево, ЮЗАО)",https://ok.ru/group/57169738399960,"МКАД, 47-й километр, вл31с1",Говорово
0,http://silovoekatanie.ru,skatanie@mail.ru,8-926-027-33-36,https://vk.com/silovoe_katanie,https://www.instagram.com/coach_shusterman,https://www.facebook.com/SilovoeKatanieMSK/, https://sun9-44.userapi.com/c626522/v626522366/4c840/hWzVB9CJRgY.jpg?ava=1,https://silovoekatanie.ru/raspisanie-zanyatij,Силовое Катание - Мы учим хоккеистов быть лучшими!,,,
0,http://sportgymnastic.ru,,,,,,,,,,,
0,http://www.artbogema.com,,,,,,,,,,,
0,http://www.girl-power.club/,,,,https://www.instagram.com/girlpower_fc/,https://www.facebook.com/girlpowerfc/,,,GirlPower Home,,,
0,http://Российский бейсбол.,,,,,,,,,,,
0,"http://vol.sochi2014.com/, http://www.sochi2014.com/",reembolso@rio2016.com,,http://vk.com/share.php?url=https%3a%2f%2fwww.olympic.org&title=Olympics+%7c+Olympic+Games%2c+Medals%2c+Results%2c+News+%7c+IOC&description=Olympics+%7c+Olympic+Games%2c+Medals%2c+Results%2c+News+%7c+IOC&image=,https://www.instagram.com/olympics/,https://www.facebook.com/olympics,https://stillmed.olympic.org/media/Images/OlympicOrg/News/2020/05/01/2020-05-30-labor-thumbnail.jpg ,https://www.olympic.org/ioc-event-calendar,"Olympic Games offer young people key skills to enter job market, says IOC guide",,,
0,http://alballet.ru,,,,,,,,,,,
0,http://andreev.music.mos.ru/,msh_andreev@mail.ru,8-495-942-21-33,,,,,,ГБУДО г. Москвы «Детская музыкальная школа имени В.В. Андреева»: Главная,,,
0,http://www.megapolisdance.ru/,,,,,,,,,,,
0,http://www.familymusic.ru,family-music@mail.ru,+7-495-532-54-51,https://vk.com/club76004690,,https://www.facebook.com/Музыкальная-школа-Family-Music-321021044746362/, https://sun9-48.userapi.com/c845522/v845522161/752a7/3bImsAlUhCI.jpg?ava=1,,Главная,,"МУЗЫКАЛЬНАЯ ШКОЛА для всех ""FAMILY MUSIC""",
0,http://dancehustle.ru/forum/index.php?showtopic=1789,,,,,,,,,,,
0,http://www.waterpolo.ru,waterpolo@ngs.ru,8(978)722-03-35,,,,https://waterpolo.ru/images/news/placeholder.png,,Главная - Федерация Водного Поло России,,,
0,http://lafoot.ru,password@nic.ru,+7 495 994-46-01,,,,,,,,,
0,Старшая: http://amfr.ru/league/womanhighest/clubs/snezhana/      Младшая: http://amfr.ru/league/9may,,,,,,,,,,,
0,http://chess959.com/,,,,,,,,,,,
0,http://www.ultimate-poker.ru,ultimate-poker@yandex.ru,+7-495-920-01-22,,https://www.instagram.com/shop.ultimate.poker/,https://www.facebook.com/shop.ultimate.poker/,,,"Интернет магазин - Ultimate Poker. Продажа: наборы для покера, настольные игры, игральные карты.",,,
0,http://rusfoot.ru/,klient@abmsport.ru,8 (916) 509-60-01,https://vk.com/izhabyko,,,http://rusfoot.ru/img/img_main/2/b_250_130/abm-3.jpg ,,РусФут - Профессиональная организация любительских турниров,,,
0,http://m-hockey.ru,,,,,,,,,,,
0,http://беесет,,,,,,,,,,,
0,http://pes5.pesmanager.net/forum/index.php,,,,,,,,,,,
0,http://detivbalete.com,info@detivbalete.com,+7 499 394 71 29,https://vk.com/deti_v_balete_msk,https://instagram.com/deti_v_balete_msk/,,https://detivbalete.com/wp-content/uploads/2014/05/ph2.jpg https://sun9-29.userapi.com/c639324/v639324397/295f3/QeczE5WkRxM.jpg?ava=1,,Дети в балете | Маленькие дети в большом балете,,,
0,http://www.oktakem.ru,market@oktakem.ru,+7 (903) 770-87-41,,,,,,Главная,,,
0,http://bauman_league.join.football/,,,,,,,,,,,
0,http://www.mixed-wrestling.biz,mixedwrestling@protonmail.com,,,,,,,mixed-wrestling.com - Начало,,,
0,http://рандори.рф,team@tilda.cc,,,,,,,"Клуб Самбо и Дзюдо ""Рандори""",,,
0,http://www.volley.ru/,rus@volley.ru,+7 (812) 311-43-82,https://vk.com/volleyballvfv,https://www.instagram.com/volleyballvfv/,https://www.facebook.com/volleyballvfv/, https://sun9-36.userapi.com/c854128/v854128777/20d847/0A9femng_Ps.jpg?ava=1,,Volley.ru - Всероссийская Федерация Волейбола,https://ok.ru/volleyballvfv,"Лужнецкая набережная, 8",Воробьёвы горы
0,http://www.sportmaster.ru/catalog/sport/regbi/,,,,,,,,,,,
0,http://www.judo.ru,,,,,,,,,,,
0,http://www.shootingcenter.ru/,,,,,,,,,,,
0,http://tenisnik.ru,,,,,,,,,,,
0,http://beachsoccer.ru,,,,,,,,,,,
0,http://www.boxingclub.msk.ru/,,+7 495 994-46-01,,,,,,,,,
0,http://www.sportedu.ru/,history@sportedu.ru,+7 499 263-08-41,https://vk.com/club41423,https://www.instagram.com/rsupe_life/,https://www.facebook.com/sportedu,https://www.sportedu.ru/misc/rewards/orden-lenina-3tip-a.jpg https://sun1-95.userapi.com/K8ZOrGzm2sQFKMpWW2l0EyKdHnxJ3cI45jmtNw/KyzdA_KwvC0.jpg?ava=1,,"Российский государственный университет физической культуры, спорта, молодёжи и туризма (ГЦОЛИФК)",,Сиреневый бульвар дом 4,
0,http://www.flowknife.ru,flowbeing@gmail.com,+7 (916) 694 68 17,https://vk.com/away.php?to=http%3A%2F%2Fwww.flowknife.ru&post=-20925017_3111&cc_key=,,,http://www.flowknife.ru/sites/default/files/imagecache/full/Insert/online.jpg ,,"Flowknife Ножевой бой, ножевое фехтование, палочный бой, самооборона, защита от ножа, оружейные единоборства",,,
0,http://risiut_vse,,,,,,,,,,,
0,http://www.sporttec.ru    www.newbreath.ru,,,,,,,,,,,
0,http://goldenveiser.music.mos.ru/,dmshgoldenveisera@culture.mos.ru,8 (903) 166-39-54,,,,,https://goldenveiser.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Б. Гольденвейзера»: Главная,,,
0,http://www.iskra-sport.ru/,info@iskra-sport.ru,8 (499) 181-54-93,http://vk.com/club95935616,,, https://sun9-67.userapi.com/c622028/v622028159/39a2a/bmzUn1xgegQ.jpg?ava=1,,"О нас — Спортивный комплекс ""ИСКРА""",,"Москва, ул. Сельскохозяйственная, владение 26",
0,http://rusboxing.ru,press@rusboxing.ru,8 951 903 08 88,https://vk.com/club148618057,https://www.instagram.com/russianboxingfederation/,https://www.facebook.com/groups/russianboxing/?ref=ts&fref=ts, https://sun1-26.userapi.com/c836625/v836625615/64518/PCV84UEMv_Y.jpg?ava=1,http://rusboxing.ru/calendar/,Федерация Бокса России,,"Лужнецкая набережная, 8с1",Воробьёвы горы
0,http://www.ovechkinfans.com,logo_small@2x.png,,,,,,,Sarangkartu - Situs Poker Online | Dominoqq | Domino qiu qiu,,,
0,http://futbolki.space,,,,,,,,,,,
0,http://polomokauto.net/,mail@fiatexpert.ru,8(495) 720-13-76,,,,https://fiatexpert.ru/assets/images/car-service-fiat.jpg,https://fiatexpert.ru/ceny-na-obsluzhivanie-fiat-ducato/,Ремонт Фиат Дукато в Москве. Автосервис Fiat Ducato,,,
0,http://fightforlive.rolebb.ru,,,,,,,,Борьба за выживание,,,
0,"https://best-hustle.ru, https://hustle-samolet.ru",,,,,,,,,,,
0,http://Sports-figures.ru,,,,,,,,,,,
0,http://www.rugbysport.ru/,,,,,,,,"МИР РЕГБИ - Чемпионат мира, Кубок Шести Наций, онлайн видео, новости регби",,,
0,http://cos-box.ru,,,https://vk.com/club187881312,,, https://sun9-56.userapi.com/c855132/v855132829/17a579/Yiq8-RYfdMY.jpg?ava=1,,Cosmo-Box,,,
0,http://www.renardance.ru/,renardance@mail.ru,+7-926-497-03-21,,https://www.instagram.com/renar.dance/,https://www.facebook.com/profile.php?id=100001770042144&fref=ts,http://www.renardance.ru/photo/ballet/ballet_3_1_s.jpg,,Школа танцев RenarDance в Москве,,,
0,http://bokseru.ru/,torpedo@bokseru.ru,+7 (495) 675-45-95,http://vk.com/bokseruru,http://instagram.com/torpedobox,https://www.facebook.com/torpedobox, https://sun9-4.userapi.com/c844321/v844321595/d178a/pzLtf9YCW74.jpg?ava=1,http://bokseru.ru/raspisanie/,"Школа бокса ТОРПЕДО Москва, официальный сайт секции бокса в Москве для детей и взрослых.",,Восточная ул.,
0,http://chessday.ru,info@chessday.ru,,,,,,,ChessDay - Шахматный тренажер,,,
0,http://eurocap2012.ru/,,,,,,,,,,,
0,http://www.your-fight.com/,,,,,,,,,,,
0,"http://Деньги на веб-сайт появились, тока он всё равно не нужен)",,,,,,,,,,,
0,http://ballet-reverence.ru/,lissa2807@mail.ru,8-916-693-42-44,https://vk.com/balletreverence,https://www.instagram.com/reverence_ballet_school/,https://www.facebook.com/%D0%91%D0%B0%D0%BB%D0%B5%D1%82%D0%BD%D0%B0%D1%8F-%D1%88%D0%BA%D0%BE%D0%BB%D0%B0-%D0%A0%D0%B5%D0%B2%D0%B5%D1%80%D0%B0%D0%BD%D1%81-721558947913085/, https://sun1-47.userapi.com/Rf_acIt49IE4pErvvIkTKi_Td-NkdOsHYTHPYw/S7PCHUbBkEM.jpg?ava=1,,"Балет для взрозлых | Москва | Балетная школа ""Реверанс""",,,
0,http://www.sumirea.ru/topic6565.html,,,,,,,,,,,
0,http://www.krasnyugolok.ru,,,,,,,,,,,
0,http://kinogb.ru/u-kanal/,,,,,,,,404 Not Found,,,
0,http://www.svk-club.ru/,u002F2514126da2264b6493407785cfb0aeaa@sentry-head.rambler.ru,+7 (985) 956-47-56,https://vk.com/public128643810,https://www.instagram.com/cntsovremennik/,https://www.facebook.com/groups/770216936453220/, ,http://www.svk-club.ru/schedule.html,"Детско-подростковый клуб Современник | Настольный теннис, дартс, бодибилдинг, шахматы, карате в районе Выхино-Жулебино",,,
0,http://Вышивка-на-одежде.рф,,,https://vk.com/club153768780,https://www.instagram.com/only_style_77/,https://www.facebook.com/Only-style-1886860381577102/, https://sun9-10.userapi.com/c844618/v844618185/fa51f/qs4EuC2N3M0.jpg?ava=1,,Заказать вышивку на одежде и изделиях с доставкой по Москве и всей России.,,молодогвардейская улица 45,Молодёжная
0,http://www.amadeus-show.ru/,amadeus-show@mail.ru,+7 (916) 228-47-95,https://vk.com/amadeus_show,https://www.instagram.com/amadeus_show/,https://www.facebook.com/showamadeus/, https://sun1-95.userapi.com/KblxHeNN6U8NDVvJRJnCWVRZXYCGfcE5Xm5-Yg/i3a1m_7jglg.jpg?ava=1,,Шоу-балет Амадеус - танцевальные программы в Москве,,,
0,http://bulbulcentr.ru/msk/,,,,,,,,,,,
0,http://play-table-tennis.ru,,,,,,,,,,,
0,http://cubicgame.net,,,,,,,,,,,
0,https://www.hckatusha.com/,hckatusha@rambler.ru,+7 (925) 408-84-20,https://vk.com/hckatusha,https://instagram.com/hckatusha,,"https://static.wixstatic.com/media/eeb75e_bd70858787874327a413016771811cf8~mv2.jpg/v1/fill/w_591,h_591,al_c/eeb75e_bd70858787874327a413016771811cf8~mv2.jpg https://sun9-61.userapi.com/c836525/v836525880/64f67/_1BP-V4YJQk.jpg?ava=1",,"Хоккей | Хоккейный Клуб ""Катюша"" | Москва",,район Орехово-Борисово Южное,Орехово
0,http://sumod.ru,sumod.ru@gmail.com,,,,http://www.facebook.com,,,,,,
0,http://www.gloriabasket.com,,,,,,,,,,,
0,http://ftbl.ru,,,,,,,,,,,
0,http://nvlsport.ru,n.v.l@inbox.ru,,http://vk.com/nvlprm,,, https://sun9-43.userapi.com/c627726/v627726523/1611a/2tMGlzw_Hrg.jpg?ava=1,,Главная,,Волейбол. НВЛ-Пермь,
0,http://ruprinter.com,,,,,,,,,,,
0,http://любитили дзюдо и  спорта,,,,,,,,,,,
0,http://www.hse.ru/org/hse/sport/spartak,tlepetova@hse.ru,8(495)531-00-00,https://vk.com/cyberhse,,,https://sport.hse.ru/mirror/pubs/share/352982463 https://sun9-46.userapi.com/c850424/v850424318/948d4/Guhwo0S0OG0.jpg?ava=1,,Кафедра физического воспитания НИУ Высшая школа Экономики,,,
0,https://bmw-parts.club/,,,,,,,,,,,
0,http://-,,,,,,,,,,,
0,http://мы/устроим/им/настоящий/звездец,,,,,,,,,,,
0,http://www.badm.ru,info@badm.ru,8(495) 637-92-04,http://vk.com/club89858131,,https://www.facebook.com/rus.badminton, https://sun9-47.userapi.com/c621726/v621726886/175ce/9bTn-KTQ5z8.jpg?ava=1,,Национальная Федерация Бадминтона России,,,
0,http://badminton5.ru/,badm-vdnh@yandex.ru,+7 (916) 404-54-94,https://vk.com/id340899568,https://www.instagram.com/badminton5.ru_magazin/,https://www.facebook.com/badminton5.ru/, ,,Магазин товаров для бадминтона,,,
0,http://500tolstovok.ru,Rating@Mail.ru,8-800-555-34-78,,,,,,Истёк срок регистрации домена,https://www.reg.com/domain/prolong_period_anonymous?dname=500tolstovok.ru,,
0,http://в процессе,,,,,,,,,,,
0,http://www.ranetki.ru,,,,,,,,,,,
0,http://footfanshop.ru,,,,,,,,,,,
0,http://www.padance.ru,,,,,,,,,,,
0,"http://www.3-liga.ru  , http://www.mosff.ru/",,,,,,,,,,,
0,http://www.sportvolna.ru,info@sportvolna.ru,+7 (495) 951-59-71,https://vk.com/pelmennaya,http://instagram.com/sportvolna,https://www.facebook.com/pashabut, ,,Футбольный и развлекательный фестиваль «Спортивная Волна» в Турции,,,
0,http://moscowcityballet.com/ru/,,,,,,,,,,,
