,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://fso-hockeymoscow.ru,fso.hm@mossport.ru,8-499-763-68-40,https://vk.com/fso_hockeymoscow,https://www.instagram.com/fso_hockeymoscow/,https://www.facebook.com/hockeymoscow/, https://sun9-26.userapi.com/c206816/v206816474/afea5/LOZ9sIv8tBM.jpg?ava=1,,"ГБУ «ФСО «Хоккей Москвы» Москомспорта""",,,
0,http://fratria.ru/blog/vcsm/index.php?s=3340daa6ebe57052843f071aec0c7c0e&,,,,,,,,,,,
0,http://www.prouddance.ru,info@clubtrade.ru,8 (495) 128-43-23,,,,,,proud,,,
0,http://o-shirt.net/,,,,,,,,,,,
0,http://net,,,,,,,,,,,
0,http://loveboxmsk.ru,,,,,,,,,,,
0,http://www.maryno-club.ucoz.ru,,,,,,,,,,,
0,http://Mightyclub.ru,,,,,,,,,,,
0,http://www.konasov.ru/,,,,,,,,,,,
0,http://www.bcural.ru/,pressa@bcural.ru,+7 (342) 287-05-10,https://vk.com/kino_salut,https://instagram.com/mbcural/,https://www.facebook.com/mbcural, https://sun1-27.userapi.com/FZO-K5f__4_svfwnBza0hMzLyT8iSZR82lz9Hw/E2X9asvk5RM.jpg?ava=1,https://bcural.ru/calendar/,"Баскетбольный Клуб ""УРАЛ Екатеринбург"" - Официальный сайт",,"ул. Толмачева, 12, Екатеринбург, Свердловская обл., Россия, 620075",
0,http://11x11.ru/?ref=623317,info@in-artist.ru,,,,,,,,,,
0,http://www.fieldhockey.ru/,,,,,,,,,,,
0,http://На разработке,,,,,,,,,,,
0,http://basketyu.ru/,basketyu@yandex.ru,+7 495 639-99-85,http://vk.com/asgbasket,,https://www.facebook.com/BasketAcademyAleksandarGrujic, ,,,,,
0,http://www.myspace.com/pobox,content@myspace-inc.com,,,,,https://a3-images.myspacecdn.com/images03/30/580f3a1c02194146b265d5763614a627/600x600.jpg,,"P.O.Box - ""InBetweenTheLines"" | Listen and Stream Free Music, Albums, New Releases, Photos, Videos",,,
0,http://www.topten-hayashi.ru,info@topten-hayashi.ru,+7 (495) 788 00 00,,,,,,"TOPTEN и Hayashi - все для бокса и единоборств, товары для карате, дзюдо, MMA",,,
0,http://magfutbolok.ru/,domain-gift@2x.png,7 (495) 721-80-88,,,,https://cp.beget.com/img/octo/octo_error.png,,Домен не прилинкован ни к одной из директорий на сервере!,http://magfutbolok.ru/,,
0,http://protransfers.ru/,,,,,,,,"Трансферы футбола, футбольные трансферы 2016",,,
0,http://пока еше нет,,,,,,,,,,,
0,http://jns.h2m.ru,,,,,,,,/ - Сервис регистрации доменов и хостинга *.RU-TLD.RU,,,
0,http://business-boks.ru/,,,,,,,,,,,
0,http://www.bvre.ru,private@reg.ru,+7 499 647-74-62,,,,,,Домен не обслуживается (продается),,,
0,http://www.fashionsport.ru/,uplook1989@yandex.ru,8 (925) 191 29 11,,,,,,"– это коллекция футболок, спортивные дизайнерские футболки для различных видов спорта: MMA, Тайский бокс, Кудо, САМБО, Карате. Интернет магазин Кудо в Москве. Спортивные дизайнерские футболки для Вас на заказ!",,,
0,http://www.bella-show.ru,,,,,,,,,,,
0,https://t.me/futbol_bets,,,,,,,,,,,
0,http://insideboxing.ru,,,,,,,,,,,
0,http://www.11x11.ru/?ref=267367,info@in-artist.ru,,,,,,,,,,
0,http://park-gorkogo.com/sport/volleyball.phtml,,,,,,,,,,,
0,http://redstarmusic.ru/#/Artist_5b64ce67-227a-47c8-9763-590edd4528d9.aspx,,,,,,,,,,,
0,http://www.sport-alliance.ru/,,,,,,,,,,,
0,http://invest-box.ru/,info@reg.ru,8-800-555-34-78,,,,http://invest-box.ru/06-18/svg/thumb-o/tpl120.png,,. Domain is for sale,,,
0,http://www.stefco.ru,info@stefco.ru,+7 (499) 409-72-48,,,,,http://stefco.ru/product-category/mehanika-stseny/dorogi-ar3/,Компания STEF - производитель и поставщик театрального и сценического оборудования,,,
0,http://what_is_love.printdirect.ru/index.php?partner_id=44364,,,,,,,,,,,
0,http://www.flareform.ru,,,,,,,,,,,
0,http://konkurs.zvezdaudachi.com/catalog/13/13/id/9084,,,,,,https://static.HugeDomains.com/images/youtubeLocationMatters.jpg,,HugeDomains.com - zvezdaudachi.com is for sale (zvezdaudachi),,,
0,http://www.profkomvmk.ru/node/291,,,,,,,,,,,
0,http://www.rfs.ru/main/,shop@rfs.ru,+7 495 926-13-16,https://vk.com/teamrussia,https://instagram.com/teamrussia,https://www.facebook.com/TeamRussia, https://sun1-90.userapi.com/c853516/v853516171/2083fc/sagztieUBw0.jpg?ava=1,https://rfs.ru/national/calendar,Главная,https://ok.ru/teamrussia/,,
0,http://**************,,,,,,,,,,,
0,http://www.todes.org,,,,,,,,Berita Bisnis dan SEO,,,
0,http://b0xing.ru,,,,,,http://b0xing.ru/wp-content/uploads/2020/03/674_2.jpg,,,,,
0,http://paricapper.com,,,,,,,,,,,
0,"http://need4game.ru/ - отличный сайт, всем рекоммендую.",,,,,,,,,,,
0,http://nhl.com,nhltvsupport@nhl.com,5031034 66 45,,https://www.instagram.com/nhl/,https://www.facebook.com/NHL/,https://nhl.bamcontent.com/images/logos/league/1200x630_NHL.com_FB.JPG,https://www.nhl.com/schedule,Official Site of the National Hockey League,,,
0,http://www.soccer.ru/england,ads@soccer.ru,+7 (925) 518-15-79,https://vk.com/soccerru,,https://www.facebook.com/soccerru/, https://sun9-26.userapi.com/c845520/v845520254/12e7f/HNVQ-xA-nyg.jpg?ava=1,,Чемпионат Англии по футболу. Английская футбольная Премьер Лига (Premier League).,https://ok.ru/soccerru,,
0,http://gumiha@mail.ru,,,,,,,,,,,
0,http://sportivno.net/category/futbol/,georgi@pobeditel.com,,,,,,,Pobeditel.com,,,
0,http://wfc-box.bxpay.ru/,,,https://vk.com/box_pay,,, https://sun9-24.userapi.com/c624422/v624422170/32b9e/q5_su0cyaRM.jpg?ava=1,,Box Pay - аренда онлайн-магазинов,,,
0,http://icehockey.printdirect.ru/,,,,,,,,,,,
0,http://kabluka.net/,,,,,,,,,,,
0,http://www.hockeyboss.ru/?p=13345,,,,,,,,,,,
0,http://neformalno.ru,hello@neformalno.ru,+7 929 595 11 90,,,,,,Неформально,,,
0,http://www.fhr.ru/,fhr@fhr.ru,5111) 651-84-76,https://vk.com/fhr,https://www.instagram.com/russiahockey/,https://www.facebook.com/Russiahockey/, https://sun1-89.userapi.com/c847217/v847217775/e7e0/51yk-phVJZc.jpg?ava=1,https://fhr.ru/calendar/,Федерация Хоккея России,https://ok.ru/russiahockey,http://www.hockey-palace.ru/,
0,"http://Самые свежие новости, только здесь в одной группе!",,,,,,,,,,,
0,http://american-football.ru,american.football.ru@gmail.com,8 911 470 72 08,http://vk.com/american_football_ru,,,https://american-football.ru/wp-content/cache/thumb/d53c5a5d4_188x141.jpg https://sun9-63.userapi.com/c623425/v623425816/1477c/TmMXDLsgQvM.jpg?ava=1,,"Американский футбол в России, Украине, Беларуси",,"Американский футбол в России, Украине, Беларуси",
0,http://www.баскетбольная-форма.su,,,,,,,,Главная - Интернет-магазин баскетбольной формы НБА,,,
0,http://ВамИгрушка.рф,,+7 (495) 795-96-99,,,,,,ВамИгрушка.рф - магазин настольных игр,,,
0,http://www.hofl.ru,hunters_of_light@mail.ru,,https://vk.com/id13824478,https://www.instagram.com/hunters_of_light/?hl=ru,https://www.facebook.com/valent.z, ,,,,,
0,http://yourwear.ru/,password@nic.ru,+7 495 994-46-01,,,,,,"RU-CENTER - регистрация доменов, домен РФ, хостинг сайтов, аукцион доменов, DNS серверы...",,,
0,http://boxclubg.ru/,,,,,,,,,,,
0,http://www.khl.ru-www.FHR.ru,,,,,,,,,,,
0,http://tj-box.ru,,,,,,,,,,,
0,https://vag.moscow/,,,,,,,,,,,
0,https://sport4you.one,,,,,,,,,,,
0,http://terball.ru,inbox@terball.ru,+7 495 055-19-81,https://vk.com/terball,https://www.instagram.com/terball.ru/,https://www.facebook.com/terball.ru,https://terball.ru/sites/default/files/styles/image-400/public/gallery/1.jpg?itok=vxKwURz5 https://sun9-61.userapi.com/c840439/v840439751/6b3c6/S-moU0IWj14.jpg?ava=1,https://terball.ru:443/calendar,,,"Москва, ул. Шарикоподшипниковская, 13 стр. 24",Дубровка
0,http://www.11x11.ru/?ref=14900,info@in-artist.ru,,,,,,,,,,
0,http://gitis.net/rus/faculty/ballet/index.shtml,,,,,,,,,,,
0,https://www.myscore.ru/hockey/,,,,,,,,,,,
0,http://hockeyterritory.ru/,,,,,,,,,,,
0,http://www.ligaonline.ru,,,,,,,,Конкурсы прогнозов | LIGA1.RU,,,
