,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://Вы на нем,,,,,,,,,,,
0,http://rusboxing.ru/,lipen@rusboxing.ru,+7 (383) 337-14-05,https://vk.com/club148618057,https://www.instagram.com/russianboxingfederation/,https://www.facebook.com/groups/russianboxing/?ref=ts&fref=ts, https://sun1-26.userapi.com/c836625/v836625615/64518/PCV84UEMv_Y.jpg?ava=1,http://rusboxing.ru/prof-box/calendar/,Федерация Бокса России,,"Лужнецкая набережная, 8с1",Воробьёвы горы
0,http://hustledance.ru/index.php?name=Forums&file=viewtopic&t=2330&postdays=0&postorder=asc&start=0,,,,,,,,,,,
0,http://mai.hustleclub.ru,admin2x4@hustleclub.ru,,,,,,,HustleClub 'В-12' В CDK МАИ,,,
0,http://www.kickclub.ru,,+7 (929) 990-68-49,,,,http://socinclub-wordpress-9.tw1.ru/wp-content/uploads/2019/10/plovdiv_2015_8_small-150x150.jpg,,"занятия с детьми, тренировки для взрослых.",,,
0,http://www.show-karnaval.ru,,,,,,,,,,,
0,http://www.nadezhda-ballet.ru/,,,,,,,,,,,
0,https://www.sambo70.com,,,https://vk.com/sambo70julebino,https://www.instagram.com/sambo70julebino/,,"https://static.wixstatic.com/media/8324f2_0d706003356e43bbbf0be4dd2c667d5c~mv2_d_5472_3648_s_4_2.jpg/v1/fill/w_275,h_183,al_c,q_80,usm_0.66_1.00_0.01,blur_2/8324f2_0d706003356e43bbbf0be4dd2c667d5c~mv2_d_5472_3648_s_4_2.jpg https://sun9-5.userapi.com/c836531/v836531578/240df/3HW_dkS7s14.jpg?ava=1",,"Самбо-70 ""Жулебино"" | Самбо и дзюдо для детей от 5 лет | Москва",,ул.Привольная 41,
0,http://www.lionacademy.ru,sale@lionacademy.ru,+7 (499) 450-37-74,https://vk.com/lionacademy,https://www.instagram.com/academy_lion/,https://facebook.com/academylion/,https://lionacademy.ru/wp-content/uploads/2018/04/250x406.png https://sun9-7.userapi.com/c840235/v840235971/3e21f/I3Pri3-okyE.jpg?ava=1,https://lionacademy.ru/raspisanie/,Клуб единоборств в Москве,,Скаковая ул. 36,Белорусская (линия 2)
0,http://zelbasket.jino-net.ru,,,,,,,,,,,
0,http://eto-po-mne.livejournal.com/,fox_who_smiles@livejournal.com,3772371 11 19,,,,,https://eto-po-mne.livejournal.com/calendar,Это по мне!,,,
0,http://www.ivara.ru/forum/5-obuchenie/33325-prodolzjashki__romi_i_sveti_s_31_marta_na_baumanskoi.html,,,,,,,,,,,
0,http://Команда,,,,,,,,,,,
0,http://tensport.ru,,,,,,,,,,,
0,http://enjoyfootball.ru/,admin@enjoyfootball.ru,8(499)391-44-82,https://vk.com/enjoyfootball,https://instagram.com/enjoyfootball.ru/,https://www.facebook.com/profile.php?id=100017653239159, https://sun9-35.userapi.com/c624730/v624730437/3d898/aeCa6nRGgQA.jpg?ava=1,,"Купить футбольные бутсы, мячи, шиповки, Nike, Adidas, Mizuno",,Дербеневская улица дом 9,Павелецкая (линия 2)
0,http://Основан - 17 сентября 2011,,,,,,,,,,,
0,http://www.paladincenter.ru/,info@paladin.fit,+7 (495) 799-59-39,http://vk.com/club10012543,https://www.instagram.com/paladingroup/,https://www.facebook.com/PaladinGroup, https://sun1-22.userapi.com/c858332/v858332710/116c13/ywxD4RXyJjs.jpg?ava=1,,,,"Волгоградский проспект, 32к8",Волгоградский проспект
0,http://WWW.NHL.COM,,,,,,,,,,,
0,http://fcvirtuoz.ru/,trener@fcvirtuoz.ru,8-996-910-22-03,https://vk.com/fc_virtuoz,https://instagram.com/fcvirtuoz,,https://fcvirtuoz.ru:443/frontend/img/content/shkola.png https://sun9-4.userapi.com/c628123/v628123199/38b50/DviD437WR7s.jpg?ava=1,,Детская футбольная школа «Виртуоз»,,,
0,http://russailing.com,yachtclub.spb@gmail.com,7 (988) 150-20-01,http://vk.com/russailing,https://www.instagram.com/russailing,https://www.facebook.com/russailing,http://russailing.com/wp-content/uploads/checkinsgostom_small-500x333.jpg https://sun1-86.userapi.com/oITsR12fdJ6YoNfhFZLGYN8etVBOK-icT22UeQ/FksTeP1ZIKc.jpg?ava=1,http://russailing.com/calendar,Парусный спорт в России,,Парусный спорт в России | RUSSAILING,
0,http://www.betta.pscentr.ru,,,,,,,,,,,
0,http://cdka.su,,,,,,,,,,,
0,http://Конькобежныйспорт.рф,sample@domain.ru,+7 (495) 308-93-03,https://vk.com/speedise,https://www.instagram.com/speedise_edge/,, https://sun9-63.userapi.com/c857536/v857536400/5c6eb/ITLK-vMOZEs.jpg?ava=1,,Товары для конькобежного спорта и шорт трека Продажа коньков Продажа роликов - Компания SpeediSe г. Химки,,,
0,http://www.playok.com/ru/shogi/,playok@playok.com,,,,,https://www.playok.com/gfx/shot/sg.png,,PlayOK - Играй сёги онлайн,,,
0,http://gretchaninov.music.mos.ru/,uslugi@mos.ru,8-800-555-49-43,https://vk.com/club22901731,,https://www.facebook.com/MoskovskajaMuzikalnajaShkolaGrechaninova/, https://sun9-5.userapi.com/c850124/v850124052/34169/v7kJlAvB7IM.jpg?ava=1,https://gretchaninov.music.mos.ru/education_activities/schedule/,"ГБУДО г. Москвы ""Детская музыкальная школа имени А.Т. Гречанинова"": Главная",,Северный бульвар дом 7 корпус 1,Отрадное
0,http://www.MiniZone.ru,,,,,,,,"Развлекательный портал ""MINIZONE""",,,
0,http://starscout.ru,,,,,,,,,,,
0,http://playerball.ru/,Rating@Mail.ru,8-800-555-34-78,,,,,,Истёк срок регистрации домена,,,
0,http://wear4basketball.ru/?ch=vk,,,,,,,,,,,
0,http://www.волейбол.com,,,,,,,,волейбол.com - Этот веб-сайт продается - это наилучший источник информации по теме волейбол.,,,
0,https://muabox.ru/,admin@muabox.ru,,https://vk.com/muabox_official,https://www.instagram.com/muabox.ru/,,https://muabox.ru/image/cache/catalog/135/14-1920x793.jpg https://sun9-11.userapi.com/c831108/v831108734/7f6b6/WohLROnJ8Xc.jpg?ava=1,,MUA BOX - Косметика для макияжа и ухода,,"MUA BOX | Профессиональная косметика, корейская",
0,http://borisoglebsk.championika.ru,borisoglebsk@championika.ru,8 925 124 62 48,,,,,,Чемпионика Борисоглебск - детская футбольная школа от 3 до 16 лет!,,,
0,http://zasenko.com atakateam.ru,,,,,,,,,,,
0,http://volleys.club,,,,,,,,,,,
0,http://2x2.team/,,,,,,,,,,,
0,http://jordanbrand.ru,,,,,,,,,,,
0,https://moscow.kasok.ru/,mail@vistro.ru,,https://vk.com/moscow.kasok,https://instagram.com/kasok_ballet_school,,https://moscow.kasok.ru/img/moscow/chess-3.jpg https://sun9-15.userapi.com/c854428/v854428321/ec97c/Sjgs7K1PY9c.jpg?ava=1,,Школа балета Kasok в Москве,https://moscow.kasok.ru/#freeLesson,"ул. Генерала Белобородова, 11",
0,http://club.aerotennis.ru/,,,,,,,,,,,
0,http://ru.brasilisfc.com.ru/,,,,,,,,,,,
0,http://magictennis.ru,,+7 (495) 726-44-83,,https://www.instagram.com/magiktennis/,https://www.facebook.com/ilya.barchakovskiy,,,MagicTennis — Обучаем теннису взрослых и детей,,,
0,http://www.sambo.com,help@w3schools.com,,,,,http://aasf.sambo.com/pics/_website/bkg_image3.jpg,,All-AmericanSamboFederation,,,
0,http://www.rusathletics.com,info@rusathletics.com,8 (980) 744 33 18,https://vk.com/rusathleticscom,,https://www.facebook.com/RusAthletics/, https://sun9-27.userapi.com/c841524/v841524326/dc3/xjlLWi5HaGc.jpg?ava=1,http://www.rusathletics.com/sor/calendar.4575.htm,RusAthletics – Легкая атлетика России,,,
0,http://www.nosovschool.ru,info@nosovschool.ru,7 (963) 690 49 94,http://vk.com/nosovschool2014,https://www.instagram.com/nosovschool.ru/?hl=ru,http://www.facebook.com/nosovschool, ,http://www.nosovschool.ru/schedule/,Школа боевых искусств Дмитрия Носова,,,
0,https://www.laskadi.com,a.lagutina@laskadi.com,+7 966 364 58 98,https://vk.com/laskadi,https://www.instagram.com/la_skadi_life/,, https://sun9-70.userapi.com/c638220/v638220923/4b2f4/l7GPThhI6js.jpg?ava=1,,Шоу-балет,,,
0,http://www.mhockey.ru/,mhockey@list.ru,8 (916) 601-00-68,https://vk.com/club21598007,https://www.instagram.com/explore/tags/спортивныйконтинент/,https://www.facebook.com/sportlegion, https://sun9-43.userapi.com/c9366/g21598007/b_f11337a3.jpg?ava=1,,"Купить хоккейную экипировку в Москве - цены, интернет-магазин формы и обмундирования для хоккея",,"улица Бестужевых, 7к1",Отрадное
0,http://fcalias.ru,,,,,,,,,,,
0,http://www.sticker.su/moor.php?id=18,,,,,,,,,,,
0,http://goo.gl/IEZAW,,,,,,,,,,,
0,http://SuperMayki.ru/,info@domainparking.ru,,,,,http://supermayki.ru/06-18/svg/thumb-o/tpl120.png,,. Domain is for sale,,,
0,https://www.tapatalk.com/groups/arcokalypse,,,,,,,,,,,
0,http://www.afc-dragons.com,,,,,,,,,,,
0,http://Zelenin1413@mail.ru,,,,,,,,,,,
0,http://www.delfinenok.ru/,dctulfnfrfz@inbox.ru,+7 (495) 642-49-79,http://vk.com/club21883570,,http://www.facebook.com/pages/%D0%94%D0%B5%D0%BB%D1%8C%D1%84%D0%B8%D0%BD%D1%91%D0%BD%D0%BE%D0%BA/164537033583124,http://www.delfinenok.ru/public/images/ibrowser/3_banners.jpg https://sun1-99.userapi.com/sLNKHl2oAntu1rR_vVluquJ0AY4QO8_2n4I_fw/33TM3IdkFJs.jpg?ava=1,,Главная,http://www.delfinenok.ru/booking/online/,,
0,http://www.odstudio.ru,info@reg.ru,8-800-555-34-78,,,,,,Истёк срок регистрации домена,,,
0,http://www.global-shows.ru,,,,,,,,,,,
0,http://музыкальнаяшкола1.рф/,,+7 (499) 261-03-83,https://vk.com/prokofievschool,,http://www.facebook.com/groups/1466697130253648/, https://sun9-5.userapi.com/c622527/v622527771/21533/6_QxdqzEKG4.jpg?ava=1,,Музыкальная школа им. С.С. Прокофьева | Главная - Музыкальная школа им. С.С. Прокофьева,,,
0,http//:www.sports.ru,,,,,,,,,,,
0,http://www.moscow-basket.ru/mbl,,,,,,,,,,,
0,https://дансленд.рф,,,,,,,,,,,
0,http://www.альянс-премиум.рф/,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,+7 916 809 94 91,https://vk.com/alliancepremium,https://instagram.com/alliance_premium/,,"https://static.wixstatic.com/media/105e93_b118f97b53cf4d3fb4151d1aee2176b7.jpg/v1/fit/w_2500,h_1330,al_c/105e93_b118f97b53cf4d3fb4151d1aee2176b7.jpg https://sun9-42.userapi.com/c858436/v858436128/55543/s34Fx39tyVI.jpg?ava=1",,Спортивные бальные танцы г. Зеленоград г. Клин,,,
0,http://www.vestadance.ru/sensei25.html,festival@vestadance.ru,0664583 11 10,http://vk.com/vestaclub,,http://www.facebook.com/VestaDance,http://www.vestadance.ru/images/sensei25_3_m.jpg https://sun1-84.userapi.com/uT2XDi-niIn_XDQu5scv4AhGkw18tEO3Ew16nQ/6CZpc9BZNiw.jpg?ava=1,,Школа танцев «Веста» - Преподаватели - Киселева Марианна,,,
0,http://www.orion-masters.ru,,,,,,,,,,,
0,http://home-arena.ru,info@home-arena.ru,+7 (495) 201-34-44,https://vk.com/home_arena,https://www.instagram.com/home.arena,https://www.facebook.com/groups/1201932389906023?ref=bookmarks,http://home-arena.ru/img/IMG_9230-1.jpg https://sun9-45.userapi.com/c626327/v626327773/59f67/aUWGy6ZL-bQ.jpg?ava=1,,Футбольный манеж «HOME-ARENA» — аренда футбольного поля в Москве,,"Кременчугская улица, 42",
0,http://Создан будет.,,,,,,,,,,,
0,http://elli.dance,,,https://vk.com/ellidanca,https://www.instagram.com/elli.dance,https://www.facebook.com/ellidanze, https://sun9-47.userapi.com/c639421/v639421413/3c3a1/f_1OzF-XNBA.jpg?ava=1,,Школа спортивных бальных танцев,http://www.ok.ru/group/53816861786232,,
0,http://sambotiger.ru/,,,,,,,,,,,
0,http://www.royjonesjr.com/,helpdesk@princemarketinggroup.com,,,,https://www.facebook.com/theofficialroyjonesjr/,,,Roy Jones Jr | Official Website,,,
0,http://hclegends.ru/,press@hclegends.ru,+7 (915) 000-28-56,https://vk.com/hc.legends,https://instagram.com/hclegends/,https://www.facebook.com/hclegendsnews, https://sun9-59.userapi.com/c836125/v836125966/2706/MMzFvyVLpjo.jpg?ava=1,,"ХК ""Легенды хоккея"" - Официальный сайт - Главная страница",,,
0,http://o53xo.ozvw63tumfvxizjooj2q.cmle.ru/volleyball_konkovo,,+7(968)051-45-09,,,,,,Волейбол в Коньково | VK,,,
0,https://www.sfscamps.com/,manager@sfscamps.com,7 903 749-80-81,,,https://www.facebook.com/sfserbia/,https://sfscamps.com/wp-content/uploads/2018/03/cropped-New-LOGO-2-2.png,https://sfscamps.com/en/schedule/,SFS Camps | Футбольные Сборы и Лагеря в Сербии,,,
0,http://www.basket3000.ru/index.htm,,,,,,,,,,,
0,http://www.centrhockey.ru,,,,,,,,,,,
0,http://otryv.ru,otryvvb@ya.ru,8-495-508-86-08,http://www.vk.com/club28532933,,http://www.facebook.com/otryvorders,http://otryv.ru/UserFiles/Image/Noski_golfy/9ccm-014_1s.jpg https://sun1-21.userapi.com/ZW6Y0XlkWAHVMpNEihix3fvpVTarL4aUE4qQYg/tVrkFvUVsjY.jpg?ava=1,,"Хоккейный интернет магазин - ""Точка отрыва"" предлагает купить хоккейную форму, экипировку, амуницию по привлекательным ценам",,,
0,http://www.rsl-russia.ru,info@rsl-russia.ru,+7 (937) 110-00-04,,,,,,RSL Russia - товары для бадминтона,,,
0,http://hustledance.ru,Rating@Mail.ru,+7 495 777 21 23,,,,,http://hustledance.ru/raspisanie-zanjatij,Главная - Танцевальный клуб Движение,,,
0,http://brandsfactory.ru,pravo@support.reg.ru,+7 (846) 255-64-44,http://vk.com/regru,http://instagram.com/regru/,https://www.facebook.com/REG.RU,https://www.reg.ru https://sun1-96.userapi.com/c857628/v857628684/1b682c/RmVahTFctuo.jpg?ava=1,,"Домен brandsfactory.ru продаётся. Цена: 77 000,00 р.",https://ok.ru/regru,,
0,http://www.sambo-70.ru,,,,,,http://XN---70-5CDF9DPU.XN--P1AI/file_handler.php?image=24768,,Самбо-70 - Добро пожаловать!,,,
0,http://myscore.ru,,,,,,,,,,,
0,http://livehockey.ru,,,,,,,,,,,
0,http://artobolevskaya.music.mos.ru/,dmshartobolevskoy@culture.mos.ru,8 (499) 977-16-29,,,,,https://artobolevskaya.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Д. Артоболевской»: Главная,,,
0,http://iamballin.ru,,,https://vk.com/app5898182_-158760008#s=169236&force=1,https://www.instagram.com/iamballinru/,, ,,Ball In,,,
0,https://xn--80abehec2bd5cjfj0a.xn--p1ai/,,,,,,,,,,,
0,http://www.hockeyboss.ru/?p=2022,,,,,,,,,,,
0,http://www.swimming.ru,,,,,,,,Swimming.ru,,,
0,http://anshow@mail.ru,,,,,,,,,,,
0,http://самбо-70.рф/,khrustalny@sambo70.ru,+7(495)331-39-00,,,,http://xn---70-5cdf9dpu.xn--p1ai/file_handler.php?image=24768,http://xn---70-5cdf9dpu.xn--p1ai/sport/calendar,Самбо-70 - Добро пожаловать!,,,
0,http://interhustle.ru,,,https://vk.com/interhustle,https://instagram.com/interhustle.ru,,http://interhustle.ru/images/main/IMG_5572.jpg https://sun9-37.userapi.com/c636816/v636816569/3c97a/j2EiRDVJ5mk.jpg?ava=1,,"Интер Хастл - обучение танцам, индивидуальные занятия",,"Дубининская улица, 68с4",
0,http://www.kashirabox.ru,info@kashira-box.ru,+7 (926) 296-05-10,http://vk.com/club22321412,,, https://sun9-47.userapi.com/c856036/v856036282/d939a/FVh4_rx2C1k.jpg?ava=1,,Федерация бокса и кикбоксинга г.Кашира,,,
0,http://www.hustledance.ru/,Rating@Mail.ru,+7 495 777 21 23,,,,,http://www.hustledance.ru/raspisanie-zanjatij,Главная - Танцевальный клуб Движение,,,
0,https://watch.dazn.com/en-CA/boxing/,,,,,,,,,,,
0,http://www.vestadance.ru,info@vestadance.ru,0664583 11 10,http://vk.com/vestaclub,,http://www.facebook.com/VestaDance, https://sun1-84.userapi.com/uT2XDi-niIn_XDQu5scv4AhGkw18tEO3Ew16nQ/6CZpc9BZNiw.jpg?ava=1,,"Школа танцев Vesta, обучение танцам, уроки танцев в группе и инивидуально, залы в аренду.",,,
0,http://www.,,,,,,,,,,,
0,http://www.soccer.ixrad.ru,,,,,,,,,,,
0,http://varyag-thai.ru/,info@varyag-thai.ru,+7 926 882-97-67,https://vk.com/muaythai.novokosino,https://www.instagram.com/muaythai_varyag_novokosino/,, https://sun9-42.userapi.com/c840731/v840731192/6be1b/mq3yNF5N8NE.jpg?ava=1,http://varyag-thai.ru/schedule,СКБИ Варяг,,Суздальская 9а,
0,http://lgfl.ru,7299075@lgfl.ru,+7(985) 920-90-21,https://vk.com/krasa_football,https://www.instagram.com/lgfl_panteon/,https://www.facebook.com/groups/krasafotbola, https://sun9-70.userapi.com/c858436/v858436185/2ee52/YxX76w6XBd4.jpg?ava=1,,Любительская женская футбольная лига 'ПАНТЕОН',,Проспект Мира 68. строение 1,Проспект Мира (линия 6)
0,http://angelball.ru/,,,https://vk.com/angelball,https://www.instagram.com/angelball.ru/,https://www.facebook.com/angelball.ru, https://sun9-4.userapi.com/c840028/v840028378/7fb40/EsKeXb5AmzM.jpg?ava=1,,Футбольное обучение adidas football kids. Тренировки по футболу,,Футбольные лагеря и тренировки adidas,
0,https://тайский-бокс.москва,urazov.2013@list.ru,+7 (977) 484-88-12,https://vk.com/thai_boxing_moskow,https://www.instagram.com/thaiboxing_diamond/?utm_source=ig_profile_share&igshid=p1ar6nzmgwcl,, https://sun1-19.userapi.com/c857020/v857020901/300e4/nhK_sCZZTTM.jpg?ava=1,,,,11-я текстильщиков д 2,Текстильщики
0,http://www.volan.ru,opt@volan.ru,+7 (910) 403-08-08,https://vk.com/volanru,,https://www.facebook.com/volanru/, https://sun9-9.userapi.com/c639829/v639829759/5adbc/0CeaSJocvV0.jpg?ava=1,,"Volan.ru - все о бадминтоне, все для бадминтона",,"ул. Электрозаводская, 23 корпус 8",
0,http://eubet.ru,,,,,,,,,,,
0,http://www.russballet.ru,mk_rusbalet@mosreg.ru,+7 (495) 108-68-29,https://vk.com/russkij_balet,https://www.instagram.com/theatre_russian_ballet/,https://www.facebook.com/russkijbalet, https://sun9-35.userapi.com/c626424/v626424062/34a92/sU44xf4-GRw.jpg?ava=1,,Театр балета Русский балет,,Волгоградский 121,
0,http://boxfair.ru/,,,,,,,,,,,
0,http://www.fitnessmania.ru/tabid/120/Default.aspx,,,,,,,,,,,
0,http://taifun-club.ru/,,,,,,,,,,,
0,http://www.darinadance.ru/,Rating@Mail.ru,8-800-555-34-78,,,,,,"Закрыто, извините.",,,
0,http://Нет,,,,,,,,,,,
0,http://www.kids.lfl.ru,stomatolog@king-smile.ru,+7 (495) 636-28-28,https://vk.com/lfl__russia,https://www.instagram.com/kidslfl/,https://www.facebook.com/lfl.ru, https://sun9-55.userapi.com/c630919/v630919209/22034/hk4jeH0V6nI.jpg?ava=1,http://lfl.ru/kids/calendar,,,ЛФЛ Россия | LFL Russia | ОФИЦИАЛЬНАЯ СТРАНИЦА,
0,http://www.scarletshow.ru,,,,,,,,,,,
0,http://www.street-madness.ru/,streetmadness@inbox.ru,8 (926) 304-64-53,https://vk.com/street_madness,http://instagram.com/street_madness,https://www.facebook.com/street_madness,http://street-madness.ru/wp-content/uploads/2015/05/sf_main.jpg https://sun9-23.userapi.com/c854016/v854016605/1ca45a/Pj622uCL2mY.jpg?ava=1,,Street Madness,,"Kamennoostrovskiy prospekt, 26-28",Петроградская
0,http://www.polo-h2o.msk.ru,,,,,,,,,,,
0,http://сафар рахматов,,,,,,,,,,,
