,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://sdelanounas.ru,info@sdelanounas.ru,+7 (999) 999-99-99,http://vk.com/sdelanounas,,http://www.facebook.com/sdelanounas.ru, https://sun1-28.userapi.com/c623900/v623900220/14d931/JG_o5WNBnyY.jpg?ava=1,,Нам есть чем гордиться!,https://ok.ru/group/54148774559871/topics,,
0,http://www.sporttec.ru           www.newbreath.ru,,,,,,,,,,,
0,http://l2rx.com,support@l2rx.com,,,,https://www.facebook.com/CoderBee,,,MASTERNODES TOP | Rating | RANK | LIST COINS with Masternodes,,,
0,http://bestballbet.com,,,,,,,,Bestballbe,,,
0,http://ask.fm/Nost13,data@ask.fm,,https://vk.com/askfm,https://instagram.com/askfm,https://www.facebook.com/askfmpage, https://sun1-23.userapi.com/c850024/v850024705/d7d75/VCPYmU81I30.jpg?ava=1,,Иван Иванов (@Nost13). Ask me anything on,,,
0,http://www.2points.ru,,,,,,,,,,,
0,http://www.basketbol.ru,,,,,,,,,,,
0,http://ks-sport.ru/?page_id=3,info@studsport.info,+7 499 257 75 59,https://vk.com/hhi2015?z=album-333367_214037831,,,http://www.ks-sport.ru/images/events/dktkhuvycebkuyr_thumb.jpg ,,"УСК ""Крылья советов""",,,
0,http://www.salon-zerkal.ru,,,,,,,,,,,
0,http://www.khl.ru/ http://www.fhr.ru/,,,,,,,,,,,
0,http://www.ftbteam.ru,info@ftbteam.ru,8-(495)-665-82-18,http://vk.com/club63180553,http://instagram.com/ftbteam.ru,https://www.facebook.com/groups/1517923838514067,http://www.ftbteam.ru/image/cache/data/anton930-263x204.jpg https://sun9-53.userapi.com/c629220/v629220490/20e55/0oInj4p2P-Q.jpg?ava=1,,Футбольная атрибутика и аксессуары купить в интернет магазине - Football team,,Футбольная атрибутика Footballteam | Москва|,
0,http://www.sharkattack.ru,Rating@Mail.ru,8-499-199-17-65,,,,,,Хоккейная команда Серебряные Акулы,,,
0,http://hockey-club.ru/,ski-school@list.ru,+7(496)222-38-61,,,,https://hockey-club.ru/images/glav1.jpg,,Хоккейная школа,,,
0,http://www.khlshans.ru/,,,,,,,,,,,
0,http://braggart-world.ru,,,,,,,,,,,
0,http://BoxNation.ru,,,,,,,,,,,
0,http://realboxing.pro,,,,,,,,,,,
0,http://www.hockey-fight.ucoz.com,,,,,,,,,,,
0,http://peXsik.com,,,,,,,,,,,
0,http://4-5-1.ru/,,,,,,,,,,,
0,http://www.sumirea.ru,,,,,,,,,,,
0,http://biletset.ru/,,,,,,,,,,,
0,http://www.euro-football.ru/       http://www.ftables.      http://www.eurosport.ru,,,,,,,,,,,
0,http://www.mipkif.ru/,,,,,,,,,,,
0,http://www.rusbv.ru,,,,,,,,,,,
0,http://allbasketball.ru,i-basket2014@yandex.ru,+7(926)688-60-69,,https://www.instagram.com/p/BGIg228xhy6/,,,,"Блог о баскетболе - НБА, новости, ставки на спорт",,,
0,http://www.MyJewelBox.ru,,,,,,,,,,,
0,http://gulian24.ru,,,,,,,,,,,
0,http://www.yadancer.ru/,,,,,,,,,,,
0,http://www.11x11.ru/?ref=42868,info@in-artist.ru,,,,,,,,,,
0,http://www.cskabasket.com/,shepa@cskabasket.com,8 383 209-00-19,https://vk.com/cskabasket,https://instagram.com/cskabasket,https://www.facebook.com/cskabasket,https://cskabasket.com:443/images/photos/82/photos/1586166057.jpg https://sun1-94.userapi.com/YVvs9X1fQhr60T06z93lV5QyhcbkF5HoutVcEw/S7ZphHKnY5U.jpg?ava=1,https://cskabasket.com:443/schedule/,Официальный сайт клуба | ПБК ЦСКА,https://ok.ru/cskabasket,"Ленинградский проспект, 39 с3",ЦСКА (линия 8А)
0,http://бокс-детям.рф/,top_eng_w@2.png,,,,,,,"Школа Бокса Махи Шермата - Персональный сайт боксёра, тренера и промоутера",,,
0,https://creative-box.arxip.com/,,,,,,,,,,,
0,http://trast-zapchast.ru,trast@trast-zapchast.ru,8(999)-986-19-22,,,,https://trast-zapchast.ru/image/cache/catalog/slide/slide1-485x268.jpg,,"Запчасти Форд Транзит, Пежо Боксер, Ситроен Джампер, Фиат Дукато",,,
0,http://bmans.mybb.ru,,,,,,,,,,,
0,http://CDKA.su,,,,,,,,,,,
0,http://Maykiprint.online,,,,,,,,,,,
0,http://musicboxtv.ru,info@musicboxtv.ru,+7 (495) 276 29 49,https://vk.com/music.box.russia,https://www.instagram.com/musicboxrussia/,https://www.facebook.com/musicboxru.tv/,http://russianmusicbox.tv/wp-content/uploads/2020/05/694CE525-DF33-4AA1-B2E0-D129B91F8273-333x230.jpeg https://sun1-99.userapi.com/c854228/v854228198/1f07a0/xy7QrDHYJBw.jpg?ava=1,,Официальный сайт телеканала,,,
0,http://www.uefa.com,privacy@uefa.ch,0 247 -466 62 -18,,https://www.instagram.com/uefa_official/?hl=en,https://www.facebook.com/uefacom,https://img.uefa.com/imgml/icons/social/og/uefacom.jpg,https://www.uefa.com/insideuefa/calendar/,The official website for European football,,,
0,http://artistov.com/cntnt/artists/gold_digge.html,,,,,,,,,,,
0,http://mosconsv.ru,rectorat@mosconsv.ru,8 (495) 629-20-60,https://vk.com/mosconsv,https://www.instagram.com/MoscowConservatory,https://www.facebook.com/mosconsv/, https://sun9-72.userapi.com/c857228/v857228686/6a34/aXbXAAMsbW4.jpg?ava=1,,Главная,,Большая Никитская 13/6,
0,http://nba-swingman-jersey.narod2.ru,,,,,,,,,,,
0,http://hockeygym.narod.ru,,,,,,,,Персональный сайт - Главная,,,
0,http://www.fso-hockeymoscow.ru,fso.hm@mossport.ru,8 800 100 07 01,https://vk.com/fso_hockeymoscow,https://www.instagram.com/fso_hockeymoscow/,https://www.facebook.com/hockeymoscow/, https://sun9-26.userapi.com/c206816/v206816474/afea5/LOZ9sIv8tBM.jpg?ava=1,,"ГБУ «ФСО «Хоккей Москвы» Москомспорта""",,,
0,http://s73.mossport.ru,s73@mossport.ru,+7(499)324-61-45,https://vk.com/moskomsport_official,https://www.instagram.com/s73_mossport/,, https://sun9-3.userapi.com/c858232/v858232975/44250/8zxJWi12JZE.jpg?ava=1,,ГБУ «СШОР № 73 «Виктория» Москомспорта - официальный сайт,,,
0,http://yas725.narod.ru/index11.html,,,,,,,,Benzo_Boyz_Box_ АЗС community,,,
0,https://footbolka.ru/,art@footbolka.ru,8 (919) 728-08-58,https://vk.com/footbolka_ru,,,https://footbolka.ru/catalog/images/goryachiydevichniksegodnyavse.jpg https://sun9-60.userapi.com/c848620/v848620487/d9a5/uCAACogRsrs.jpg?ava=1,,Прикольная футболка - лучший подарок! Купить футболки с надписями в Москве на Футболка.ру,,"3-я Мытищинская улица, 3с1",Алексеевская
0,https://osm_online.join.football,,,,,,,,,,,
0,http://fasil.ru,,,,,,,,,,,
0,"http://""""""""""""""""""""""""""""""",,,,,,,,,,,
0,http://world-gym.com,press@world-gym.com,+7 (910) 777-44-44,https://vk.com/worldgymrussia,https://www.instagram.com/worldgymrussia/,https://www.facebook.com/WorldGymRussia/?ref=bookmarks, https://sun9-68.userapi.com/c851228/v851228533/d5809/WBcmg_IXDI0.jpg?ava=1,,World Gym Russia - Международная сеть фитнес-клубов,,"м-н Радужный, д. 4",
0,https://pro-dvigenie.ru/,,,,,,,,,,,
0,http://sekredъ,,,,,,,,,,,
0,http://гроу-бокс-сервис.рф/,,,,,,,,,,,
0,http://blackboxrevelation.com/,info@one-callgroup.com,,,,,,,Black Box Revelation,,,
0,http://katushkin.ru/groups/1966,info@katushkin.ru,8916-515-06-03,http://vk.com/katushkin_ru,,https://www.facebook.com/dialog/oauth?client_id=170847359635807&redirect_uri=http%3A%2F%2Fkatushkin.ru%2Fuser%2Fauth-facebook%2Fidentify%3Fredirect_to%3Dhttp%253A%252F%252Fkatushkin.ru%252Fgroups%252F1966&state=e28a41530ca8a52a74d47dde71b188ca&scope=publish_actions%2Cuser_birthday%2Cuser_events%2Cuser_status%2Cemail, https://sun9-14.userapi.com/c5859/g10070526/d_2fd6d3e6.jpg?ava=1,,Лига ВЕЛОВОЛЕЙБОЛА. / Группы / КАТУШКИН,,"Никитская Б. ул., 22/2",
0,http://www.gfg.club,,,,,,,,,,,
0,http://kes-basket.ru/,,,,,,,,,,,
0,http://Имеется),,,,,,,,,,,
0,http://www.11x11.ru/?ref=574313,info@in-artist.ru,,,,,,,,,,
0,http://www.tvoimayki.ru/,,,,,,,,,,,
0,http://art-decades.ru,,,,,,,,,,,
0,http://www.odance.ru/,info@soapfire.ru,+7 (965) 268-64-71,http://vk.com/ostrouhovaolga_danceschool,,https://www.facebook.com/dzheki.champion, https://sun9-54.userapi.com/c851220/v851220351/1ba622/g7n0lQEVYdA.jpg?ava=1,https://www.odance.ru/school/raspisanie/,Главная страница — Школа танцев Остроуховой Ольги,,Бауманская ул. д.16,
0,http://www.boxing.ru/,zt@boxing.ru,3236 169 16 16,https://vk.com/trueboxing,https://www.instagram.com/_boxing.ru/,https://www.facebook.com/Boxingru-1713507562013562/, https://sun9-45.userapi.com/c639331/v639331183/554d4/DGubmS6N46I.jpg?ava=1,,Новости бокса - последние новости профессионального бокса со всего мира,,,
0,https://www.betonsuccess.ru/sub/109354/LiveBest.Vo.U/stats/all/,,,,,,,,,,,
0,http://www.11x11.ru/?ref=442495,info@in-artist.ru,,,,,,,,,,
0,http://bcoctober.com,info@bcoctober.com,+7 (926) 624-65-62,,https://www.instagram.com/octoberboxing/,https://www.facebook.com/pages/October-Boxing-Club/110030675687542,,https://bcoctober.com/raspisanie/,October,,,
0,http://www.livemaster.ru/paintedstuff,Rating@Mail.ru,,https://vk.com/livemaster,https://instagram.com/livemaster_ru,https://www.facebook.com/livemaster.ru,https://cs2.livemaster.ru/storage/af/af/1ec52a3b7511ddc015f833d42d2x.jpg https://sun1-20.userapi.com/c844521/v844521846/15716/9DgEdoVvbPU.jpg?ava=1,,Магазин мастера Painted Stuff (PaintedStuff) на Ярмарке Мастеров | Москва,,,
0,http://Balletballet.com,,,,,,,,,,,
0,http://big-box-fail.at.ua/,,,,,,,,,,,
0,http://creativefootball.ru,,,,,,,,,,,
0,http://TeeFace.ru,,,,,,,,,,,
0,http://vsemayki.in,,,,,,,,,,,
0,http://lgfl.ru/panteon.html,,,,,,,,,,,
0,http://www.studentsport.ru/sports/hockey/,mshl@studentsport.ru,8 (499) 372-00-29,http://vk.com/studentsport,,,http://www.studentsport.ru/upload/resize_cache/iblock/b4e/117_78_2/b4e5420601a0dd3de81f470d63e4d91c.jpg https://sun9-60.userapi.com/c849324/v849324963/19f376/nDwCcWjh4P0.jpg?ava=1,http://www.studentsport.ru/sports/volleyball/competitions/igryi_molodeji_moskvyi_volley4x4_women/calendar/,Студенческий спорт,,"улица Ленинская Слобода, 19",Автозаводская
0,http://shop.fcollection.ru/,,,,,,,,,,,
0,http://ball.3hockey.ru/,,,,,,,,,,,
0,http://goo.gl/HlEFLs,,,,,,,,,,,
0,http://11x11.ru/xml/main/logout.php?do=logout,top_eng_w@2.png,,,,,,,,,,
0,http://volleymsk.ru/,foto@volleymsk.ru,8 (800) 550-74-29,https://vk.com/album-377479_269432076,,, ,http://volleymsk.ru/main/raspisanie_stikovih_igr_22_dekabrya_2019_goda/,Любительская Волейбольная Лига | Новости,,,
0,http://www.foxyprint.ru,,6-167 133-65 17,,,,,,403 Forbidden,,,
0,http://www.daxna.ru,pochta@domain.ru,8 (800) 555-45-11,,,,,,"Создать интернет магазин самостоятельно, бесплатно, онлайн.",,,
0,http://3dsmilebox.ru/,,,,,,,,,,,
0,http://www.goalunited.org,youthprotection@traviangames.com,,,,https://twitter.com/intent/tweet?text=https%3A%2F%2Fwww.facebook.com%2Fgoalunited%2Fphotos%2Fa.449708396360%2F10156907244781361%2F%3Ftype%3D3,https://legends.goalunited.org/wp-content/uploads/2017/01/goalunited_LEGENDS_home_2017_01_19-300x213.jpg,,Home,,,
0,http://baller.my1.ru,,,,,,,,,,,
0,http://lp46639.myflexbe.com/,,,,,,,,,,,
0,http://www.dance-msk.ru,info@direct-automate.ru,,,,,,,Директ автомат,,,
0,http://t-lovers.ru,,,,,,,,,,,
0,http://www.moscow-basket.ru/   http://wmbl.moscow-basket.ru/,,,,,,,,,,,
0,http://football-lviv.com.ua/world-football_ru/?view=1,,,,,,,,,,,
0,http://Merengues.ru,merengues@mail.ru,,https://vk.com/merenguesru,,http://www.facebook.com/Merengues.ru, https://sun9-34.userapi.com/c857128/v857128177/12d26d/coB6fIAnuVI.jpg?ava=1,,Real Madrid | Реал Мадрид | Сайт Болельщиков ФК Реал Мадрид,,,
0,http://rusfan.ru/club/804,,,,,,,,"Социальная сеть фанатов России — все новости спорта, футбол, хоккей, баскетбол, теннис, волейбол, бокс, формула 1",,,
0,http://www.AND1.ru,pr@webnames.ru,+7 (495) 134-37-06,,,,,,Домен and1.ru,,,
0,http://www.natappbox.ru,,,,,,,,,,,
0,http://modlife.com/angelsandairwaves,,,,,,,,,,,
0,http://Instagram.com/hc_arena_bobry,,,,,,,,,,,
0,http://www.boostwear.ru/,,,,,,,,,,,
0,http://fstyle.ru/,,,,,,,,,,,
0,http://fotballplushockey.ru,,,,,,,,,,,
0,http://www.sdcentr.ru/vesboys.shtml,info@sdcentr.ru,8(495) 312-03-90,http://vk.com/club60065020,,https://www.facebook.com/groups/1194640510565781/, https://sun9-16.userapi.com/c855028/v855028581/1cf84f/JwMNaAdiq70.jpg?ava=1,http://www.sdcentr.ru/raspisanie.shtml,ГБУ Центр досуга и спорта Энергия.RU,,Кировоградская ул. дом 2,
0,http://1001futbolka.ru,print@1001futbolka.ru,+7(495)109-04-50,https://vk.com/pechat_na_futbolkah_moskva,http://instagram.com/1001futbolka/,,http://www.1001futbolka.ru/image/print_type1[1].png https://sun1-28.userapi.com/LSSsXMYivGRYMoEeW7B66UlJMcs08deF3B0C0w/zlQvtVI8ZVU.jpg?ava=1,,Печать на своей одежде в Москве на заказ: нанесение принтов и надписей по выгодной цене - дешево заказать услугу на сайте 1001futbolka.ru,,"ул. Новокузнецкая, д.26/8  стр 3, оф.3",
0,"http://ru.uefa.com/,http://transfermarkt.de/",,,,,,,,,,,
0,http://www.futbolka-project.ru,info@futbolka-project.ru,2799077 11 10,,,https://www.facebook.com/FUTBOLKA-project-557747707617744/?fref=nf,,,"Печать надписей и рисунков на футболках, нанесение логотипа, пошив промо одежды на заказ | Futbolka project",,,
0,http://www.boxhoff.com,help@boxhoff.com,,https://vk.com/boxhoff,https://www.instagram.com/boxhoffrussia/,https://www.facebook.com/Boxhoff-693075240829539/?fref=ts, https://sun9-69.userapi.com/c633828/v633828402/124ae/Kif4z05R5Xo.jpg?ava=1,,Доставка товаров с Taobao и интернет-магазинов мира. Посредник Taobao,,Boxhoff - доставляем модный шопинг,
0,http://www.basket-imperia.ru/,,,,,,,,,,,
0,http://bbboxx.ru,team@tilda.cc,+7 926 564 81 24,,https://www.instagram.com/b_bbox/,,,,Подарочные наборы BBBOXX.RU,,,
0,http://mixinbox.ru/,,,,,,,,,,,
0,http://www.fsk-lider.com,,,,,,,,,,,
0,http://deevse.wix.com/boxing,deevse@bk.ru,8 (929) 565 71 72,,,,"https://static.wixstatic.com/media/5eb562_d79abe36e6f84a298e5bb9a974264f1b.jpg/v1/fit/w_2500,h_1330,al_c/5eb562_d79abe36e6f84a298e5bb9a974264f1b.jpg",,Тренировки по боксу | Москва | Бокс в Москве,,,
0,http://dlyaavto.ru,,,,,,,,,,,
0,http://www.basketteam.ru,,,,,,,,"1Хбет, Пункты приема 1хбет",,,
0,http://www.olympicsport.ru/2/66/0/,,,,,,,,,,,
0,http://tv-tube.ru,,,,,,,,Бесплатное ТВ онлайн | Интернет ТВ - видео,,,
0,http://ofsaidov.net,,,,,,,,,,,
0,http://dunkanclub.ru/?ipage=43,,8 (495) 783-45-30,,,,http://www.dunkanclub.ru/wp-content/uploads/2011/12/2222.jpeg,,Компания «Хороший повар» — доставка обедов в офис,,,
0,http://prestolov.printdirect.ru/index.php?partner_id=44364,,,,,,,,,,,
0,"http://www.basketball.ru/ ,,   http://www.nba.ru/    http://www.nba.com/",,,,,,,,,,,
0,http://hockey.sportedu.ru/info,,,,,,,,,,,
0,http://www.vash-box.ru,,6-167 133-65 17,,,,,,403 Forbidden,,,
0,http://the-box.ru,,,https://vk.com/theboxquest,https://instagram.com/the_box_quest,, https://sun9-33.userapi.com/c623427/v623427977/43dac/o_heLzPcNsk.jpg?ava=1,,Выездной квест THE BOX на ваше мероприятие,,,
0,http://www.cska-hockey.ru,shop@cska-hockey.ru,+7 (499) 517-77-17,https://vk.com/,https://www.instagram.com/hccska/,https://www.facebook.com/cska.hockey, ,https://cska-hockey.ru/calendar/,Профессиональный хоккейный клуб ЦСКА,,,
0,http://В контакте)),,,,,,,,,,,
0,http://extrafitness.ru/,,,,,,,,,,,
0,http://khl.ru,,,,,,,,,,,
0,http://avtodor-metar.ru/,logo-header@2x.png,+7 (909) 902-04-82,,,,,,Выбираем спальное место. Что лучше диван или кровать?,,,
0,http://utc-master.ru/,ai@revisium.com,+7 (343) 226-03-82,,,,,,Доменное имя временно заблокировано.,,,
0,http://voleibol,,,,,,,,,,,
0,http://baskbyul.3dn.ru/,,,,,,,,,,,
0,http://www.udarnik-fedukovo.ru/events/arenda-ringov/,Kolesiku26@mail.ru,+7 (963) 710-31-14,,,,,http://www.udarnik-fedukovo.ru/o-klube/raspisanie/,"Аренда ринга - ДСК ""Ударник""",,,
0,http://www.winnwellcleanhockey.ca,info@winnwell.ca,,,https://www.instagram.com/winnwellhockey/,https://www.facebook.com/winnwell,https://cdn11.bigcommerce.com/s-6byfooirrk/images/stencil/original/b/hockey_stick__60504.original.png,,Winnwell,,,
0,http://www.odnoklassniki.ru/f.n.t.v,,,,,,,,,,,
0,http://www.puma.com,,,,,,,,,,,
0,http://nba-live.ucoz.ru/,,,,,,,,,,,
0,http://www.rollerhockey.ru/shop/index.php?page=shop.manufacturer_page&manufacturer_id=13&output=lite&option=com_virtuemart&Itemid=22&vmcchk=1&Itemid=22,rollerhockey.ru@gmail.com,8 (095) 320-90-80,http://vk.com/frontierhockey,,http://www.facebook.com/inlinehockeyrussia,http://www.rollerhockey.ru/shop/images/stories/frontier-logo.jpg https://sun9-50.userapi.com/c630627/v630627312/1460c/Fsmy-8JvwYg.jpg?ava=1,,Хоккейный магазин,,"Frontier Hockey - Фронтиер, клюшки",
0,http://www.iceglam.ru,iceglam@inbox.ru,8-(977)-147-79-16,,,,,,Одежда и аксессуары для фигурного катания,,,
0,http://www.bagboss.ru,bagboss.ru@yandex.ru,+7 (926) 993 - 42 - 82,https://vk.com/bagboss_ru,https://www.instagram.com/bagboss.ru/,https://ru-ru.facebook.com/Bagboss.ru/, https://sun9-57.userapi.com/c623320/v623320461/1b333/210rlUjW5Z8.jpg?ava=1,,аренда автобоксов и багажников Thule,,"Боровское шоссе, 6к4",
0,http://volley-team.ucoz.ru/,,,,,,,,,,,
0,http://TotalBoxing.ru,,,,,,,,,,,
0,http://boxcity.moscow/,boxcity@boxcityrussia.ru,+7 495 727 26 25,https://vk.com/boxcityrussia,https://www.instagram.com/boxcityrussia/,https://www.facebook.com/boxcityrussia/, https://sun9-40.userapi.com/c631717/v631717830/37842/3-0MLOwPDxM.jpg?ava=1,http://boxcity.moscow/events/schedule/,BOXCITY,,,
0,http://mychamp.ru/clubs/14847,,,,,,,,,,,
0,http://futbolkadamayka.ru/,,,,,,,,,,,
0,http://www.championat.ru,,,,,,,,,,,
0,http://reu-sport.ru/?page_id=722,,,,,,,,,,,
0,http://www.11x11.ru/?ref=517020,info@in-artist.ru,,,,,,,,,,
0,http://www.championat.ru/,,,,,,,,,,,
0,http://www.chichibalet.narod.ru,,,,,,,,А.Чичинадзе - артист и балетмейстер,,,
0,http://gitis.net,art@gitis.net,8 (495) 684-06-61,https://m.vk.com/public145886776,http://instagram.com/gitis.official,https://m.facebook.com/GITIS.official/,https://gitis.net:443/images/Logo_fed_pr.jpg ,https://gitis.net/postupayushim/raspisanie-vstupitelnih-ekzamenov,"ГИТИС - Новости, объявления, анонсы",,,
0,http://www.live-goal.ru,,,,,,,,,,,
0,http://www.11x11.ru/?ref=305690,info@in-artist.ru,,,,,,,,,,
0,http://rmtf.ru/,17@rmtf.ru,8 987 789-01-19,https://vk.com/russiamuaythai,http://instagram.com/russiamuaythai,https://www.facebook.com/russiamuaythai/,http://rmtf.ru/wp-content/uploads/2020/01/stroyservis-sq.jpg https://sun1-27.userapi.com/c856020/v856020086/163531/O_T7r5Nm-oc.jpg?ava=1,http://rmtf.ru/events/calendar,,,"улица Казакова, 18",Курская (линия 5)
0,http://volleyball.sport-lives.com/rules/volleyball_game_structure.html,,,,,,,,Sport-lives.com,,,
0,http://www.stadion-sokol.com,info@stadion-sokol.com,+7 (499) 941-13-45,,,,,http://www.stadion-sokol.com/uslugi-i-ceny,Добро пожаловать на официальный сайт стадиона Сокол!,,,
0,http://hock.best,,,,,,,,,,,
0,http://matchgoal.at.ua,,,,,,,,,,,
0,http://www.11x11.ru/?ref=337889,info@in-artist.ru,,,,,,,,,,
0,http://megashmot.ru/,elgri87@yandex.ru,8 (351) 200-33-36,http://vk.com/public38207646,,http://www.facebook.com/Megashmot,http://megashmot.ru/banneri/mountain_banner.jpg ,,Megashmot - клуб ценителей прикольных футболок,,,
0,http://в разработке.. loading [IIIIIIIIIIII 85% ],,,,,,,,,,,
0,http://club43012141,,,,,,,,,,,
0,http://mayflower.printdirect.ru/,,,,,,,,,,,
0,https://tolstovka-futbolka.ru,support@tolstovka-futbolka.ru,+7(903)275-92-18,https://vk.com/magazin_futbolok_msk,,, https://sun9-30.userapi.com/c628431/v628431581/3c136/PCvTcGhluIg.jpg?ava=1,,Футболки купить в интернет магазине в Москве,,Футболка / Толстовка,
0,https://storage.cargo-avto.ru,storage@cargo-avto.ru,8(800) 777-16-93,https://vk.com/storage_selfbox,https://www.instagram.com/self_box/,https://www.facebook.com/%D0%A1%D0%B5%D0%BB%D1%84%D0%91%D0%BE%D0%BA%D1%81-247168305731229/, https://sun9-35.userapi.com/c831109/v831109579/c1932/UBaGNhEu0CU.jpg?ava=1,,"Хранения вещей в Москве на складе, аренда бокса для индивидуального хранения личных вещей",,1-й Магистральный тупик д.5,
0,http://kaewsamrit-gym.ru,,,,,,,,,,,
0,http://football.mts.ru,,,,,,,,,,,
0,http://www.11x11.ru,info@in-artist.ru,,,,,,,,,,
0,http://profootballgroup.ru,,,,,,,,,,,
0,http://tommyangelo.myprintbar.ru/,,,,,,,,,,,
0,http://www.sports.ru/tribuna/blogs/rushockey/,,,,,,,,,,,
0,http://den4ik.ru/mayki-shop.html,,,,,,,,,,,
0,http://bomba-show.ru,uridubi@bk.ru,+7 (916) 693-38-62,https://vk.com/club124003041,https://www.instagram.com/bomba_singer_dancer/,https://www.facebook.com/Шоу-балет-БОМБА-289196058175386/, https://sun9-68.userapi.com/c824410/v824410032/aa0de/4F404R79YXw.jpg?ava=1,,"ШОУ-БАЛЕТ ""БОМБА"" | ..........",,,
0,http://greenboxx.ru/,,,,,,,,,,,
0,http://11x11.ru/register/?ref=1500477,info@in-artist.ru,,,,,,,,,,
0,http://www.reebok.ru,,,,,,,,,,,
0,http://www.alexfitness.ru/msk/khimki,,,,,,,,,,,
