,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://www.suzukimusic.ru,info@suzukimusic.ru,+7 (919) 724-53-83,https://vk.com/suzukischoolmsk,,https://www.facebook.com/suzukimusic.ru,http://www.suzukimusic.ru/images/news/04_baby_concert/spring.jpg ,http://www.suzukimusic.ru/en/raspisanie-zanyatiy.html,Школа Судзуки / Suzuki School,,,
0,http://risovanie-na-vode.ru,,,,,,,,,,,
0,http://Lightpaint.ru/about,Lightpaintru@gmail.com,8-915-031-77-26,https://vk.com/lightpaint,https://www.instagram.com/lightpaintru/,https://www.facebook.com/Lightpaint.ru,http://lightpaint.ru/wp-content/uploads/2012/01/Blackout-3x3m.jpg https://sun9-30.userapi.com/c854528/v854528209/4dd3d/l12NEiXjfUw.jpg?ava=1,,Интерактивы для мероприятий – рисование светом 2020 – Lightpainting Russia,,,
0,http://www.tariverdiev.ru/,tariverdi@mail.ru,7 495 995 00 09,,,http://www.facebook.com/pages/Mikael-Tariverdiev-Микаэл-Таривердиев/174271662684200?ref=ts,,,"Микаэл Таривердиев - официальный сайт композитора, народного артиста России",,,
0,https://www.livemaster.ru/valeriyakrylova,Rating@Mail.ru,1330-025-02-20,https://vk.com/livemaster,https://instagram.com/livemaster_ru,https://www.facebook.com/livemaster.ru,https://cs2.livemaster.ru/storage/40/20/34623150963b34cd47b49d6453w7.jpg https://sun1-20.userapi.com/c844521/v844521846/15716/9DgEdoVvbPU.jpg?ava=1,,Магазин мастера Валерия Крылова (valeriyakrylova) на Ярмарке Мастеров | Москва,,,
0,http://alexgyver.ru/,ads@alexgyver.ru,,https://vk.com/diyworkplace,,,https://i0.wp.com/alexgyver.ru/wp-content/uploads/2019/11/bf.jpg https://sun1-97.userapi.com/c844320/v844320327/44664/HjT0v10k68Y.jpg?ava=1,,,,Arduino и электроника - группа канала AlexGyver,
0,http://www.musicschool91.ru/,91dmschool@mail.ru,1 (495) 232-04-00,https://vk.com/dmsh91,https://instagram.com/p/Bh_l9H0AiQm/,http://www.facebook.com/business/dashboard/,http://www.musicschool91.ru/images/Кольц1.jpg https://sun9-34.userapi.com/c846218/v846218787/f1270/dMyGZ4ZEgBo.jpg?ava=1,,Государственное бюджетное образовательное учреждение дополнительного образования детей города Москвы «Детская музыкальная школа №91»,,"шоссе Энтузиастов, 22/18",Авиамоторная
0,http://www.art-katura.ru,,,,,,,,,,,
0,Каталог видеокурсов: http://RazvitieSluha.ru/katalog/,,,,,,,,,,,
0,http://-,,,,,,,,,,,
0,http://нету,,,,,,,,,,,
0,http://tenniscapital.ru/,info@tenniscapital.ru,8 (917) 565-22-65,https://vk.com/tenniscapital,https://www.instagram.com/p/B99cwOKBGHe/,https://www.facebook.com/tenniscapitalru,http://tenniscapital.ru/sites/all/themes/cobra/img/slider-img-1.jpg https://sun9-54.userapi.com/c840138/v840138655/28c5a/gpk8X_37qw4.jpg?ava=1,http://tenniscapital.ru/ceny,Шкoла бoльшогo тенниса Tennis Capital,,м. Чеховская/Театральная,
0,http://arenskiy.music.mos.ru,dmsh.arenski@mail.ru,+7 (499) 648-81-48,http://vk.com/dmsh.arenski60,,https://www.facebook.com/events/814883922048920/, https://sun9-64.userapi.com/c844520/v844520229/f79db/RKKv4qaQggE.jpg?ava=1,https://arenskiy.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.С. Аренского»: Главная,,"улица Фёдора Полетаева, 20 к2 ",Кузьминки
0,http://borodin.music.mos.ru/,dmshborodina@culture.mos.ru,8(499)742-66-32,,,,,https://borodin.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.П. Бородина»: Главная,,,
0,http://www.schebalin.music.mos.ru,,,,,,,,,,,
0,http://www.soundevolution.ru,,,,,,,,,,,
0,http://haydn.music.mos.ru/,haydn.dmsh@mail.ru,+7 (499) 648-81-48,https://vk.com/haydn.dmsh,https://www.instagram.com/haydn.dmsh,https://www.facebook.com/haydndmsh, https://sun9-58.userapi.com/c850336/v850336832/30f95/XzulVY_PoFk.jpg?ava=1,https://haydn.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Йозефа Гайдна»: Главная,,"ул. Новокосинская, 26",
0,http://краска карандащ,,,,,,,,,,,
0,http://alekseev.music.mos.ru/,dmshalekseeva@culture.mos.ru,+7 (499) 648-81-48,https://vk.com/alekseevmusicschool,https://www.instagram.com/alexeev_musicschool/,https://www.facebook.com/alekseevmusicschool/,https://alekseev.music.mos.ru/upload/iblock/b84/kirkorov_1.jpeg https://sun9-32.userapi.com/c850536/v850536315/6a11/2oaKGIgdOwg.jpg?ava=1,https://alekseev.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Н.А. Алексеева»: Главная,,,
0,http://spc.moskvatennis.ru,shop@ten-nis.ru,8 (999) 999-99-99,https://vk.com/sadovniki.tennis,https://www.instagram.com/v_motion/,, https://sun9-15.userapi.com/c844416/v844416793/7c6bf/Q2L9GWDPtDA.jpg?ava=1,,Sadovniki Park Championship 2019 - 🎾 SPC,,,
0,http://ЦарьМузыка.РФ,,,,,,,,,,,
0,http://molchanov.music.mos.ru,dmshmolchanova@culture.mos.ru,8 (495) 451-30-98,,,,,https://molchanov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени К.В. Молчанова»: Главная,,,
0,http://muzykalnaya-shkola.ru,info@muzykalnaya-shkola.ru,+7(495) 665-20-15,,https://www.instagram.com/schoolmaestro/,https://web.facebook.com/schoolmaestrom/,http://muzykalnaya-shkola.ru/wp-content/uploads/2019/09/Dizayn-bez-nazvaniya-2.jpg,http://muzykalnaya-shkola.ru/category/kursy-i-ceny/,,,,
0,http://magictennis.ru,info@elitepresstheme.com,+7 (495) 726-44-83,,https://www.instagram.com/magiktennis/,https://www.facebook.com/ilya.barchakovskiy,,,MagicTennis — Обучаем теннису взрослых и детей,,,
0,http://www.3dsociety.ru/,,,,,,,,"3dsociety.ru 3D портал: уроки 3D, 3D модели, новости и статьи о 3D графике.",,,
0,http://gershwin.music.mos.ru/,dmshgershvina@culture.mos.ru,8(495) 951-43-43,,,,,https://gershwin.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Дж. Гершвина»: Главная,,,
0,http://www.elegymusic.ru,,,,,,,,,,,
0,http://grieg.music.mos.ru/,uslugi@mos.ru,8(499)432-97-35,,,https://www.facebook.com/%D0%94%D0%9C%D0%A8-%D0%B8%D0%BC%D0%AD%D0%93%D1%80%D0%B8%D0%B3%D0%B0-1627484407540135/,,https://grieg.music.mos.ru/education_activities/schedule/,"Государственное бюджетное учреждение дополнительного образования города Москвы ""Детская музыкальная школа имени Эдварда Грига"": Главная",,,
0,http://goldenveiser.music.mos.ru/,dmshgoldenveisera@culture.mos.ru,8-916-796-87-89,,,,,https://goldenveiser.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Б. Гольденвейзера»: Главная,,,
0,http://eto-po-mne.livejournal.com/,fox_who_smiles@livejournal.com,2799077 11 10,,,,,https://eto-po-mne.livejournal.com/calendar,Это по мне!,,,
0,http://www.tennis-moscow.ru/,info@reg.ru,+7 (495) 580-11-11,,,,,,tennis-moscow.ru,,,
0,http://project-mad.com,,,,,,,,,,,
0,http://www.обучение-музыке.рф,,7-499-648-06-92,https://vk.com/ulyanov_school,https://instagram.com/ulyanov_music_school/,https://facebook.com/groups/ulyanovschool2/,http://обучение-музыке.рф/wp-content/uploads/2020/04/KYH1xjJQWTg-360x270.jpg https://sun9-46.userapi.com/c856016/v856016130/5573e/xR03OMWZJVI.jpg?ava=1,,Музыкальная школа для взрослых и детей | Обучение музыке в Москве,,"Сумской проезд, 8к3",Чертановская
0,http://www.golos-zemli.com,info.goloszemli@gmail.com,,http://vk.com/golos_zemli,https://www.instagram.com/golos_zemli/,https://www.facebook.com/profile.php?id=100009107928779,"https://static.wixstatic.com/media/3d0b7d_6d57fce8271244ea989a2b09686e2711~mv2_d_2560_1707_s_2.jpg/v1/fill/w_658,h_439,al_c,q_80,usm_0.66_1.00_0.01,blur_2/3d0b7d_6d57fce8271244ea989a2b09686e2711~mv2_d_2560_1707_s_2.jpg https://sun1-90.userapi.com/c206716/v206716822/ca76a/ouBbcMIXqaU.jpg?ava=1",https://www.golos-zemli.com/raspisanie-uroki-vokala,Уроки вокала в Москве Голос Земли Музыкальная школа нового поколения,https://ok.ru/golos.zemli,"ул.Старая Басманная, д.36/2",Бауманская
0,http://Нету !!! =3=,,,,,,,,,,,
0,http://radchenko.music.mos.ru/,ms-radchenko@yandex.ru,+7 (495) 777-77-77,,,,,https://radchenko.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкально-хоровая школа имени И.И. Радченко»: Главная,,,
0,http://www.musprofi.ru/,,,,,,,,,,,
0,http://теннис,,,,,,,,,,,
0,https://khachaturian.music.mos.ru/,info@hrculturemos.ru,+7 (499) 648-81-48,,,,,https://khachaturian.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.И. Хачатуряна»: Главная,,,
0,http://Golden-sands-art,,,,,,,,,,,
0,http://artobolevskaya.music.mos.ru,dmshartobolevskoy@culture.mos.ru,8 (800) 707 00 53,,,,,https://artobolevskaya.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Д. Артоболевской»: Главная,,,
0,http://www.nataliasubocheva.ru,info@nataliasubocheva.ru,,https://vk.com,https://www.instagram.com/nataliasubocheva/,https://facebook.com,http://www.nataliasubocheva.ru/storage/logo/u-7f484dd319094d416ad052e87cebb0b5.png ,,Субочева Наталья онлайн курс коммерческой иллюстрации,,,
0,http://рисование-светом.рф/,,,,,,,,,,,
0,http://project140886.tilda.ws,okssoloveva@yandex.ru,,https://vk.com/id32450565,,, ,,Blank page,,,
0,http://www.soul5.ru,,+7 903 729 23 86,http://vk.com/club17960307,https://www.instagram.com/soul5_school,https://www.facebook.com/soul5school, https://sun9-58.userapi.com/c850136/v850136786/7bf41/X22VzyVN5JQ.jpg?ava=1,https://soul5.ru/tseny,SOUL | Частная музыкальная школа-студия для детей и взрослых,,Пресненский Вал  д.5,Улица 1905 года
0,http://muzykalnaya-shkola.ru/,info@muzykalnaya-shkola.ru,+7(495) 665-20-15,,https://www.instagram.com/schoolmaestro/,https://web.facebook.com/schoolmaestrom/,http://muzykalnaya-shkola.ru/wp-content/uploads/2019/09/Dizayn-bez-nazvaniya-2.jpg,http://muzykalnaya-shkola.ru/category/kursy-i-ceny/,,,,
0,http://ranetki.ru,support@onlinepatent.ru,+9(999)999-99-99,,,,,,домен продается,,,
0,http://pravoepolusharie.ru,tau_modern@inbox.ru,8-916-884-28-39,https://vk.com/krasimmir,http://www.instagram.com/anastasiyaleonidovna/,, https://sun9-56.userapi.com/c626124/v626124499/290b2/gMvaKxoPTms.jpg?ava=1,,Правополушарное рисование - АртСтудия Анастасии Леонидовны,,,
0,http://verybigtennis.ru,,,,,,,,,,,
0,http://virtuoz-msk.ru,,,,,,,,,,,
0,http://andreev.music.mos.ru/,msh_andreev@mail.ru,+7 (499) 648-81-48,,,,,https://andreev.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени В.В. Андреева»: Главная,,,
0,http://музыкальнаяшкола1.рф/,shkola.prokofieva@mail.ru,+7 (499) 261-24-05,https://vk.com/prokofievschool,,http://www.facebook.com/groups/1466697130253648/, https://sun9-5.userapi.com/c622527/v622527771/21533/6_QxdqzEKG4.jpg?ava=1,,Музыкальная школа им. С.С. Прокофьева | Главная - Музыкальная школа им. С.С. Прокофьева,,,
0,http://www.mag-project.ru,,,,,,,,,,,
0,http://www.digarts.ru,info@digarts.ru,3236 169 16 16,http://vk.com/digitalartsrecords,,http://facebook.com/DigArts, https://sun9-30.userapi.com/c850228/v850228483/da2f2/vEbiPH1cBuY.jpg?ava=1,,Digital Arts | Профессиональная студия звукозаписи. Курсовое обучение звукорежиссуре. Обучение игре на музыкальных инстументах,,"Борьбы пл., 13",Достоевская
0,http://www.svetanova.com/,,,,,,,,,,,
0,http://www.kseniajdanova.com,,,,,,,,,,,
0,http://91.music.mos.ru,uslugi@mos.ru,8 (800) 707 00 53,,,,https://91.music.mos.ru/upload/iblock/0d5/logotip_03_.jpg,https://91.music.mos.ru/education_activities/schedule/,"ГБУДО города Москвы ""Детская музыкальная школа №91"": Главная",,,
0,http://www.familymusic.ru,family-music@mail.ru,+7-495-532-54-51,https://vk.com/club76004690,,https://www.facebook.com/Музыкальная-школа-Family-Music-321021044746362/, https://sun9-48.userapi.com/c845522/v845522161/752a7/3bImsAlUhCI.jpg?ava=1,,Главная,,"МУЗЫКАЛЬНАЯ ШКОЛА для всех ""FAMILY MUSIC""",
0,http://kskbitsa.ru/cost/tennis.php,,,,,,,,,,,
0,http://wep.wf/dofp2i,,,,,,,,,,,
0,http://za-me4toj.ru,,,,,,,,,,,
0,http://rockcanto.com,,,,,,,,,,,
0,http://www.music4soul.ru,,+7 (495) 729-48-17,https://vk.com/artlabmusicforsoul,,https://www.facebook.com/School4Soul/,https://music4soul.ru/wp-content/uploads/2014/07/block-img-first-alla1.png https://sun9-26.userapi.com/c847220/v847220173/6aeba/M172WhtOX6c.jpg?ava=1,https://music4soul.ru/tseny/,Творческая лаборатория Музыка для Души,,,
0,http://musorgskiy.music.mos.ru/,dmshmusorgskogo@culture.mos.ru,8-499-735-44-18,,,,https://musorgskiy.music.mos.ru/upload/iblock/9cf/_11.png,https://musorgskiy.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени М.П. Мусоргского»: Главная,,,
0,http://tennis-world.ru,info@tennis-world.ru,+7 (495) 799-42-11,http://vk.com/tennisworld,https://www.instagram.com/tennisworldru/,https://www.facebook.com/tennisworldru,http://tennis-world.ru/head_head_graphene_touch_prestige_tour/mini.jpg https://sun9-20.userapi.com/c845217/v845217437/1cd85e/z42ei0TdmRo.jpg?ava=1,,Теннисные ракетки для большого тенниса 🎾 купить в Tennis-World,,"улица Бутырский Вал, 32",Белорусская (линия 5)
0,http://stasov.music.mos.ru/,dmsh36stasova@mail.ru,8(499)236-84-65,,,,https://stasov.music.mos.ru/upload/iblock/a48/banner_dmsh_v.v.stasova.jpg,https://stasov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени В.В. Стасова»: Главная,,,
0,https://freemusicschool.ru/,kids@freemusicschool.ru,,,,,,,Музыкальная онлайн-школа для учеников 1-7 класса и дошкольников,,,
0,http://am-music.ru/,,,,,,,,,,,
0,http://arttutor.ru,,,,,,,,,,,
0,http://www.ms80.ru/,,,,,,,,,,,
0,https://lyadov.music.mos.ru/,dmshlyadova@culture.mos.ru,+7 (499) 252-26-23,,,,https://lyadov.music.mos.ru/upload/iblock/494/05.04.20_site.jpg,https://lyadov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.К. Лядова»: Главная,,,
0,http://www.kruginteres.ru/,kruginteresov@yandex.ru,+7 (903) 233-49-23,,,,,,Круг интересов,,,
0,http://www.lightpictures.ru,info@lightpictures.ru,+7 495 532 09 96,https://vk.com/lightpictures,https://instagram.com/lightpicturesru,, https://sun1-27.userapi.com/jKeeHSz4l35VEP8eGMYsmGkkXhV5McGsTCi7GQ/jnhInp_dRI0.jpg?ava=1,,Шоу световых картин | Заказать | Цены на рисование светом,,Староконюшенный переулок 43,
0,http://risuy.info@gmail.com,,,,,,,,,,,
0,http://polekort.ru,info@polekort.ru,+7 495 178 04 78,https://vk.com/polekort,https://www.instagram.com/polekort/,https://www.facebook.com/polekort/, https://sun9-11.userapi.com/c626124/v626124653/4cf38/QDEENMbaK0Q.jpg?ava=1,,"Спортивные секции для детей, занятия спортом от 1,5 до 8 лет в Москве - ПОЛЕКОРТ",https://ok.ru/polekort,"Багратионовский проезд, дом 7 корпус 3",
0,http://74.music.mos.ru,uslugi@mos.ru,8-495-326-61-33,,,,,https://74.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа №74»: Главная,,,
0,http://74.music.mos.ru  E-mail: dmsh74@mail.ru,,,,,,,,,,,
0,http://babolat.ru,babolat@babolat.ru,8 (913) 805 35 12,https://vk.com/babolat_russia,https://www.instagram.com/nevatennis/,https://www.facebook.com/BabolatRU, https://sun9-27.userapi.com/c638219/v638219046/3c8a9/jLCtaOvuJgI.jpg?ava=1,,Теннис,,Ходынский бульвар 19,ЦСКА (линия 8А)
0,http://school.exstudio.ru,exstudio.ru@yandex.ru,+7 (926)501-05-44,,https://instagram.com/the_exstudio,https://www.facebook.com/the_exstudio-109710923879904,,,Школа аэрографии eXstudio | Обучение и курсы рисования для взрослых в Москве,,,
0,http://dmsh-69@mail.ru,,,,,,,,,,,
0,http://dmsh-asafyeva.msk.ru/,dmsh56@mail.ru,+7 495 994-46-01,https://vk.com/club52216773,,https://www.facebook.com/DetskaaMuzykalnaaSkolaImBVAsafeva, https://sun1-17.userapi.com/ahWJLOFf7F6rnmSHiax0i1U3CUMetm3r13K97Q/7BkoH98pqGM.jpg?ava=1,,Детская музыкальная школа им. Б.В.Асафьева - Главная страница,,Детская музыкальная школа им. Б. В. Асафьева,
0,http://sch2101.mskobr.ru/,art@sch2101.ru,+7(499) 144-49-34,,,,,https://sch2101.mskobr.ru/dopolnitel_noe_obrazovanie/raspisanie-zanyatiy,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2101""",,,
0,http://Вы на нем,,,,,,,,,,,
0,http://96.music.mos.ru/,uslugi@mos.ru,8 (800) 707 00 53,,,,https://96.music.mos.ru/upload/iblock/c85/na_sayt.jpg,https://96.music.mos.ru/other/calendar-of-events/detail/1530287.html,ГБУДО г. Москвы «Детская музыкальная школа №96»: Главная,,,
0,http://www.risuem.ru,risuem31@mail.ru,8 (989) 851 88 58,https://vk.com/risuem_ru,https://www.instagram.com/risuem.ru/,https://www.facebook.com/Risuem.Ru/, https://sun9-28.userapi.com/c854328/v854328959/14de79/lOJlk-VMgVs.jpg?ava=1,http://www.risuem.ru/schedule.html,"Школа Креатива | Курсы рисования, обучение рисованию с нуля в Москве, мастер класс по рисованию",https://ok.ru/group50675668746382,ул. Большая Татарская 36,Новокузнецкая
0,http://kupitennis.ru/,,,,,,,,,,,
0,http://www.safinator.com www.tennis.com,,,,,,,,,,,
0,http://stars-time.ru,,,,,,,,,,,
0,http://golos-zemli.com,info.goloszemli@gmail.com,,http://vk.com/golos_zemli,https://www.instagram.com/golos_zemli/,https://www.facebook.com/profile.php?id=100009107928779,"https://static.wixstatic.com/media/3d0b7d_6d57fce8271244ea989a2b09686e2711~mv2_d_2560_1707_s_2.jpg/v1/fill/w_658,h_439,al_c,q_80,usm_0.66_1.00_0.01,blur_2/3d0b7d_6d57fce8271244ea989a2b09686e2711~mv2_d_2560_1707_s_2.jpg https://sun1-90.userapi.com/c206716/v206716822/ca76a/ouBbcMIXqaU.jpg?ava=1",https://www.golos-zemli.com/raspisanie-uroki-vokala,Уроки вокала в Москве Голос Земли Музыкальная школа нового поколения,https://ok.ru/golos.zemli,"ул.Старая Басманная, д.36/2",Бауманская
0,http:Drawing hnoem and Jagua gel,,,,,,,,,,,
0,http://uchi.tv,,,,,,,,,,,
0,http://gretchaninov.music.mos.ru/,uslugi@mos.ru,+7 (499) 648-81-48,https://vk.com/club22901731,,https://www.facebook.com/MoskovskajaMuzikalnajaShkolaGrechaninova/, https://sun9-5.userapi.com/c850124/v850124052/34169/v7kJlAvB7IM.jpg?ava=1,https://gretchaninov.music.mos.ru/education_activities/schedule/,"ГБУДО г. Москвы ""Детская музыкальная школа имени А.Т. Гречанинова"": Главная",,Северный бульвар дом 7 корпус 1,Отрадное
0,http://skills4.pro/,info@skills4.pro,,,,,,,Skills4 – Boost your skills. Create yourself.,,,
0,http://odoevskiy.music.mos.ru/,odoevsky-dmsh@list.ru,+7(499)975-43-74,,,,,https://odoevskiy.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени В.Ф. Одоевского»: Главная,,,
0,http://psyhomasters.ru/,,,,,,,,,,,
0,http://novikov.music.mos.ru/,dmshnovikova@culture.mos.ru,8 495 674 56 92,,,,,https://novikov.music.mos.ru/education_activities/raspisanie-gruppovykh-zanyatiy-2018-2019/,ГБУДО г. Москвы «Детская музыкальная школа имени А.Г. Новикова»: Главная,,,
0,http://www.dms8.ru/,info@dms8.ru,+7 (499) 131-70-59,https://vk.com/dms8ostrovsky,,https://www.facebook.com/dms8ostrovsky/,"https://static.wixstatic.com/media/49ffce_a6189e706b654d87859a09850c20a3f2.png/v1/fill/w_317,h_324,al_c/49ffce_a6189e706b654d87859a09850c20a3f2.png https://sun9-16.userapi.com/c637827/v637827412/9cea/UqdKGLJOR9Y.jpg?ava=1",,Детская музыкальная школа | ДМШ 8 имени Аркадия Островского | Москва,,"Ленинский проспект, 45",Ленинский проспект
0,http://www.urokirisovaniya.ru/,estet-art@bk.ru,8-926-810-90-73,,,,,,"Уроки рисования для взрослых, курсы для начинающих. Художественная школа в Москве.",,,
0,http://ipadpainting.com,,,,,,,,,,,
0,"http://Деньги на веб-сайт появились, тока он всё равно не нужен)",,,,,,,,,,,
0,http://btchaikovskiy.music.mos.ru,uslugi@mos.ru,8(495)312-10-00,,,,,https://btchaikovskiy.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Б.А.Чайковского»: Главная,,,
0,http://risiut_vse,,,,,,,,,,,
0,http://worldbigtennis.ru,,,,,,,,,,,
0,http://tariverdiev.music.mos.ru/,uslugi@mos.ru,8(499)244-81-05,,,,,https://tariverdiev.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени М.Л. Таривердиева»: Главная,,,
0,http://71.music.mos.ru/,uslugi@mos.ru,8 (800) 707 00 53,,,,https://71.music.mos.ru/upload/iblock/516/1584899883.jpg,https://71.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа №71»: Главная,,,
0,http://golovanov.music.mos.ru,dmshgolovanova@culture.mos.ru,8(495) 947-73-70,https://vk.com/shkola_golovanova,https://www.instagram.com/shkola_golovanova/,https://www.facebook.com/ShkolaGolovanova/, https://sun1-30.userapi.com/c845420/v845420050/eed89/x-yyyM-D7b0.jpg?ava=1,https://golovanov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Н.С. Голованова»: Главная,,"Мневники, д. 7, корп. 1",
0,http://www.risovanie.ru/index.html,,,,,,,,,,,
0,http://www.cvipt.ru,,,,,,,,,,,
0,http://www.cmsh.ru,,,,,,,,cmsh.ru - Данный веб-сайт выставлен на продажу! -&nbspcmsh cms hhs gov cbshome cmshomes biz cmshop cmhs gmshrm cmsg cmsh5 40 cmshttpcontext cmsh3 60 Ресурсы и информация.,,,
0,http://vivencia.ru/,,,,,,,,,,,
0,http://abk-art.ru/,abk-expo@yandex.ru,+7 926 911 01 46,,https://www.instagram.com/anna.abk.art/,,,,Анна Букина-Кравец,,,
0,http://mozart.music.mos.ru,mozart_00@mail.ru,+7 (499) 648-81-48,http://vk.com/videos333044973,https://www.instagram.com/mozart_school/,https://www.facebook.com/%D0%94%D0%9C%D0%A8-%D0%B8%D0%BC%D0%B5%D0%BD%D0%B8-%D0%92%D0%BE%D0%BB%D1%8C%D1%84%D0%B3%D0%B0%D0%BD%D0%B3%D0%B0-%D0%90%D0%BC%D0%B0%D0%B4%D0%B5%D1%8F-%D0%9C%D0%BE%D1%86%D0%B0%D1%80%D1%82%D0%B0-1237525439650244/, ,https://mozart.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени Вольфганга Амадея Моцарта»: Главная,,,
0,http://gadjetmsk.ru,,,,,,,,,,,
0,http://www.urokirisovaniya.ru,estet-art@bk.ru,8-926-810-90-73,,,,,,"Уроки рисования для взрослых, курсы для начинающих. Художественная школа в Москве.",,,
0,http://musicschool.moscow,info@ms4a.ru,+7 (963) 681-20-81,https://vk.com/away.php?to=https%3A%2F%2Fgoo.gl%2Fforms%2FWA9Vf32cfBeze8OC3&post=-40882798_1474&cc_key=,,https://www.facebook.com/groups/musicschool.moscow, ,http://musicschool.moscow/raspisanie,Музыкальная школа для взрослых Екатерины Заборонок,,,
0,http://www.tennis-individual.ru,,,,,,,,,,,
0,http://еще нет))),,,,,,,,,,,
0,http://www.caharmony.ru,ninamusic@rambler.ru,+7 903 257-67-81,https://vk.com/praznik_s_garmoniei,,, https://sun9-61.userapi.com/c855428/v855428895/9f70d/o4ubWQHEPNk.jpg?ava=1,,Концертное Агентство ГАРМОНИЯ,,Концертное агентство ГАРМОНИЯ,
0,http://schaporin.music.mos.ru,schaporin@schnittke.ru,8-495-694-06-35,,,,,https://schaporin.music.mos.ru/education_activities/schedule/,"Детская музыкальная школа имени Ю.А. Шапорина ГБОУ ВО города Москвы ""Московский государственный институт музыки имени А.Г. Шнитке"": Главная",,,
