,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
0,http://www.suzukimusic.ru,info@suzukimusic.ru,+7 (915) 191-68-26,https://vk.com/suzukischoolmsk,,https://www.facebook.com/suzukimusic.ru,http://www.suzukimusic.ru/images/news/04_baby_concert/spring.jpg ,http://www.suzukimusic.ru/en/raspisanie-zanyatiy.html,Школа Судзуки / Suzuki School,,,
0,http://WWW.DANCEZAVOD.RU,INFO@DANCEZAVOD.RU,8 (963) 688 47 70,https://vk.com/zavod_officialgroup,https://instagram.com/dancezavod.ru/,https://www.facebook.com/dancezavod, https://sun9-53.userapi.com/c850620/v850620628/54a5b/z5eNnIDorgs.jpg?ava=1,http://dancezavod.ru/ceny/,"Школа танцев и спорта (Москва, м. Киевская)",,"м. Киевская, Кутузовский пр-т 12, стр.3",
0,http://www.kurobas.com/,,,,,,,,黒子のバスケ アニメ公式サイト,,,
0,http://totem-fight.ru,,,,,,,,,,,
0,http://gramview.com/gavrilin.evgeny,,,,,,,,,,,
0,http://www.liveinternet.ru/community/fk_baleta_sl/,counter@corp.liveinternet.ru,8(096)-443-50-31,,,,,https://www.liveinternet.ru/community/fk_baleta_sl/calendar/,..::Сообщество ОФК БАЛЕТА Сергея Лазарева::.. : LiveInternet - Российский Сервис Онлайн-Дневников,,,
0,http://rfootball.com,enablejs@gmail.com,,,,,,,,,,
0,http://www.musicschool91.ru/,91dmschool@mail.ru,2 (495) 625-64-05,http://vk.com/dmsh91,http://instagram.com/nikolay__koltsov,http://www.facebook.com/business/dashboard/,http://www.musicschool91.ru/images/Кольц1.jpg https://sun9-34.userapi.com/c846218/v846218787/f1270/dMyGZ4ZEgBo.jpg?ava=1,,Государственное бюджетное образовательное учреждение дополнительного образования детей города Москвы «Детская музыкальная школа №91»,,"шоссе Энтузиастов, 22/18",Авиамоторная
0,http://Golden-sands-art,,,,,,,,,,,
0,https://artkatura.wixsite.com/spontannoe1,,,https://vk.com/event181350100?w=wall-181350100_20,https://www.instagram.com/art_katura/,https://www.facebook.com/ekaterina.polyashova, ,,Главная | Курс спонтанного рисования,,,
0,http://arenskiy.music.mos.ru,dmsh.arenski@mail.ru,+7 (495) 984-86-92,http://vk.com/dmsh.arenski60,,https://www.facebook.com/events/814883922048920/, https://sun9-64.userapi.com/c844520/v844520229/f79db/RKKv4qaQggE.jpg?ava=1,https://arenskiy.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени А.С. Аренского»: Главная,,"улица Фёдора Полетаева, 20 к2 ",Кузьминки
0,http://icereport.ru,sale@icereport.ru,+7 (499) 499-26-35,https://vk.com/icereport/,https://www.instagram.com/icereport/,https://www.facebook.com/IceReport-829468450562767/, ,,"Хоккейная экипировка, спортивный инвентарь для хоккея купить в Москве с доставкой по России | Интернет-магазин Icereport",,,
0,http://alinagerasimova.ru/,,,,,,,,,,,
0,http://WRESTRUS.RU,teheran@dks.ru,+7 (495) 725-47-41,http://vk.com/wrestrus_ru,http://instagram.com/wrestrus_ru,http://www.facebook.com/#!/pages/%D0%A4%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%B8%D0%B2%D0%BD%D0%BE%D0%B9-%D0%B1%D0%BE%D1%80%D1%8C%D0%B1%D1%8B-%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8/157559734312018, https://sun1-20.userapi.com/c837222/v837222940/16fa0/CBue0atCQYo.jpg?ava=1,http://WRESTRUS.RU/judges/calendar,Федерация спортивной борьбы России,,,
0,https://american-boxing.com/,,,,,,,,,,,
0,http://www.gambiter.ru/chess.html,,,,,,,,Шахматы,,,
0,http://sport-holiday.ru,support@beget.com,+7 (812) 385-41-36,,,,https://cp.beget.com/img/octo/octo_error.png,,Домен не прилинкован ни к одной из директорий на сервере!,,,
0,http://www.Konkur.ru,info@reg.ru,+7 (495) 580-11-11,,,,http://konkur.ru/06-18/svg/thumb-o/tpl120.png,,. Domain is for sale,,,
0,http://mfl.angelovo-sport.ru,manager@beget.com,+7 (812) 385-41-36,,,,https://cp.beget.com/img/octo/octo_coffee.png,,Новый сайт успешно создан и готов к работе,,,
0,http://alexgyver.ru/gyvermod/,ads@alexgyver.ru,8 (800) 200 36 72,https://vk.com/gyvermod,,,https://AlexGyver.ru/wp-content/uploads/2017/02/scheme_1.2.jpg https://sun9-10.userapi.com/c836125/v836125874/22db4/crtB0oBOPEY.jpg?ava=1,,GyverMOD - вейп боксмод своими руками на Arduino,,,
0,http://www.shmax.ru,shmaxru@mail.ru,8 (499) 499-03-15,,https://instagram.com/p/B_MeHZHpwNH/,,,,"форма для дзюдо и самбо, пошив костюмов, вышивка на заказ",,,
0,http://club.migsu.ranepa.ru/,support@ranepa.msk.ru,,,,,,,Вход — ПОРТАЛ ИГСУ РАНХиГС,,,
0,http://balletremix.ru,,,,,,,,,,,
0,http://www.perun-pro.ru,perun-pro@mail.ru,+7(495) 152-52-72,http://vk.com/perunfightclub,https://instagram.com/perunclub/,, https://sun9-16.userapi.com/c840325/v840325489/6dc93/u7jhp93_zhA.jpg?ava=1,http://perun-pro.ru/raspisanie-trenirovok-centr-edinoborstv-perun.html,"Центр единоборств в Москве ""Перунъ"" (Тушино, СЗАО)",,"улица Свободы, 89к5",Планерная
0,http://www.agata1991.ru,agata1991@list.ru,+7 (812) 600-77-33,,,http://facebook.com/,http://agata1991.ru/thumb/2/a3fPsq-_jxYlie6ql2z1fQ/r/d/perya7_0.jpg,,"Заказать шоу балет, танцевальное шоу - танцовщицы на праздник в шоу балет Агата г. Москва",,,
0,http://legion-boxing.ru/index,,,,,,,,,,,
0,http://www.dck-shans.ru,,,,,,,,,,,
0,http://championika.ru,pr@championika.ru,+7(925) 573-44-45,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике",,,
0,https://chessmusical.ru/,sales@fancy-show.com,+7 (499) 964-70-17,https://vk.com/broadwaymoscow,https://instagram.com/broadwaymoscow,https://www.facebook.com/broadwaymoscow/, https://sun1-85.userapi.com/c857632/v857632551/16c31f/y6j_bMo7Lmk.jpg?ava=1,,— Официальный сайт проекта,,"Комсомольский проспект, 28",Фрунзенская
0,http://footliga.ru,,,,,,,,,,,
0,https://www.kipasports.ru/,,,,,,,,,,,
0,http://youngrollers.okis.ru/,,,,,,,,,,,
0,http://www.ruf.ru,hcruf@mail.ru,+7 (928) 421 20 03,,,,,,Федерация подводного спорта России,,,
0,http://www.badminton.ru   или  www.yonex.ru,,,,,,,,,,,
0,http://boxfr.ru/,help@rutube.ru,8-926-372-05-14,https://m.vk.com/club10691488,https://www.instagram.com/boxfr/,,http://boxfr.ru/wp-content/uploads/2019/09/IMG-20190904-WA0001-664x1024.jpg https://sun9-19.userapi.com/c4274/g10691488/b_41013fe5.jpg?ava=1,,"Школа бокса Алексея Фролова 8-926-222-84-49 | Занятия боксом — Новослободская, Марьина Роща. 8 926 222 84 49",,,
0,http://android-tv-pristavka.ru/,,,,,,,,,,,
0,http://74.music.mos.ru  E-mail: dmsh74@mail.ru,,,,,,,,,,,
0,http://mpeisport.ru,tir@mpeisport.ru,+7 (495) 362-79-24,https://vk.com/mpeisport,https://www.instagram.com/mpeisport.ru/,https://www.facebook.com/groups/1007674296016426/, https://sun9-16.userapi.com/c626917/v626917899/3afb0/tngS9-jfSsA.jpg?ava=1,https://mpeisport.ru/schedule,СТЦ МЭИ,http://ok.ru/group/52337245159569,Лефортово,
0,http://www.m-m-a.ru,,+7 909 620-99-00,https://vk.com/russianfullcontact,https://www.instagram.com/russian_full_contact/,, https://sun1-23.userapi.com/c631217/v631217347/42d64/RxzpULmPGa4.jpg?ava=1,,Федерация миксфайта - Russian full contact,,Москва. Сущевская 17,
0,http://www.turbo-tochka.com,Turbo-tochka@mail.ru,+7(915)208-83-74,https://vk.com/prosharp2001,,, https://sun1-16.userapi.com/RpBWBxyjx8SuR-Bw4-qAqznsmcTosIdYsE7anw/vZHUfPaawGU.jpg?ava=1,,Профессиональная заточка коньков Турбо-точка Prosharp,,"Федеративный проспект, 46к1",
0,http://amfr.ru/league/stud-league/,comdep@amfr.ru,8 800 200 54 34,https://vk.com/amfr_official,https://www.instagram.com/amfr_official/,http://www.facebook.com/AMFRofficial,http://amfr.ru/local/templates/common/images/logo.png https://sun1-87.userapi.com/c631231/v631231740/35db2/LlMzbvPo6Oo.jpg?ava=1,http://amfr.ru/league/stud-league/calendar/,Ассоциация мини-футбола России,,,
0,http://mboxtv.ru/,,8 (495) 276-29-19,https://vk.com/musicboxtv,https://www.instagram.com/musicboxgold/,https://www.facebook.com/groups/RUSSIANMUSICBOX, https://sun1-92.userapi.com/c850424/v850424184/1da4f8/mw0aZTx_YJE.jpg?ava=1,http://mboxtv.ru/schedule,Главная,,MUSICBOX GOLD,
0,http://www.золотыеперчатки.рф,,,,,,,,,,,
0,http://printom.tilda.ws,,,,,,,,,,,
0,http://www.fightsklad.ru,,,,,,,,,,,
0,http/www.дюсш 82 .ru,,,,,,,,,,,
0,http://mssg.me/juniormoscow,,,,,,,,Детская футбольная школа ЮНИОР,,,
0,http://hc-ks.ru,club@hc-ks.ru,9941116 30 11,https://vk.com/hcks_ru,https://www.instagram.com/p/B-_d1iwAiMr,https://www.facebook.com/groups/hcksru,https://php.esports.cz/images/min.php?cover&topcut&w=960&h=540&mtime=1583496689&file=http://hc-ks.ru/foto/2016-7-21_1/statistics_02_ps.jpg https://sun9-71.userapi.com/c846020/v846020875/8e0b8/XGzsk-DFTaw.jpg?ava=1,https://hc-ks.ru/schedule.asp,,,,
0,http://www.ekzone.ru,info@ekzone.ru,+7 926 346-03-23,http://vk.com/ekzone,https://www.instagram.com/ekzonedanceshow/,,http://www.ekzone.ru/images/boss.png?crc=3954115820 https://sun9-48.userapi.com/c639119/v639119826/bc60/l4tb8QCdESo.jpg?ava=1,,"Шоу-балет ""ЭКЗОН"". Идеальный шоу-балет для вашего торжества.",,,
0,http://www.stasboxing.ru,,,,,,,,,,,
0,http://www.judo-russia.com/,,,,,,,,,,,
0,http://www.sharupich.com/,,,,,,,,,,,
0,http://цдка.рф,Fc-cdka@yandex.ru,8 (906) 752-74-70,https://vk.com/cdkafootball,https://www.instagram.com/fc_cdka_moscow/,, https://sun9-65.userapi.com/c206628/v206628136/4bcbb/aKwA23iPrzs.jpg?ava=1,,Главная | Центр дошкольной футбольной подготовки «ЦДКА» Москва,,"Новоясеневский проспект, 13 корпус 2",Ясенево 
0,http://styleclub.ru/,Rating@Mail.ru,+7 (495) 580-11-11,,,,http://styleclub.ru/06-18/svg/thumb-o/tpl148.png,,. Domain is for sale,,,
0,http://а моя страничка в контакте подойдёт,,,,,,,,,,,
0,http://Schoolball.ru,,,,,,,,,,,
0,http://плавание,,,,,,,,,,,
0,http://www.akterstudio.ru/,info@akterstudio.ru,+7(925)004-48-01,,,,,,"«АкТер» - детская балетная школа (Москва) - балетная студия, хореография для детей",,,
0,http://www.club-expromt.ru/,,,,,,,,,,,
0,https://www.ligapechati.ru/,ligapechati@yandex.ru,+7 999 899-04-43,https://vk.com/ligapechati,https://www.instagram.com/ligapechati/,, https://sun9-47.userapi.com/c206828/v206828248/bd83e/99xaIQjwwWg.jpg?ava=1,,Твоя крутая студия печати в Москве! Заходи! Смотри!,,"Кронштадский бульвар, д.7",Водный стадион
0,http://www.dina2002.ru,,,,,,,,,,,
0,http://frunzebox.ru/,,,,,,,,,,,
0,http://SAMBO.RU,info@studsport.ru,8(495)725-46-83,https://vk.com/sambo_federation,https://www.instagram.com/sambo.federation/,https://www.facebook.com/sambo.federation/, https://sun9-72.userapi.com/c858216/v858216003/1a97b5/n1vlmSuqUus.jpg?ava=1,,Всероссийская федерация самбо,,"Лужнецкая наб., 8",
0,https://teatrn.ru/,info@teatrn.ru,+7 916 634 38 08,https://vk.com/club164656851,https://www.instagram.com/ballet_of_the_21_century/,,https://teatrn.ru/wp-content/uploads/2016/08/2017.12.26-203834-323x215.jpg https://sun9-46.userapi.com/c824603/v824603230/108238/PCgQf6M5tXY.jpg?ava=1,,"ТЕАТР «Классический балет XXI ВЕК» — Балет, спектакли, детские мюзиклы",,Волгоградский пр.,
0,http://mybaseball.ru,,,,,,,,,,,
0,http://www.Youtabe.ru,,,,,,,,,,,
0,http://www.badminton.ru,petok@badminton.ru,+7 (499) 553-09-96,,,,http://www.badminton.ru/images/luzniki/Shabolovka2020.jpg,http://www.badminton.ru/index.php/1190-raspisanie-master-cup-2019-na-shabolovke,БАДМИНТОН.РУ - бадминтонный портал - Главная,,,
0,http://www.baletvorobyova.sitecity. ru,,,,,,,,,,,
0,http://www.fond-pvb.ru,press@fond-pvb.ru,8 (499) 270-52-51,https://vk.com/fondpvb,https://instagram.com/fondpvb,,https://fond-pvb.ru/images/vk.png https://sun9-44.userapi.com/c846418/v846418900/1e1ae9/QFLtFGpJKt8.jpg?ava=1,,Фонд «Пас в Будущее»,https://ok.ru/fondpvb,"Варшавское шоссе, д.118 к.1",Южная
0,http://www.amsterdamboxing.ru,,,,,,,,,,,
0,https://netboxpro.ru,info@netboxpro.ru,+7 (999) 171-99-60,https://vk.com/id113327239,,,https://netbox.pro/images/2018/06/25/oblojka-vk.jpg ,,"Настройка, аудит и ведение контекстной рекламы в Яндекс Директ и Google",,,
0,http://streetballer.ru/,,,,,,,,,,,
0,http://arme.ru,,,,,,,,,,,
0,http://victory-camp.ru,,,,,,,,,,,
0,http://www.rugby-tushino.ru/,rugby_tushino@mail.ru,8 (495) 948-00-58,,,,,,ГБУ «СШОР № 103 «Южное Тушино» Москомспорта,,,
0,http://balforum.net/forum/viewtopic.php?f=25&t=3916&start=90,top_eng_w@2.png,8-916-956-56-84,,,,,,волейбол - Страница 10 - Балашиха - Микрорайон Авиаторов ( № 30 ),,,
0,http://new-hope.ru/sportivnaya-magneziya,mskspo@yandex.ru,8(953)345-23-45,https://vk.com/public93311181,,,http://new-hope.ru/thumb/2/ZV6SoPlfKyDJ1pUldPO9AA/580r450/d/nzt.png ,,"Спортивная магнезия купить оптом, от 65 руб",http://ok.ru,,
0,http://iskrahockey.com,,,,,,,,,,,
0,http://Lookbanff.com,,,,,,,,,,,
0,http://www.box25-3.ru,,,,,,,,,,,
0,http://abk-art.ru/,abk-expo@yandex.ru,+7 926 911-01-46,,https://www.instagram.com/anna.abk.art/,,,,,,,
0,http://polekort.ru,info@polekort.ru,7(999)999-99-99,https://vk.com/polekort,https://www.instagram.com/polekort/,https://www.facebook.com/polekort/, https://sun9-11.userapi.com/c626124/v626124653/4cf38/QDEENMbaK0Q.jpg?ava=1,,"Спортивные секции для детей, занятия спортом от 1,5 до 8 лет в Москве - ПОЛЕКОРТ",https://ok.ru/polekort,"Багратионовский проезд, дом 7 корпус 3",
0,https://www.championika.ru/,pr@championika.ru,+7 921 958 11 94,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике",,,
0,http://msuathletics.ru/,info@ligastavok.ru,8 800 555-44-55,,,,,,Легальные букмекерские конторы в России с лицензией 2020 год,,,
0,http://www.dancehustle.ru,,,https://vk.com/dynamicastudio,https://www.instagram.com/dynamica.moscow/,https://www.facebook.com/dynamicadance/, https://sun1-26.userapi.com/c855724/v855724302/27146/ZM8xCXV9AOo.jpg?ava=1,,Главная - Динамика,,"Волгоградский проспект, 32к8",Волгоградский проспект
0,http://zhuravlevmv.com,,,,,,,,,,,
0,http://za-me4toj.ru,,,,,,,,,,,
0,http://super-putin.ru/,,,,,,,,,,,
0,http://rugbysnow.ru,,,https://vk.com/rugbysnow,https://www.instagram.com/rugby_snow/,, https://sun9-28.userapi.com/c857228/v857228613/6ab49/odmitpS9E6s.jpg?ava=1,,,,Войковский район,Водный стадион
0,http://www.showballetmalina.com/,,,,,,,,,,,
0,http://sportsmen.ru,Rating@Mail.ru,+7 (495) 580-11-11,,,,http://sportsmen.ru/06-18/svg/thumb-o/tpl120.png,,. Domain is for sale,,,
0,http://www.showtimedancer.ru/,rf-dance@mail.ru,7 (916) 997-36-80,http://vk.com/sagalovadanceschool,http://instagram.com/Sagalova_dance_school,, https://sun9-19.userapi.com/c619117/v619117725/2c47/G2KGUxlPzxo.jpg?ava=1,http://www.showtimedancer.ru/raspisanie/,Школа танцев в Москве | студия современного танца Дарьи Сагаловой,,"ул.Шарикоподшипниковская,38стр1",
0,http://www.club3v.ru,9166689046@mail.ru,+7 916 668 90 46,https://vk.com/venividiviciclub,https://www.instagram.com/3vclub/,, https://sun9-39.userapi.com/c854320/v854320845/1187d7/qEiy8nNiuL4.jpg?ava=1,,,,Михалковская 16к1,Коптево (МЦК)
0,http://s-basket.ru/,info@stremlenie.club,8 (800) 707-45-37,https://vk.com/stremlenie_moskva?w=wall-78695140_10430,https://www.instagram.com/stremlenie.club/,https://www.facebook.com/%D0%91%D0%B0%D1%81%D0%BA%D0%B5%D1%82%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9-%D0%BA%D0%BB%D1%83%D0%B1-%D0%A1%D1%82%D1%80%D0%B5%D0%BC%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5-1387978314626226/, ,https://s-basket.ru/scheduler/,,,,
0,http://project140886.tilda.ws,,,https://vk.com/id32450565,,, ,,Blank page,,,
0,http://www.hockey-star.ru,2009rf@mail.ru,8 (495) 999-35-37,,,,,,детская школа хоккея,,,
0,http://millionaudio.org/,,,,,,,,,,,
0,http://www.hustlebook.ru,,,,,,,,,,,
0,http://www.machess.ru,,,,,,,,,,,
0,https://vk.me/join/AJQ1d6rTKAwm3AIAGIGHsgS2,,,https://m.vk.com/login?role=fast&to=Y2hhdGpvaW4/aW52aXRlX2NoYXRfaWQ9ODU4OTkzNDU5MjIwNDAwMjIxOCZpbnZpdGVfaGFzaD1KdHdDQUJpQmg3SUV0Zz09&s=0,,, ,,Вход | ВКонтакте,,,
0,http://вавав,,,,,,,,,,,
0,http://krasnyugolok.ru/,,,,,,,,,,,
0,http://www.sport-stadion.ru,info@sport-stadion.ru,8 964 599-61-16,http://vk.com/academynls,,https://www.facebook.com/sportacademy2005/, https://sun9-55.userapi.com/c834101/v834101324/11781a/B2F0X4YVwmQ.jpg?ava=1,https://sport-raspisanie.ru/,"Стадионы Новая Лига - футбол, теннис и другие виды спорта",,Школа футбольного мастерства «Академия Спорта»,
0,http://betsnow.blogspot.com,noreply@blogger.com,,,,,,,Букмекерская контора,,,
0,https://www.ahbox.ru/,info@ahbox.ru,+7 915 377-08-77,https://vk.com/ahboxru,https://instagram.com/ah_box,,http://dqzrr9k4bjpzk.cloudfront.net/startersite/images/16014129/1572568799742.jpg https://sun1-97.userapi.com/i5pDbLh02T5P7Lz90V1xcaTY0N5UdGhFZThcow/fBRwUlfwK7A.jpg?ava=1,,,,,
0,http://msk.footbolika.ru/ul-novozavodskaya-27,footbolika.syzranskaya@mail.ru,+7 (911) 155-89-77,https://vk.com/footbolika,https://instagram.com/footbolika_msk2?igshid=u7opgnbnl51a,,http://footbolika.ru/assets/images/logo.svg https://sun9-26.userapi.com/c857436/v857436046/158f57/VpqYVpVb-kY.jpg?ava=1,,Футболика - детская школа футбола,,,
0,http://showtimedancer.ru,rf-dance@mail.ru,7 (916) 997-36-80,http://vk.com/sagalovadanceschool,http://instagram.com/Sagalova_dance_school,, https://sun9-19.userapi.com/c619117/v619117725/2c47/G2KGUxlPzxo.jpg?ava=1,http://www.showtimedancer.ru/raspisanie/,Школа танцев в Москве | студия современного танца Дарьи Сагаловой,,"ул.Шарикоподшипниковская,38стр1",
0,http://shvatka-club.ru/,contact@printio.ru,+7 (916) 107-21-77,,,,http://shvatka-club.ru/images/general/vzroslie.jpg,http://shvatka-club.ru/index.php/raspisanie-zanyatij,"Главная - Клуб спортивных единоборств ""Схватка""",,,
