,url,email,phone,vk.com,instagram.com,facebook.com,image_source,schedule,title,ok.ru,address,metro_station
17,http://brandsfactory.ru,pravo@support.reg.ru,84959880040,http://vk.com/regru,http://instagram.com/regru/,https://www.facebook.com/REG.RU,https://www.reg.ru https://sun1-96.userapi.com/c857628/v857628684/1b682c/RmVahTFctuo.jpg?ava=1,,"Домен brandsfactory.ru продаётся. Цена: 77 000,00 р.",https://ok.ru/regru,,
18,http://ostrouhovaolga.ru/?cat=176,info@ostrouhovaolga.ru,89151102111,http://vk.com/ostrouhovaolga_danceschool,,https://www.facebook.com/dzheki.champion, https://sun1-98.userapi.com/c851220/v851220351/1ba622/g7n0lQEVYdA.jpg?ava=1,https://ostrouhovaolga.ru/school/raspisanie/,Главная страница — Школа танцев Остроуховой Ольги,,Бауманская ул. д.16,
19,http://pro-fcstuttgart-vdnh.com/,,nan,,,,http://fc-prostuttgart.com/assets/img/vz.jpg,,Открытый урок Москва2 ФК Stuttgart,,,
20,http://molchanov.music.mos.ru,dmshmolchanova@culture.mos.ru,84954513165,,,,,https://molchanov.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа имени К.В. Молчанова»: Главная,,,
21,http://radchenko.music.mos.ru/,ms-radchenko@yandex.ru,84957777777,,,,,https://radchenko.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкально-хоровая школа имени И.И. Радченко»: Главная,,,
22,http://www.chuan-shu.ru,czyzhan@gmail.com,89684621202,https://vk.com/club38342436,,, https://sun9-65.userapi.com/c840524/v840524172/5f372/nBkQ-WrRbbo.jpg?ava=1,,Клуб боевых искусств Чуань-Шу 拳術 Цзыжань-Мэнь 自然 門 (кунг-фу 功夫),,,
23,http://www.boks3.ru,boks3@prelude.ru,84957611290,http://vk.com/boks3ru,,https://www.facebook.com/boks3club/, https://sun9-64.userapi.com/c638321/v638321537/f024/2qBWF4QJUYs.jpg?ava=1,,Главная,,"Кетчерская улица, 13",
24,http://74.music.mos.ru,uslugi@mos.ru,84951059789,,,,,https://74.music.mos.ru/education_activities/schedule/,ГБУДО г. Москвы «Детская музыкальная школа №74»: Главная,,,
25,http://www.caharmony.ru,ninamusic@rambler.ru,89032576781,https://vk.com/muzstudiya_garmoniya,,, https://sun9-43.userapi.com/c852228/v852228139/1ad5a6/q3uPWtXycZ4.jpg?ava=1,,Концертное Агентство ГАРМОНИЯ,,,
26,http://www.fondsambo.ru,mail@fondsambo.ru,88123464434,,,,,,Фонд поддержки и развития самбо,,,
27,http://wbcdynamo.ru,office@wbcdynamo.ru,84997263865,https://vk.com/album-33810374_269470501,https://www.instagram.com/dynamobasket/,https://www.facebook.com/wbcdynamo, ,,Женский баскетбольный клуб «ДИНАМО» Москва,,,
28,http://sdushor56-basket.ru/,info@mbabasket.pro,84954677357,,,,,,БАСКЕТБОЛЬНАЯ ШКОЛА СДЮCШОР №56,,,
29,http://oflm.ru/,artpli333@rambler.ru,89032515376,,,,http://oflm.ru/wp-content/uploads/2019/11/tvUTcSUKPAQ-3-750x350.jpg,,ОФЛМ – Открытая Футбольная Лига Москвы,,,
30,http://www.fotkins.ru,zakaz@fotkins.ru,89251966806,https://vk.com/fotkins_ru,https://www.instagram.com/fotkins.ru/,https://www.facebook.com/fotkins.ru, https://sun9-68.userapi.com/c854120/v854120278/20bea5/5evrR3JXIr8.jpg?ava=1,https://fotkins.ru/calendars/pockets,"Печать сувениров, полиграфии и фотопродукции в Москве",,"Большой Спасоглинищевский переулок, 3с1",Китай-город (линия 7)
31,http://www.virgo-show.com/,virgo-show@mail.ru,89166250796,https://vk.com/virgoshow,https://www.instagram.com/ballet_virgo_show/,https://www.facebook.com/groups/715851365126338/?pnref=story,"https://static.wixstatic.com/media/bfe9f1_326659771f794bc1b8f9826ac53d0f23.jpg/v1/fit/w_2500,h_1330,al_c/bfe9f1_326659771f794bc1b8f9826ac53d0f23.jpg https://sun9-66.userapi.com/c852120/v852120275/11edbd/JNIcJIVQMuA.jpg?ava=1",,Шоу балет | Шоу балет VIRGO Show г.Москва | Москва,,3-я мытищинская д.3 стр.1,Алексеевская
32,http://muzykalnaya-shkola.ru/,info@muzykalnaya-shkola.ru,89256652015,,https://www.instagram.com/schoolmaestro/,https://web.facebook.com/schoolmaestrom/,http://muzykalnaya-shkola.ru/wp-content/uploads/2019/09/Dizayn-bez-nazvaniya-2.jpg,http://muzykalnaya-shkola.ru/kursy-i-ceny/kursy-udarnyx-instrumentov/,,,,
33,http://musicschool.moscow,info@ms4a.ru,89636812081,https://vk.com/away.php?to=https%3A%2F%2Fgoo.gl%2Fforms%2FWA9Vf32cfBeze8OC3&post=-40882798_1474&cc_key=,,https://www.facebook.com/groups/musicschool.moscow, ,http://musicschool.moscow/raspisanie,Музыкальная школа для взрослых Екатерины Заборонок,,,
34,http://BOXING.RU,zt@boxing.ru,56738371616,https://vk.com/trueboxing,https://www.instagram.com/_boxing.ru/,https://www.facebook.com/Boxingru-1713507562013562/, https://sun9-45.userapi.com/c639331/v639331183/554d4/DGubmS6N46I.jpg?ava=1,,Новости бокса - последние новости профессионального бокса со всего мира,,,
35,https://kraski.com/,sales@kraski.com,89197257461,https://vk.com/kraski_com,https://instagram.com/kraski.com_/,https://facebook.com/Kraskicom-стильная-одежда-с-принтами-662766044154288/, https://sun9-9.userapi.com/c855128/v855128824/3fb6/4iRMhd6TPeQ.jpg?ava=1,,Купить одежду с принтами в интернет магазине,,1-я Бухвостова 12\11,Преображенская площадь
36,https://terball.ru/pingpong,inbox@terball.ru,84950551981,https://vk.com/terball,https://www.instagram.com/terball.ru/,https://www.facebook.com/terball.ru,https://terball.ru/sites/default/files/styles/image-400/public/gallery/trener_po_nastolnomu_tennisu_4.jpg?itok=cPi7BiFV https://sun1-23.userapi.com/c840439/v840439751/6b3c6/S-moU0IWj14.jpg?ava=1,https://terball.ru/calendar,Настольный теннис,,"Москва, ул. Шарикоподшипниковская, 13 стр. 24",Дубровка
37,http://lpvl.ru/,Rating@Mail.ru,84955140573,,,,,,Истёк срок регистрации домена,,,
38,http://www.championika.ru/,pr@championika.ru,89261835398,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике",,,
39,http://alexanderduma.ru,Maliwkanomer1@mail.ru,84952292068,https://vk.com/musicals.operetta,https://www.instagram.com/musicals.operetta/,https://www.facebook.com/musicals.operetta/, https://sun1-22.userapi.com/_WIdTjXKzaRRghBKds2whC0G2p2Lt_mYXEqARA/RcpUEmuI5Nw.jpg?ava=1,,«Монте-Кристо» – Московский мюзикл по роману Александра Дюма в театре «Московская Оперетта»,,"улица Большая Дмитровка, 6",Театральная
40,http://ask.fm/podslushanosail,copyright@ask.fm,nan,https://vk.com/askfm,https://instagram.com/askfm,https://www.facebook.com/askfmpage, https://sun1-23.userapi.com/c850024/v850024705/d7d75/VCPYmU81I30.jpg?ava=1,,Sailpodslushano (@podslushanosail). Ask me anything on,,,
41,http://www.Boxing80.ru,,89651008080,https://m.vk.com/club68898966,http://www.instagram.com/boxing80_academy/,http://facebook.com/boxing80.ru/,http://boxing80.ru/wp-content/uploads/2017/08/IMG_6187.jpg https://sun9-57.userapi.com/c621703/v621703249/2528c/xnTCC-Q1EDI.jpg?ava=1,,АКАДЕМИЯ БОКСА — Олимпийская деревня-80,,"мичуринский проспект, олимпийская деревня дом.2",Юго-Западная
42,http://amfr.ru,shop@amfr.ru,84959261316,https://vk.com/amfr_official,https://www.instagram.com/amfr_official/,http://www.facebook.com/AMFRofficial,http://amfr.ru/local/templates/common/images/logo.png https://sun1-87.userapi.com/c631231/v631231740/35db2/LlMzbvPo6Oo.jpg?ava=1,http://amfr.ru/league/super/calendar/,Ассоциация мини-футбола России,,,
43,http://www.yafutbolist.ru/,support@maps.yandex.ru,84997858866,https://vk.com/yafutbolist2,https://www.instagram.com/fcwings/,, https://sun9-41.userapi.com/c830408/v830408440/9e135/QxID5QVYIPI.jpg?ava=1,http://www.yafutbolist.ru/index.php/raspisanie-trenirovok,Секция подготовки детей по футболу - Новости секции,,,
44,http://www.volleymsk.ru,foto@volleymsk.ru,89651179087,https://vk.com/album-377479_269432076,,, ,http://www.volleymsk.ru/main/raspisanie_stikovih_igr_22_dekabrya_2019_goda/,volleymsk.ru | Любительская Волейбольная Лига | Новости,,,
45,http://www.nikitadmitrievsky.com,,nan,,,https://www.facebook.com/NikitaDmitrievsky/,,,Nikita Dmitrievsky,,,
46,http://www.badmintonik.com/,ya.ya-badmi@yandex.ru,89032048296,,,,,,Бадминтоник,,,
47,https://www.vsemayki.ru/?ref=31490,opt@vsemayki.ru,88312808273,https://vk.com/club_vsemayki,https://instagram.com/vsemayki/,https://www.facebook.com/vsemayki, https://sun1-95.userapi.com/c857216/v857216560/a95cd/fzWxxUfmrLA.jpg?ava=1,,👍 Футболки с принтами. Интернет-магазин одежды Vsemayki ✩,https://ok.ru/group/50868321255604,"Пресненская набережная, 2",
48,http://www.virgo-show.com,virgo-show@mail.ru,89166250796,https://vk.com/virgoshow,https://www.instagram.com/ballet_virgo_show/,https://www.facebook.com/groups/715851365126338/?pnref=story,"https://static.wixstatic.com/media/bfe9f1_326659771f794bc1b8f9826ac53d0f23.jpg/v1/fit/w_2500,h_1330,al_c/bfe9f1_326659771f794bc1b8f9826ac53d0f23.jpg https://sun9-66.userapi.com/c852120/v852120275/11edbd/JNIcJIVQMuA.jpg?ava=1",,Шоу балет | Шоу балет VIRGO Show г.Москва | Москва,,3-я мытищинская д.3 стр.1,Алексеевская
49,http://championika.ru/,pr@championika.ru,89261835398,,,,https://championika.ru/_img/logo.png,,"Занятия футболом для детей в Москве, тренировки для детей по футболу в Чемпионике",,,
50,http://lafare.ru,pr@lafare.ru,nan,https://vk.com/lafare_ru?z=photo-100326371_415697734%2Falbum-100326371_00%2Frev,http://instagram.com/lafare.ru,http://facebook.com/lafare.ru, ,,Ляфаре - музыкальная школа,,,
51,http://www.bc-berkut.net,bodrov@bc-berkut.net,89175172924,,,,,http://www.bc-berkut.net/schedule/,Главная,,,
52,https://www.crvenazvezdafk.ru/,info@crvenazvezdafk.ru,89264780742,https://vk.com/crvenazvezdafk,https://www.instagram.com/rus.crvenazvezda/,https://www.facebook.com/crvenazvezda.ru, https://sun1-30.userapi.com/fpaswA1vDjK9tldpJH1DvPOzjs5MqvK0MG4RWg/Z7on7bPD_eU.jpg?ava=1,,ФК Црвена Звезда. Официальный сайт представительства в России,,,
53,https://HockeyFox.ru,sales@hockeyfox.ru,89165844888,https://vk.com/hockeyfoxshop,http://instagram.com/hockeyfox,,https://HockeyFox.ru/upload/iblock/c3c/c3c4700d770e8ff00ec7e79c1153b40f.jpg https://sun9-8.userapi.com/c604322/v604322191/801ea/d_aPNTbaHis.jpg?ava=1,,Хоккейный магазин,,"46Н-04640, с6",
54,http://ozstar.ru/,tomsk@zda24.ru,06836934948,,,,,,Продажа футболок и маек оптом и в розницу |Носки и термобелье по низким ценам,,,
55,http://www.tt.1100.ru,tt.1100@yandex.ru,89166853408,,,,,,,,,
56,http://gay-sport.ru,info@gay-sport.ru,89087371081,http://vk.com/lgbtsport,,https://www.facebook.com/Russian.LGBT.Sports.Federation, https://sun9-62.userapi.com/c852320/v852320009/96bf6/tp_pA1m5BMk.jpg?ava=1,,Федерация ЛГБТ-спорта,,,
57,http://freecoworking.ru/,reception@freecoworking.ru,84956691108,https://vk.com/coworkingnagatino,,https://www.facebook.com/CoworkingNagatino, https://sun9-52.userapi.com/c625725/v625725347/1d65b/1Stlejmr6xU.jpg?ava=1,http://freecoworking.ru/tariffs/kovorking-ceny/,Коворкинг «Свободное плавание» | Аренда рабочего места в офисе в Москве (метро Нагатинская),,,
58,http://boxsat.ru,info@boxsat.ru,84956629687,https://vk.com/boxsat,https://www.instagram.com/boxsatt/,https://facebook.com/boxsatt/,https://boxsat.ru/Content/Files/Products/1088/05ebaebb-7a97-414a-80a7-282af43dc6f1_medium.jpg https://sun9-30.userapi.com/c846121/v846121962/1d3b9/cNj-S1WoldQ.jpg?ava=1,,интернет магазин электроники в Москве,,Барклая ул.,
59,http://mephi.ru,tti@mepi.ru,84997252443,http://vk.com/mephi_official,https://www.instagram.com/mephi_official/?hl=ru,https://www.facebook.com/527277280726874, https://sun1-27.userapi.com/c604826/v604826573/14472/qoEiXmCjnTc.jpg?ava=1,https://mephi.ru/students/Schedule/prava-i-obyazannosti-studentov.php,Официальный сайт НИЯУ МИФИ,,"Каширское шоссе, 31",Каширская (линия 2)
60,http://www.trideviatoe.ru,info@it-brush.ru,84957965049,https://vk.com/studiapandorabox,,https://www.facebook.com/Trideviatoe/,https://trideviatoe.ru/img/catalog_menu_hover_pic.png https://sun1-16.userapi.com/IEc-t8AiZbRQtmcPrwbnsPWgsjjkFf9Yg6jtXg/RmhR3XEIDBA.jpg?ava=1,,"Настольные игры, ролевые настольные игры и дайсы - Тридевятое",,Сокольнический вал д. 52,
61,https://xn----7sbaj1cxbsw6a.xn--p1ai/,test@test.ru,84952942525,https://vk.com/chessrussia,,,https://xn----7sbaj1cxbsw6a.xn--p1ai/wa-data/public/shop/promos/1.jpg?v=1532690759 https://sun9-40.userapi.com/c844521/v844521684/a508f/1WqfCJo5gkM.jpg?ava=1,,Купить шахматы в интернет магазине Шахматы-в.рф в Москве,,Шахматы-в.рф,
62,http://www.hanumanboxing.ru,,nan,,https://www.instagram.com/almazovcoach/,,,,"HANUMAN. Бойцовский клуб Георгия Алмазова. Профессиональное обучение Тайскому боксу (Muay Thai), Боксу, Кикбоксингу, К-1",,,
63,http://pravoepolusharie.ru,,nan,https://vk.com/krasimmir,http://www.instagram.com/anastasiyaleonidovna/,, https://sun1-17.userapi.com/c626124/v626124499/290b2/gMvaKxoPTms.jpg?ava=1,,Правополушарное рисование - АртСтудия Анастасии Леонидовны,,,
64,http://dubrovka.belikepro.ru/?utm_source=vkontakte,ermilova@belikepro.ru,84951812454,https://vk.com/be_like_pro?m=86,https://www.instagram.com/belikepro/,https://www.facebook.com/belikepro?fref=ts, ,http://belikepro.ru/raspisanie/,Дубровка,,,
65,http://самбо-70.рф/sport/zapas/konek,miss.polkovnik@mail.ru,84954242208,,,,http://xn---70-5cdf9dpu.xn--p1ai/file_handler.php?image=6117,http://xn---70-5cdf9dpu.xn--p1ai/sport/calendar,Самбо-70 - Конёк Чайковской,,,
66,http://www.realchess.ru,realchess@inbox.ru,89267943131,https://vk.com/realchess,,, https://sun9-37.userapi.com/c848628/v848628164/13ff4c/6qthVk5I6ng.jpg?ava=1,,Realchess — Частная школа шахмат,,"Вспольный Переулок, Дом 6",Баррикадная
67,http://ecoman-box.ru,,nan,https://vk.com/ecoman_ru,https://www.instagram.com/ecoman.box,https://www.facebook.com/ecoman.ru, https://sun9-64.userapi.com/c857320/v857320260/8c40/pxNCroe4n8I.jpg?ava=1,,Подарочные наборы с термосом,,"2-хуторская, 29",Дмитровская
68,http://present-box.ru,irvmarket@mail.ru,84992880248,http://vk.com/,https://www.instagram.com/presentbox.ru6/,https://www.facebook.com/PresentBoxRu1/?modal=admin_todo_tour, ,,Интернет магазин подарков и посуды,https://www.ok.ru/group/55232466845808,,
69,http://paladincenter.ru,info@paladin.fit,84951345161,http://vk.com/club10012543,https://www.instagram.com/paladingroup/,https://www.facebook.com/PaladinGroup, https://sun1-22.userapi.com/c858332/v858332710/116c13/ywxD4RXyJjs.jpg?ava=1,,,,"Волгоградский проспект, 32к8",Волгоградский проспект
70,http://www.s-dance.ru/,webmaster@s-dance.ru,89265756285,https://vk.com/club2135680,,,http://www.s-dance.ru/1main/life/2019-20/step2-1t.jpg https://sun1-96.userapi.com/O6nbREK53HYGtbQ04AJSH2P7VUrlNkDmBw6Vlg/Kv_LZB1t7L0.jpg?ava=1,,"Школа бального танца для взрослых, начинающих и продолжающих",,"Электролитный проезд, д.3",
71,http://DanceSecret.ru,ask@dancesecret.ru,89629755523,,https://www.instagram.com/ballerinkasol/,https://www.facebook.com/DanceSecret/,,https://calendar.google.com/calendar/embed?src=cWdoNG1vOGFsM3AzOWhrdHJhaDZqNzkwbGtAZ3JvdXAuY2FsZW5kYXIuZ29vZ2xlLmNvbQ,Балетная студия DanceSecret,,,
72,http://www.обучение-музыке.рф,,84996480692,https://vk.com/ulyanov_school,https://instagram.com/ulyanov_music_school/,https://facebook.com/groups/ulyanovschool2/,http://обучение-музыке.рф/wp-content/uploads/2020/04/KYH1xjJQWTg-360x270.jpg https://sun9-46.userapi.com/c856016/v856016130/5573e/xR03OMWZJVI.jpg?ava=1,,Музыкальная школа для взрослых и детей | Обучение музыке в Москве,,"Сумской проезд, 8к3",Чертановская
73,http://www.boxlab.ru/,info@boxlab.ru,80004567890,https://vk.com/boxlab_berloga,https://www.instagram.com/aspro_ru/,https://www.facebook.com/boxlab.ru/,http://www.boxlab.ru/upload/iblock/937/8f5c63c56b87f5dc2f3a1fedea2789a6.png https://sun9-41.userapi.com/c845520/v845520734/198fce/AyV8al2NzUw.jpg?ava=1,,Boxlab мобильные здания из контейнеров,,"Дзержинское шоссе, вл. 7/7",
74,http://batalovballet.ru,,nan,http://vk.com/batalovballet,https://www.instagram.com/batalovballet/,https://www.facebook.com/BatalovBalletDance/, https://sun9-26.userapi.com/c857128/v857128227/166159/GV79KLj1K1s.jpg?ava=1,,Home,,"ул.Арбат, д.23, стр.1",Арбатская (линия 4)
75,http://chessbw.com,chessbw@yandex.ru,89031134223,https://vk.com/yeschess,https://www.instagram.com/chess_bw/,https://www.facebook.com/groups/493043304202247/, https://sun9-44.userapi.com/c852024/v852024497/1b89fa/h3LEi-qT6Io.jpg?ava=1,,Обучение шахматам | Москва | Шахматная школа Black&White,,,
76,http://maghockey.com/,magic_hockey@list.ru,89253805565,https://vk.com/magic_hockey,https://www.instagram.com/magic_of_hockey/,https://www.facebook.com/magiyahokkeya/,https://maghockey.com/bitrix/templates/idw_mh/assets/img/test.jpg https://sun9-49.userapi.com/c625329/v625329330/8175/fkK_FtnO8Pc.jpg?ava=1,https://maghockey.com/tseny-na-trenirovki-po-hokkeyu/,"Школа хоккея в Москве | Хоккейная школа ""Магия хоккея"" » Спортивный хоккейный центр",,Маршала Катукова ул. 22,
77,https://www.textil-print.ru/,textil-print@mail.ru,84957630667,http://vk.com/textilprint,,http://www.facebook.com/sharer.php?u=https://www.textil-print.ru/,https://www.textil-print.ru/images/articles/Futbolki (1).jpg https://sun9-63.userapi.com/c626328/v626328198/3996d/0JK3cJImfrk.jpg?ava=1,,Печать на футболках - Скидка за репост 10%,,,
78,http://tdance.ru/,partner@tdance.ru,84957710613,https://vk.com/tdance,https://instagram.com/trinity_dance_studio/,https://www.facebook.com/trinitydancestudio, https://sun9-70.userapi.com/c849028/v849028959/1eec1/f0zvTutym8I.jpg?ava=1,,Профессиональная школа танцев в Москве Trinity Dance,,,
79,http://ask.fm/sprosiLA,data@ask.fm,nan,https://vk.com/askfm,https://instagram.com/askfm,https://www.facebook.com/askfmpage, https://sun1-23.userapi.com/c850024/v850024705/d7d75/VCPYmU81I30.jpg?ava=1,,Спрашивай Цска (@sprosiLA). Ask me anything on,,,
80,http://Goalie-master.ru,goalie-master@mail.ru,84966441653,,,,,,Международная школа хоккейных вратарей - Goalie Master,,,
81,http://www.volley.ru,org@volley.ru,84956989303,https://vk.com/volleyballvfv,https://www.instagram.com/volleyballvfv/,https://www.facebook.com/volleyballvfv/, https://sun9-36.userapi.com/c854128/v854128777/20d847/0A9femng_Ps.jpg?ava=1,,Volley.ru - Всероссийская Федерация Волейбола,https://ok.ru/volleyballvfv,"Лужнецкая набережная, 8",Воробьёвы горы
82,http://www.slamdunk.ru/,webmaster@slamdunk.ru,88005559923,"https://oauth.vk.com/authorize?client_id=4888324&scope=offline,email,status&redirect_uri=https%3A%2F%2Fwww.slamdunk.ru%2Fforum%2Fapplications%2Fcore%2Finterface%2Fvk%2Fauth.php&state=front-7c8158fa3cc9e885620c3746f752a7be",,, ,https://www.slamdunk.ru/forum/calendar/,,,,
83,http://danceliker.ru,info@danceliker.ru,89152245998,https://vk.com/danceliker,https://instagram.com/chichidky1gmsil.com5519,https://www.facebook.com/dancelikerschool,https://danceliker.ru/wp-content/uploads/2019/12/IMG_7716-e1577523147405.jpg https://sun9-27.userapi.com/c854016/v854016977/148119/nP3guQzuLAU.jpg?ava=1,https://danceliker.ru/tseny/,Школа танцев в Москве. Танцевальная школа Москва,,"2-я Фрунзенская улица, 10",Фрунзенская
84,http://atlantida-club.ru/,info@atlantida-club.ru,80009999999,,,,,,Клуб Атлантида - Главная,,,
85,http://ofl.moscow,ofl.mos@yandex.ru,89852689692,https://vk.com/id521645268,,,http://ofl.moscow/wp-content/uploads/2019/03/QRP76NtZmeM.jpg ,,,,,
86,http://wellpay.ru,info@reg.ru,84955140573,,,,http://wellpay.ru/06-18/svg/thumb-o/tpl120.png,,. Domain is for sale,,,
87,http://smartgoalie.ru,info@smartgoalie.ru,89263992268,https://vk.com/step_hockey,https://www.instagram.com/step_hockey/?hl=en,https://www.facebook.com/smartgoalie, https://sun9-2.userapi.com/c639428/v639428964/5a996/lRkKz_w19E0.jpg?ava=1,,,,"улица Маршала Савицкого, 7",
88,http://www.styleclub.ru,Rating@Mail.ru,84955140573,,,,http://styleclub.ru/06-18/svg/thumb-o/tpl148.png,,. Domain is for sale,,,
89,http://biletynahockey.ru,info@topticketshop.ru,nan,,,,http://biletynahockey.ru/media/catalog/product/cache/1/small_image/135x135/9df78eab33525d08d6e5fb8d27136e95/images/catalog/product/placeholder/small_image.jpg,,Билеты на ЧМ 2020 хоккей 2020 ЧМ купить билеты,,,
90,http://fsrussia.ru,rusada@rusada.ru,84957884060,http://vk.com/ruskating,http://instagram.com/ruskating,http://www.facebook.com/RuSkating, https://sun9-65.userapi.com/c854224/v854224122/204bf6/fXxev9rkClw.jpg?ava=1,https://fsrussia.ru/calendar.html,Федерация фигурного катания на коньках России,https://m.ok.ru/ruskating,"119991, Москва, Лужнецкая наб., д. 8",Спортивная
91,http://www.music4soul.ru,artlabmusic4soul@gmail.com,89859945551,https://vk.com/artlabmusicforsoul,,https://www.facebook.com/School4Soul/,https://music4soul.ru/wp-content/uploads/2014/07/block-img-first-alla1.png https://sun9-26.userapi.com/c847220/v847220173/6aeba/M172WhtOX6c.jpg?ava=1,https://music4soul.ru/tseny/,Творческая лаборатория Музыка для Души,,,
92,http://www.art-empire.ru,ag@art-empire.ru,89251799650,http://vk.com/club52850195,,http://www.facebook.com/pages/ART-EMPIRE/505010176187330,http://www.art-empire.ru/image/catalog/shirts-3.jpg https://sun9-45.userapi.com/c622331/v622331902/35522/P9J2B3E7teI.jpg?ava=1,,"АРТ-ИМПЕРИЯ -рекламно-производственная компания, футболки с логотипом, печать логотипа на одежде и сувенирах",,"улица Маршала Соколовского, дом 3",Октябрьское поле
93,http://tvorchmaster.livejournal.com,tvorchmaster@livejournal.com,48948671930,,,,https://l-stat.livejournal.net/img/og_image.jpg,https://tvorchmaster.livejournal.com/calendar,Творческие Мастерские Для Любого Возраста,,,
94,http://a-volley.ru,8b4e078a51d04e0e9efdf470027f0ec1@sentry.wixpress.com,89999800708,https://vk.com/a.volley,https://www.instagram.com/lav_volley/,https://www.facebook.com/a.volley.ru/,"https://static.wixstatic.com/media/7e8e23_f7aa840965314fd8bcdc86f8be8d2748%7Emv2_d_1226_1280_s_2.jpg/v1/fit/w_2500,h_1330,al_c/7e8e23_f7aa840965314fd8bcdc86f8be8d2748%7Emv2_d_1226_1280_s_2.jpg ",,Тренировки по волейболу | Любительская ассоциация волейбола | Москва,,,
